Time, X, Y, Z, Pitch, Yaw, Roll, errorHeight, errorRoll, errorPitch, errorYaw, HLeadOut, HIntegralOut, HeightError
------------------------[Parameters]------------------------
HOVER_VALUE, ctrl_x->ref, ctrl_y->ref, ctrl_yaw->ref, ctrl_h->ref, ctrl_h->kp, ctrl_h->tau_i, ctrl_h->tau_d, ctrl_h->alpha, ctrl_vel_x->tau_i, ctrl_vel_x->tau_d, ctrl_vel_x->alpha
420.000, 0.355, 1.797, -0.044, 4.000, 12.445, 0.000, 2.863, 0.070, 0.000, 0.347, 0.300, 
------------------------[Parameters]------------------------
0.252,0.355,1.797,0.423,0.038,-0.053,-0.008,464.524,-0.005,0.002,0.047,0.422,0.000,-3.577
0.504,0.354,1.797,0.424,0.021,-0.065,0.008,464.516,-0.024,0.016,0.102,0.423,0.000,-3.576
0.757,0.348,1.819,0.475,0.044,-0.063,0.044,464.401,-0.194,0.070,0.169,0.432,0.000,-3.525
1.009,0.339,1.866,0.593,0.053,-0.068,0.040,463.545,-1.315,0.217,0.249,0.501,0.000,-3.407
1.261,0.327,1.964,0.838,0.054,-0.070,0.025,461.599,-2.765,0.265,0.263,0.657,0.000,-3.162
1.513,0.317,2.078,1.141,0.059,-0.063,-0.026,458.884,-6.433,0.351,0.283,0.876,0.000,-2.859
1.765,0.311,2.177,1.450,0.058,-0.070,-0.073,454.833,-7.045,0.959,1.398,1.201,0.000,-2.550
2.017,0.301,2.263,1.917,0.054,-0.059,-0.119,450.093,-8.979,0.518,0.234,1.582,0.000,-2.083
2.269,0.299,2.268,2.220,0.058,-0.073,-0.124,445.413,-7.887,0.357,0.250,1.958,0.000,-1.780
2.521,0.309,2.200,2.674,0.067,-0.070,-0.119,440.675,-6.209,0.268,0.286,2.339,0.000,-1.326
2.773,0.326,2.110,2.952,0.066,-0.074,-0.105,436.148,-4.456,0.026,0.327,2.702,0.000,-1.048
3.025,0.367,1.920,3.363,0.056,-0.036,-0.010,432.013,-0.988,-0.439,0.034,3.035,0.000,-0.637
3.277,0.395,1.791,3.595,0.039,-0.080,-0.019,427.940,1.026,-0.728,0.252,3.362,0.000,-0.405
3.529,0.432,1.610,3.910,0.022,-0.084,0.034,424.407,3.141,-0.890,0.598,3.646,0.000,-0.090
3.782,0.444,1.522,4.093,0.030,-0.079,0.059,421.284,5.035,-0.972,0.432,3.897,0.000,0.093
4.033,0.446,1.473,4.239,0.032,-0.091,0.079,418.659,5.821,-0.918,0.481,4.108,0.000,0.239
4.286,0.436,1.469,4.401,0.032,-0.110,0.093,416.526,5.501,-0.595,0.559,4.279,0.000,0.401
4.538,0.412,1.517,4.467,0.068,-0.038,0.057,415.139,2.965,0.571,0.098,4.391,0.000,0.467
4.790,0.368,1.658,4.496,0.080,-0.067,0.015,414.267,1.437,0.408,0.416,4.461,0.000,0.496
5.042,0.338,1.778,4.473,0.085,-0.069,-0.005,414.053,-1.388,0.770,0.428,4.478,0.000,0.473
5.295,0.298,1.963,4.369,0.065,-0.105,-0.059,414.501,-4.316,0.576,0.570,4.442,0.000,0.369
5.547,0.284,2.032,4.304,0.055,-0.103,-0.110,415.558,-5.286,0.630,0.652,4.357,0.000,0.304
5.799,0.269,2.182,4.011,0.082,-0.044,-0.081,417.388,-8.194,1.716,0.074,4.210,0.000,0.011
6.051,0.282,2.189,3.818,0.097,-0.085,-0.202,420.020,-6.572,0.538,0.378,3.998,0.000,-0.182
6.303,0.314,2.142,3.563,0.074,-0.091,-0.159,423.171,-5.280,0.026,0.643,3.745,0.000,-0.437
6.555,0.369,2.014,3.227,0.052,-0.078,-0.141,426.707,-2.508,-0.929,0.300,3.461,0.000,-0.773
6.807,0.425,1.842,2.904,0.024,-0.107,-0.092,430.665,3.150,-2.083,0.617,3.143,0.000,-1.096
7.059,0.483,1.605,2.492,0.019,-0.089,0.008,434.898,4.428,-1.951,0.481,2.803,0.000,-1.508
7.360,0.512,1.387,2.092,0.026,-0.082,0.020,439.692,7.701,-1.991,0.504,2.418,0.000,-1.908
7.612,0.515,1.279,1.832,0.036,-0.092,0.058,444.086,9.460,-1.706,0.536,2.065,0.000,-2.168
7.864,0.492,1.186,1.443,0.030,-0.094,0.090,448.062,10.573,-1.039,0.609,1.745,0.000,-2.557
8.116,0.462,1.183,1.190,0.049,-0.091,0.090,452.026,9.902,-0.617,0.519,1.427,0.000,-2.810
8.369,0.401,1.270,0.843,0.048,-0.099,0.081,455.714,7.004,1.008,0.550,1.130,0.000,-3.157
8.621,0.362,1.376,0.648,0.073,-0.091,0.039,459.143,5.908,0.775,0.574,0.855,0.000,-3.352
8.873,0.325,1.520,0.488,0.083,-0.091,0.020,461.984,3.400,1.020,0.557,0.626,0.000,-3.512
9.125,0.293,1.711,0.497,0.086,-0.080,-0.070,463.497,0.314,1.192,0.500,0.505,0.000,-3.503
9.377,0.293,1.808,0.631,0.106,-0.087,-0.082,462.827,-0.932,0.961,0.463,0.559,0.000,-3.369
9.629,0.331,1.907,0.895,0.084,-0.088,-0.110,460.919,-2.495,-0.084,0.457,0.712,0.000,-3.105
9.881,0.380,1.924,1.098,0.057,-0.095,-0.125,458.209,-2.257,-0.956,0.511,0.930,0.000,-2.902
10.134,0.466,1.868,1.423,0.046,-0.019,-0.061,455.276,-0.922,-2.358,0.327,1.165,0.000,-2.577
10.386,0.523,1.784,1.635,0.026,-0.081,-0.116,451.945,0.843,-3.074,0.295,1.433,0.000,-2.365
10.639,0.591,1.600,1.966,0.001,-0.076,-0.073,448.694,3.232,-4.129,0.365,1.694,0.000,-2.034
10.891,0.613,1.462,2.185,-0.006,-0.079,-0.027,445.360,7.623,-3.853,0.146,1.962,0.000,-1.815
11.144,0.613,1.334,2.401,0.005,-0.084,0.031,442.118,8.498,-3.417,0.395,2.223,0.000,-1.599
11.396,0.573,1.195,2.698,-0.050,-0.148,0.113,438.992,13.566,-0.579,0.608,2.474,0.000,-1.302
11.648,0.528,1.158,2.884,0.046,-0.089,0.093,435.964,11.335,-0.574,0.603,2.717,0.000,-1.116
11.900,0.444,1.177,3.128,0.062,-0.081,0.087,433.188,10.090,0.712,0.484,2.940,0.000,-0.872
12.152,0.388,1.253,3.275,0.085,-0.082,0.085,430.718,8.021,0.659,0.446,3.139,0.000,-0.725
12.404,0.322,1.433,3.443,0.087,-0.075,0.040,428.692,4.844,1.210,0.359,3.302,0.000,-0.557
12.656,0.299,1.577,3.525,0.103,-0.073,-0.008,427.025,2.151,1.325,0.312,3.436,0.000,-0.475
12.909,0.294,1.796,3.607,0.091,-0.084,-0.077,425.806,-0.165,1.235,0.086,3.533,0.000,-0.393
13.161,0.314,1.923,3.635,0.085,-0.025,-0.025,424.982,-2.802,0.396,0.130,3.600,0.000,-0.365
13.413,0.374,2.035,3.622,0.067,-0.094,-0.170,424.699,-4.120,-0.924,0.397,3.622,0.000,-0.378
13.665,0.428,2.051,3.580,0.043,-0.103,-0.164,424.885,-4.192,-2.032,0.503,3.607,0.000,-0.420
13.917,0.485,2.012,3.512,0.034,-0.081,-0.187,425.531,-2.587,-3.007,0.436,3.556,0.000,-0.488
14.169,0.557,1.876,3.384,0.005,0.002,0.005,426.667,-0.504,-3.621,0.228,3.464,0.000,-0.616
14.421,0.607,1.712,3.245,0.001,-0.093,-0.104,428.191,3.649,-4.547,0.498,3.342,0.000,-0.755
14.673,0.635,1.454,3.037,-0.014,-0.086,-0.021,430.120,7.278,-3.934,0.484,3.187,0.000,-0.963
14.926,0.628,1.270,2.866,0.003,-0.149,-0.132,432.368,11.853,-2.590,0.731,3.006,0.000,-1.134
15.223,0.577,1.054,2.617,0.031,-0.071,0.082,435.252,13.443,-2.387,0.440,2.774,0.000,-1.383
15.476,0.501,0.932,2.340,0.040,-0.079,0.062,437.723,17.932,1.252,0.329,2.576,0.000,-1.660
15.727,0.453,0.908,2.157,0.087,-0.079,0.069,440.613,14.616,0.498,0.456,2.344,0.000,-1.843
15.979,0.396,0.933,1.911,0.074,-0.097,0.059,443.342,12.772,3.064,0.441,2.124,0.000,-2.089
16.232,0.366,1.021,1.667,0.124,-0.093,0.060,446.481,11.733,1.373,0.397,1.872,0.000,-2.333
16.484,0.355,1.125,1.481,0.085,-0.103,0.045,449.303,8.698,1.211,0.624,1.645,0.000,-2.519
16.736,0.372,1.338,1.215,0.091,-0.113,0.022,452.170,6.151,0.410,0.722,1.415,0.000,-2.785
16.988,0.396,1.503,1.055,0.070,-0.110,-0.017,454.815,3.091,-0.431,0.707,1.203,0.000,-2.945
17.240,0.443,1.734,0.860,0.054,-0.106,-0.087,457.016,-0.147,-1.624,0.774,1.026,0.000,-3.140
17.492,0.476,1.861,0.756,0.036,-0.112,-0.132,459.022,-1.955,-2.389,0.748,0.864,0.000,-3.244
17.744,0.520,1.953,0.652,0.027,-0.102,-0.191,460.508,-3.385,-3.284,0.733,0.745,0.000,-3.348
17.996,0.540,1.931,0.615,0.006,-0.094,-0.208,461.506,-2.008,-3.298,0.684,0.665,0.000,-3.385
18.249,0.555,1.774,0.611,0.003,-0.116,-0.167,462.027,0.153,-3.231,0.711,0.623,0.000,-3.389
18.501,0.552,1.602,0.652,0.023,-0.095,-0.120,461.990,4.191,-2.723,0.737,0.626,0.000,-3.348
18.753,0.543,1.415,0.718,0.037,-0.097,-0.077,461.348,7.495,-2.215,0.625,0.678,0.000,-3.282
19.006,0.520,1.110,0.883,0.053,-0.096,0.037,460.057,12.449,-1.296,0.638,0.781,0.000,-3.117
19.258,0.503,0.944,1.020,0.059,-0.092,0.063,458.412,19.058,0.036,0.551,0.913,0.000,-2.980
19.510,0.478,0.788,1.250,0.075,-0.090,0.057,456.366,19.094,0.178,0.520,1.078,0.000,-2.750
19.762,0.463,0.743,1.407,0.048,-0.073,0.043,453.963,17.151,-0.328,0.453,1.271,0.000,-2.593
20.014,0.445,0.747,1.647,0.059,-0.095,0.053,451.561,16.679,0.205,0.572,1.464,0.000,-2.353
20.266,0.436,0.801,1.823,0.067,-0.095,0.054,449.062,15.387,0.224,0.564,1.665,0.000,-2.177
20.519,0.424,0.940,2.054,0.069,-0.088,0.050,446.602,13.098,0.168,0.576,1.862,0.000,-1.946
20.771,0.420,1.078,2.203,0.057,-0.106,0.062,444.256,9.270,0.028,0.570,2.051,0.000,-1.797
21.023,0.422,1.191,2.322,0.039,-0.123,-0.027,442.103,6.492,-0.600,0.360,2.224,0.000,-1.678
21.276,0.425,1.396,2.609,0.027,-0.090,-0.152,439.539,4.458,-0.756,0.629,2.430,0.000,-1.391
21.528,0.418,1.478,2.808,-0.011,-0.098,-0.069,436.816,3.892,-0.499,0.567,2.649,0.000,-1.192
21.781,0.395,1.546,3.053,0.0
