Med video! Time, X, Y, Z, Pitch, Yaw, Roll, errorHeight, errorRoll, errorPitch, errorYaw, HLeadOut, HIntegralOut, HeightError
------------------------[Parameters]------------------------
HOVER_VALUE, ctrl_x->ref, ctrl_y->ref, ctrl_yaw->ref, ctrl_h->ref, ctrl_h->kp, ctrl_h->tau_i, ctrl_h->tau_d, ctrl_h->alpha, ctrl_vel_x->tau_i, ctrl_vel_x->tau_d, ctrl_vel_x->alpha
86.000, 0.522, 1.781, 1.600, 3.000, 21.964, 6.447, 1.802, 0.090, 0.000, 0.347, 0.300, 
------------------------[Parameters]------------------------
32.585,0.386,1.523,0.760,0.053,1.562,-0.028,92.769,2.014,-4.201,0.440
32.837,0.392,1.517,0.750,0.051,1.558,-0.030,92.810,1.989,-4.287,0.457
33.088,0.397,1.512,0.742,0.045,1.556,-0.033,92.851,1.883,-4.292,0.485
33.339,0.403,1.510,0.737,0.054,1.552,-0.035,92.892,1.855,-4.284,0.512
33.591,0.407,1.511,0.737,0.054,1.554,-0.033,92.931,1.777,-4.219,0.530
33.844,0.410,1.512,0.742,0.051,1.552,-0.036,92.967,1.768,-4.191,0.531
34.095,0.410,1.514,0.748,0.048,1.551,-0.033,93.003,1.843,-4.125,0.554
34.347,0.407,1.519,0.754,0.048,1.552,-0.036,93.038,1.944,-3.991,0.545
34.599,0.399,1.527,0.760,0.060,1.550,-0.039,93.073,2.167,-3.792,0.567
34.851,0.388,1.533,0.764,0.059,1.549,-0.034,93.108,2.432,-3.695,0.581
35.103,0.374,1.537,0.765,0.060,1.550,-0.026,93.144,2.700,-3.704,0.575
35.354,0.361,1.539,0.767,0.058,1.550,-0.027,93.180,2.874,-3.714,0.574
35.606,0.351,1.540,0.770,0.054,1.550,-0.021,93.216,2.970,-3.702,0.568
35.858,0.346,1.541,0.779,0.056,1.549,-0.026,93.251,2.960,-3.710,0.580
36.110,0.345,1.543,0.792,0.048,1.550,-0.019,93.284,2.847,-3.637,0.572
36.362,0.348,1.550,0.807,0.043,1.550,-0.019,93.315,2.752,-3.434,0.575
36.613,0.354,1.561,0.827,0.052,1.545,-0.026,93.344,2.603,-3.151,0.606
36.866,0.363,1.574,0.847,0.058,1.544,-0.028,93.372,2.385,-2.913,0.629
37.117,0.371,1.587,0.866,0.060,1.541,-0.037,93.400,2.275,-2.716,0.657
37.369,0.375,1.600,0.883,0.054,1.540,-0.041,93.429,2.306,-2.493,0.674
37.622,0.374,1.611,0.897,0.065,1.539,-0.040,93.457,2.423,-2.370,0.677
37.874,0.369,1.618,0.906,0.070,1.545,-0.030,93.487,2.607,-2.341,0.650
38.126,0.359,1.618,0.911,0.067,1.546,-0.032,93.519,2.815,-2.482,0.621
38.377,0.348,1.613,0.912,0.065,1.549,-0.028,93.552,3.047,-2.688,0.601
38.629,0.336,1.604,0.908,0.065,1.554,-0.027,93.587,3.239,-2.953,0.563
38.882,0.326,1.592,0.900,0.056,1.555,-0.025,93.624,3.345,-3.201,0.531
39.133,0.318,1.580,0.888,0.054,1.559,-0.024,93.663,3.421,-3.341,0.477
39.385,0.313,1.576,0.875,0.034,1.562,-0.025,93.704,3.393,-3.304,0.437
39.637,0.312,1.579,0.861,0.043,1.565,-0.025,93.745,3.347,-3.057,0.401
39.891,0.314,1.591,0.845,0.052,1.569,-0.027,93.786,3.251,-2.730,0.364
40.142,0.316,1.604,0.826,0.061,1.573,-0.030,93.830,3.174,-2.509,0.330
40.394,0.318,1.614,0.805,0.072,1.575,-0.029,93.874,3.140,-2.462,0.302
40.647,0.318,1.614,0.786,0.071,1.577,-0.038,93.919,3.189,-2.646,0.273
40.900,0.316,1.602,0.771,0.075,1.577,-0.032,93.963,3.249,-3.096,0.261
41.152,0.312,1.582,0.761,0.058,1.577,-0.031,94.006,3.367,-3.525,0.252
41.405,0.307,1.556,0.758,0.058,1.579,-0.027,94.046,3.444,-4.117,0.240
41.657,0.301,1.532,0.759,0.044,1.575,-0.035,94.084,3.572,-4.470,0.261
41.910,0.295,1.511,0.762,0.038,1.576,-0.028,94.124,3.681,-4.721,0.274
42.163,0.291,1.497,0.771,0.046,1.574,-0.016,94.158,3.704,-4.783,0.286
42.415,0.291,1.488,0.782,0.053,1.569,-0.021,94.192,3.644,-4.796,0.328
42.668,0.296,1.484,0.799,0.042,1.570,-0.019,94.223,3.430,-4.786,0.360
42.920,0.305,1.483,0.819,0.046,1.565,-0.024,94.252,3.260,-4.667,0.388
43.172,0.315,1.486,0.844,0.048,1.559,-0.031,94.279,3.091,-4.508,0.421
43.424,0.323,1.494,0.872,0.046,1.561,-0.035,94.304,2.969,-4.334,0.445
43.677,0.328,1.501,0.900,0.063,1.558,-0.039,94.327,2.995,-4.219,0.468
43.929,0.327,1.506,0.926,0.065,1.558,-0.041,94.351,3.147,-4.210,0.470
44.181,0.320,1.505,0.951,0.067,1.560,-0.036,94.374,3.384,-4.321,0.469
44.434,0.308,1.499,0.976,0.056,1.559,-0.032,94.398,3.636,-4.545,0.465
44.686,0.296,1.489,0.998,0.054,1.561,-0.026,94.421,3.905,-4.739,0.452
44.938,0.284,1.480,1.016,0.052,1.560,-0.022,94.446,4.015,-4.894,0.446
45.191,0.277,1.472,1.030,0.050,1.562,-0.015,94.472,4.043,-4.991,0.445
45.443,0.276,1.466,1.041,0.049,1.560,-0.017,94.499,3.955,-5.044,0.459
45.697,0.278,1.463,1.050,0.047,1.559,-0.022,94.527,3.814,-5.002,0.458
45.949,0.284,1.466,1.057,0.044,1.557,-0.025,94.556,3.684,-4.857,0.473
46.201,0.290,1.475,1.063,0.041,1.559,-0.031,94.585,3.584,-4.600,0.482
46.453,0.293,1.488,1.070,0.052,1.557,-0.033,94.615,3.580,-4.299,0.477
46.706,0.293,1.503,1.076,0.060,1.557,-0.032,94.646,3.684,-4.003,0.486
46.958,0.288,1.514,1.082,0.062,1.559,-0.029,94.675,3.836,-3.917,0.490
47.210,0.279,1.518,1.085,0.067,1.559,-0.028,94.705,4.037,-3.997,0.481
47.463,0.267,1.516,1.087,0.061,1.558,-0.031,94.736,4.320,-4.144,0.478
47.715,0.255,1.510,1.087,0.060,1.559,-0.026,94.767,4.529,-4.393,0.470
47.967,0.243,1.500,1.086,0.056,1.558,-0.021,94.799,4.699,-4.575,0.472
48.220,0.235,1.490,1.083,0.052,1.557,-0.018,94.832,4.784,-4.749,0.471
48.472,0.230,1.483,1.079,0.046,1.554,-0.028,94.865,4.774,-4.759,0.501
48.724,0.228,1.481,1.081,0.048,1.553,-0.026,94.898,4.755,-4.682,0.503
48.976,0.225,1.486,1.087,0.051,1.545,-0.037,94.928,4.854,-4.406,0.573
49.229,0.218,1.495,1.101,0.059,1.543,-0.035,94.956,5.001,-4.183,0.613
49.525,0.209,1.506,1.122,0.062,1.543,-0.023,94.987,5.178,-4.010,0.649
49.777,0.202,1.513,1.142,0.061,1.542,-0.024,95.010,5.287,-3.922,0.669
50.030,0.198,1.518,1.167,0.062,1.540,-0.022,95.032,5.296,-3.898,0.678
50.282,0.196,1.521,1.197,0.061,1.538,-0.028,95.051,5.307,-3.853,0.687
50.534,0.195,1.521,1.230,0.068,1.538,-0.027,95.068,5.300,-3.907,0.708
50.787,0.193,1.518,1.264,0.065,1.536,-0.032,95.083,5.326,-4.015,0.716
51.038,0.192,1.508,1.298,0.069,1.539,-0.026,95.097,5.361,-4.327,0.707
51.291,0.191,1.494,1.326,0.065,1.545,-0.017,95.112,5.348,-4.703,0.663
51.543,0.193,1.474,1.351,0.060,1.549,-0.017,95.129,5.241,-5.158,0.614
51.795,0.197,1.454,1.370,0.047,1.553,-0.023,95.147,5.105,-5.548,0.541
52.048,0.201,1.439,1.393,0.043,1.562,-0.028,95.165,4.989,-5.666,0.476
52.300,0.203,1.432,1.417,0.041,1.566,-0.026,95.181,4.976,-5.640,0.409
52.552,0.202,1.432,1.444,0.048,1.572,-0.026,95.198,5.046,-5.492,0.345
52.805,0.196,1.437,1.472,0.056,1.577,-0.029,95.212,5.208,-5.351,0.294
53.057,0.185,1.442,1.500,0.057,1.581,-0.026,95.226,5.526,-5.261,0.238
53.309,0.170,1.445,1.529,0.061,1.582,-0.027,95.239,5.818,-5.269,0.213
53.562,0.154,1.447,1.555,0.053,1.582,-0.021,95.251,6.080,-5.254,0.215
53.814,0.139,1.449,1.577,0.059,1.582,-0.016,95.265,6.276,-5.243,0.201
54.066,0.129,1.450,1.593,0.065,1.582,-0.008,95.281,6.349,-5.253,0.201
54.318,0.126,1.450,1.605,0.054,1.577,-0.014,95.298,6.282,-5.224,0.218
54.570,0.128,1.450,1.615,0.058,1.580,-0.015,95.316,6.076,-5.287,0.224
54.823,0.133,1.452,1.627,0.050,1.578,-0.020,95.334,5.952,-5.167,0.234
55.075,0.140,1.456,1.640,0.055,1.579,-0.019,95.352,5.839,-5.086,0.238
