Time, X, Y, Z, Pitch, Yaw, Roll, errorHeight, errorRoll, errorPitch, errorYaw, HLeadOut, HIntegralOut, HeightError
24.115,0.416,0.994,1.661,0.075,0.129,-0.037,459.046,5.696,-0.424,-0.073,1.666,0.000,-2.339
24.368,0.407,0.989,1.637,0.066,0.125,-0.029,459.338,6.033,-0.208,0.068,1.643,0.000,-2.363
24.621,0.406,0.978,1.611,0.068,0.121,-0.038,459.648,6.176,-0.698,0.076,1.618,0.000,-2.389
24.874,0.411,0.962,1.579,0.059,0.128,-0.034,460.029,6.339,-1.008,0.011,1.587,0.000,-2.421
25.126,0.417,0.940,1.547,0.050,0.074,-0.080,460.403,6.741,-0.732,0.028,1.557,0.000,-2.453
25.379,0.423,0.918,1.515,0.057,0.123,-0.017,460.812,7.429,-1.034,0.131,1.524,0.000,-2.485
25.632,0.426,0.894,1.479,0.046,0.119,-0.028,461.222,8.018,-1.424,-0.156,1.491,0.000,-2.521
25.885,0.429,0.878,1.437,0.050,0.123,-0.016,461.741,7.861,-1.325,0.103,1.450,0.000,-2.563
26.138,0.428,0.866,1.386,0.045,0.112,-0.017,462.403,7.848,-1.235,0.218,1.396,0.000,-2.614
26.390,0.428,0.866,1.334,0.055,0.118,-0.020,463.043,7.464,-1.193,0.204,1.345,0.000,-2.666
26.643,0.427,0.873,1.277,0.053,0.090,0.013,463.722,7.718,-0.767,0.195,1.290,0.000,-2.723
26.896,0.430,0.890,1.225,0.056,0.097,-0.003,464.381,7.149,-0.950,0.224,1.237,0.000,-2.775
27.149,0.439,0.912,1.172,0.073,0.119,-0.033,465.035,6.097,-1.295,0.218,1.185,0.000,-2.828
27.402,0.450,0.931,1.124,0.055,0.110,-0.053,465.636,6.227,-1.634,0.112,1.137,0.000,-2.876
27.655,0.461,0.938,1.080,0.047,0.110,-0.065,466.213,5.955,-1.654,0.176,1.090,0.000,-2.920
27.908,0.468,0.931,1.050,0.038,0.178,0.048,466.660,6.397,-2.589,0.184,1.054,0.000,-2.950
28.161,0.471,0.906,1.021,0.053,0.112,-0.049,466.998,7.391,-1.488,0.194,1.027,0.000,-2.979
28.414,0.473,0.869,1.009,0.072,0.124,-0.028,467.184,8.641,-2.385,0.003,1.012,0.000,-2.991
28.666,0.473,0.832,1.012,0.059,0.114,-0.018,467.206,9.247,-2.246,0.212,1.010,0.000,-2.988
28.919,0.477,0.802,1.032,0.060,0.109,-0.008,466.998,9.391,-1.649,0.094,1.027,0.000,-2.968
29.172,0.487,0.787,1.066,0.064,0.113,0.008,466.631,9.228,-2.171,0.218,1.057,0.000,-2.934
29.425,0.492,0.781,1.117,0.015,0.213,0.166,466.130,8.452,-3.476,0.180,1.097,0.000,-2.883
29.678,0.499,0.784,1.163,0.041,0.104,-0.024,465.501,8.212,-2.052,0.175,1.147,0.000,-2.837
29.934,0.502,0.788,1.217,0.016,0.073,0.029,464.772,8.193,-2.558,0.175,1.206,0.000,-2.783
30.187,0.494,0.798,1.274,0.039,0.105,-0.021,464.073,8.613,-2.081,0.287,1.262,0.000,-2.726
30.440,0.485,0.809,1.331,0.025,0.069,0.016,463.367,8.369,-1.794,0.188,1.319,0.000,-2.669
30.693,0.467,0.828,1.385,0.048,0.096,-0.027,462.712,7.603,-1.236,0.321,1.372,0.000,-2.615
30.946,0.449,0.846,1.431,0.060,0.099,-0.043,462.100,7.351,-1.064,0.348,1.421,0.000,-2.569
31.199,0.433,0.859,1.471,0.055,0.088,-0.025,461.588,7.313,-0.996,0.413,1.462,0.000,-2.529
31.451,0.422,0.867,1.506,0.062,0.096,-0.040,461.134,7.506,-0.934,0.197,1.498,0.000,-2.494
31.704,0.417,0.866,1.533,0.064,0.092,-0.046,460.778,7.571,-0.593,0.388,1.527,0.000,-2.467
31.957,0.418,0.860,1.554,0.071,0.075,-0.058,460.484,7.602,-0.810,0.471,1.551,0.000,-2.446
32.210,0.427,0.848,1.571,0.066,0.099,-0.039,460.274,8.072,-1.166,0.456,1.567,0.000,-2.429
32.463,0.440,0.834,1.584,0.056,0.094,-0.032,460.103,8.515,-1.508,0.525,1.581,0.000,-2.416
32.716,0.454,0.818,1.590,0.050,0.089,-0.017,460.012,9.093,-1.693,0.503,1.588,0.000,-2.410
32.967,0.466,0.806,1.591,0.045,0.101,-0.011,459.959,8.827,-1.270,0.185,1.593,0.000,-2.409
33.220,0.474,0.798,1.577,0.047,0.099,-0.023,460.101,8.828,-1.936,0.337,1.581,0.000,-2.423
33.473,0.477,0.794,1.551,0.042,0.090,-0.020,460.369,8.595,-1.676,0.261,1.560,0.000,-2.449
33.725,0.474,0.794,1.515,0.030,0.077,-0.018,460.793,8.288,-1.361,0.492,1.526,0.000,-2.485
33.978,0.468,0.795,1.468,0.019,0.064,0.019,461.355,8.591,-1.720,0.434,1.481,0.000,-2.532
34.231,0.457,0.798,1.412,0.049,0.096,-0.034,462.060,8.695,-1.238,0.498,1.424,0.000,-2.588
34.484,0.447,0.800,1.351,0.053,0.101,-0.020,462.805,8.393,-0.977,0.335,1.364,0.000,-2.649
34.737,0.440,0.802,1.290,0.065,0.091,-0.013,463.553,8.777,-1.258,0.403,1.304,0.000,-2.710
34.989,0.439,0.807,1.227,0.052,0.081,-0.009,464.333,8.008,-1.078,0.376,1.241,0.000,-2.773
35.242,0.441,0.813,1.173,0.052,0.148,0.061,465.087,7.941,-2.110,0.203,1.181,0.000,-2.827
35.495,0.451,0.812,1.101,0.060,0.093,-0.035,465.879,8.261,-1.552,0.478,1.117,0.000,-2.899
35.748,0.463,0.809,1.044,0.057,0.089,-0.050,466.606,8.486,-2.007,0.399,1.059,0.000,-2.956
36.001,0.470,0.800,0.996,0.008,0.211,0.197,467.317,8.584,-3.102,0.354,1.001,0.000,-3.004
36.254,0.480,0.786,0.937,0.032,0.088,-0.021,467.974,9.329,-1.558,0.455,0.949,0.000,-3.063
36.507,0.482,0.779,0.899,0.053,0.079,-0.020,468.474,9.338,-1.494,0.453,0.909,0.000,-3.101
36.760,0.478,0.780,0.874,0.053,0.088,-0.022,468.851,8.665,-1.189,0.434,0.878,0.000,-3.126
37.012,0.474,0.787,0.857,0.065,0.084,-0.024,469.075,8.691,-1.282,0.435,0.860,0.000,-3.143
37.310,0.471,0.802,0.861,0.060,0.088,-0.025,469.088,8.600,-1.950,0.280,0.859,0.000,-3.139
37.563,0.471,0.817,0.882,0.064,0.097,-0.028,468.885,8.240,-1.616,0.450,0.876,0.000,-3.118
37.816,0.470,0.827,0.922,0.040,0.167,0.090,468.479,7.468,-2.696,0.340,0.908,0.000,-3.078
38.070,0.471,0.829,0.964,0.058,0.106,-0.045,467.939,8.110,-1.206,0.350,0.951,0.000,-3.036
38.322,0.474,0.830,1.022,0.066,0.095,-0.028,467.256,7.598,-2.105,0.348,1.006,0.000,-2.978
38.575,0.476,0.822,1.082,0.045,0.092,-0.037,466.474,8.381,-2.059,0.353,1.069,0.000,-2.918
38.828,0.481,0.815,1.145,0.049,0.097,-0.024,465.689,8.839,-1.777,0.372,1.132,0.000,-2.855
39.081,0.482,0.810,1.204,0.053,0.097,-0.022,464.913,8.607,-1.945,0.390,1.195,0.000,-2.796
39.334,0.482,0.809,1.265,0.051,0.092,-0.020,464.187,8.604,-1.847,0.303,1.253,0.000,-2.735
39.586,0.482,0.812,1.318,0.045,0.087,-0.007,463.504,8.441,-2.159,0.391,1.308,0.000,-2.682
39.839,0.480,0.820,1.366,0.050,0.094,-0.019,462.902,8.140,-1.695,0.418,1.356,0.000,-2.634
40.092,0.479,0.827,1.405,0.048,0.080,-0.009,462.414,8.115,-1.606,0.398,1.395,0.000,-2.595
40.345,0.478,0.840,1.440,0.047,0.097,-0.030,461.953,7.678,-1.786,0.397,1.433,0.000,-2.560
40.597,0.478,0.853,1.464,0.051,0.097,-0.018,461.640,7.361,-1.538,0.597,1.458,0.000,-2.536
40.850,0.475,0.862,1.475,0.044,0.082,-0.048,461.446,7.407,-1.457,0.469,1.473,0.000,-2.525
41.103,0.470,0.870,1.473,0.038,0.075,-0.023,461.433,7.450,-1.300,0.461,1.474,0.000,-2.527
41.356,0.462,0.875,1.463,0.051,0.086,-0.035,461.546,10.048,0.892,0.749,1.465,0.000,-2.537
41.609,0.464,0.883,1.445,0.093,0.083,0.002,461.741,7.473,-1.396,0.536,1.450,0.000,-2.555
41.861,0.465,0.894,1.426,0.028,0.074,-0.029,461.976,6.835,-1.250,0.527,1.431,0.000,-2.574
42.114,0.471,0.911,1.405,0.041,0.066,-0.028,462.215,6.493,-1.409,0.552,1.411,0.000,-2.595
42.372,0.467,0.922,1.376,0.042,0.073,-0.058,462.576,6.378,-1.406,0.702,1.382,0.000,-2.624
42.625,0.459,0.921,1.336,0.049,0.069,-0.062,463.038,6.657,-0.713,0.583,1.345,0.000,-2.664
42.880,0.447,0.908,1.284,0.051,0.072,-0.051,463.623,7.152,-0.516,0.506,1.298,0.000,-2.716
43.133,0.434,0.886,1.228,0.058,0.070,-0.035,464.309,7.989,-0.551,0.556,1.243,0.000,-2.772
43.386,0.424,0.866,1.169,0.060,0.076,-0.018,465.052,8.368,-0.328,0.512,1.184,0.000,-2.831
43.639,0.418,0.849,1.103,0.059,0.056,-0.001,465.855,8.356,-0.266,0.702,1.119,0.000,-2.897
43.892,0.418,0.840,1.034,0.067,0.070,-0.020,466.695,8.554,-0.613,0.704,1.051,0.000,-2.966
44.145,0.425,0.838,0.966,0.073,0.070,-0.011,467.536,8.477,-1.208,0.714,0.984,0.000,-3.034
44.398,0.435,0.847,0.902,0.059,0.065,-0.021,468.363,8.254,-0.971,0.612,0.917,0.000,-3.098
44.650,0.447,0.858,0.848,0.038,0.046,-0.020,469.063,7.719,-1.997,0.558,0.861,0.000,-3.152
44.903,0.453,0.869,0.813,0.040,0.059,-0.049,469.554,7.025,-1.779,0.323,0.822,0.
