Time, X, Y, Z, Pitch, Yaw, Roll, errorHeight, errorRoll, errorPitch, errorYaw, HLeadOut, HIntegralOut, HeightError
23.956,0.459,1.006,1.383,0.048,0.002,-0.038,481.995,5.805,-1.345,0.556,1.400,0.000,-2.617
24.207,0.452,1.006,1.322,0.052,0.002,-0.038,483.330,5.823,-1.307,0.551,1.334,0.000,-2.678
24.460,0.445,1.003,1.291,0.044,0.006,-0.040,484.070,5.909,-1.180,0.539,1.296,0.000,-2.709
24.712,0.438,0.997,1.292,0.053,0.006,-0.041,484.213,6.165,-1.145,0.523,1.289,0.000,-2.708
24.964,0.432,0.985,1.324,0.062,0.007,-0.046,483.734,6.495,-1.063,0.501,1.313,0.000,-2.676
25.216,0.432,0.972,1.389,0.062,0.010,-0.028,482.591,6.658,-1.330,0.493,1.370,0.000,-2.611
25.469,0.441,0.961,1.482,0.061,0.007,-0.027,480.846,6.777,-1.598,0.480,1.458,0.000,-2.518
25.721,0.454,0.955,1.603,0.051,0.011,-0.030,478.582,6.716,-1.962,0.473,1.571,0.000,-2.397
25.973,0.469,0.953,1.740,0.047,0.012,-0.030,475.892,6.661,-2.197,0.458,1.705,0.000,-2.260
26.225,0.481,0.954,1.891,0.037,0.012,-0.032,472.944,6.634,-2.318,0.441,1.853,0.000,-2.109
26.477,0.487,0.957,2.045,0.040,0.010,-0.031,469.867,6.486,-2.245,0.436,2.007,0.000,-1.955
26.730,0.485,0.964,2.203,0.039,0.013,-0.029,466.764,6.217,-2.037,0.438,2.162,0.000,-1.797
26.982,0.478,0.972,2.358,0.047,0.010,-0.034,463.619,6.034,-1.784,0.465,2.319,0.000,-1.642
27.234,0.466,0.980,2.509,0.048,0.007,-0.036,460.632,6.011,-1.510,0.490,2.478,0.000,-1.491
27.486,0.455,0.987,2.642,0.054,0.006,-0.037,457.718,6.000,-1.309,0.512,2.614,0.000,-1.358
27.738,0.446,0.992,2.752,0.056,0.003,-0.035,455.420,5.902,-1.229,0.531,2.729,0.000,-1.248
27.991,0.440,0.998,2.839,0.052,0.001,-0.036,453.570,5.777,-1.200,0.561,2.822,0.000,-1.161
28.243,0.440,1.003,2.898,0.062,-0.000,-0.036,452.252,5.704,-1.323,0.584,2.887,0.000,-1.102
28.495,0.443,1.007,2.937,0.054,-0.002,-0.043,451.402,5.715,-1.468,0.593,2.930,0.000,-1.063
28.747,0.451,1.008,2.952,0.051,-0.002,-0.044,451.006,5.804,-1.719,0.619,2.950,0.000,-1.048
28.999,0.459,1.004,2.944,0.040,-0.000,-0.042,451.054,5.931,-1.833,0.614,2.947,0.000,-1.056
29.251,0.465,0.998,2.917,0.044,-0.002,-0.037,451.504,6.145,-1.844,0.613,2.925,0.000,-1.083
29.503,0.468,0.990,2.869,0.044,-0.007,-0.034,452.380,6.288,-1.786,0.634,2.881,0.000,-1.131
29.755,0.468,0.983,2.805,0.043,-0.005,-0.029,453.607,6.341,-1.722,0.647,2.820,0.000,-1.195
30.007,0.466,0.978,2.722,0.043,-0.008,-0.032,455.160,6.443,-1.600,0.666,2.742,0.000,-1.278
30.259,0.460,0.975,2.622,0.045,-0.008,-0.032,457.048,6.372,-1.427,0.678,2.648,0.000,-1.378
30.512,0.455,0.974,2.512,0.049,-0.011,-0.033,459.201,6.345,-1.327,0.680,2.540,0.000,-1.488
30.764,0.450,0.976,2.393,0.051,-0.011,-0.029,461.512,6.267,-1.277,0.690,2.424,0.000,-1.607
31.016,0.446,0.979,2.270,0.050,-0.011,-0.030,463.935,6.202,-1.257,0.719,2.303,0.000,-1.730
31.268,0.442,0.985,2.147,0.050,-0.013,-0.033,466.416,6.010,-1.208,0.720,2.179,0.000,-1.853
31.520,0.440,0.991,2.033,0.053,-0.014,-0.033,468.779,5.919,-1.179,0.741,2.061,0.000,-1.967
31.772,0.439,0.997,1.926,0.054,-0.016,-0.040,470.945,5.797,-1.166,0.735,1.953,0.000,-2.074
32.023,0.441,1.000,1.839,0.054,-0.017,-0.048,472.789,5.880,-1.251,0.754,1.861,0.000,-2.161
32.276,0.446,0.998,1.767,0.052,-0.013,-0.042,474.311,5.988,-1.473,0.755,1.784,0.000,-2.233
32.527,0.453,0.989,1.714,0.050,-0.016,-0.038,475.479,6.281,-1.579,0.757,1.726,0.000,-2.286
32.780,0.461,0.979,1.682,0.044,-0.011,-0.031,476.225,6.481,-1.713,0.748,1.689,0.000,-2.318
33.032,0.468,0.968,1.668,0.046,-0.015,-0.032,476.612,6.688,-1.787,0.735,1.669,0.000,-2.332
33.284,0.473,0.959,1.677,0.048,-0.012,-0.030,476.522,6.757,-1.863,0.737,1.674,0.000,-2.323
33.536,0.477,0.953,1.703,0.048,-0.015,-0.030,476.078,6.817,-1.942,0.733,1.696,0.000,-2.297
33.788,0.483,0.950,1.750,0.054,-0.012,-0.026,475.241,6.802,-2.111,0.725,1.738,0.000,-2.250
34.040,0.489,0.949,1.806,0.047,-0.011,-0.029,474.129,6.771,-2.175,0.707,1.794,0.000,-2.194
34.292,0.495,0.949,1.876,0.043,-0.010,-0.034,472.815,6.711,-2.274,0.701,1.859,0.000,-2.124
34.544,0.500,0.951,1.951,0.047,-0.009,-0.030,471.324,6.627,-2.324,0.687,1.934,0.000,-2.049
34.795,0.503,0.956,2.032,0.047,-0.007,-0.026,469.757,6.515,-2.302,0.687,2.012,0.000,-1.968
35.048,0.503,0.962,2.118,0.038,-0.007,-0.030,468.052,6.368,-2.277,0.669,2.097,0.000,-1.882
35.299,0.499,0.970,2.204,0.036,-0.007,-0.034,466.335,6.174,-2.057,0.662,2.183,0.000,-1.796
35.552,0.488,0.980,2.287,0.039,-0.007,-0.033,464.646,5.949,-1.698,0.658,2.268,0.000,-1.713
35.803,0.474,0.990,2.363,0.051,-0.004,-0.034,463.137,5.828,-1.447,0.653,2.343,0.000,-1.637
36.055,0.461,0.997,2.427,0.052,-0.007,-0.046,461.800,5.832,-1.277,0.654,2.410,0.000,-1.573
36.307,0.452,1.001,2.475,0.053,-0.005,-0.041,460.717,5.813,-1.326,0.647,2.464,0.000,-1.525
36.559,0.449,1.001,2.510,0.055,-0.006,-0.039,459.972,5.901,-1.326,0.653,2.501,0.000,-1.490
36.811,0.451,1.000,2.527,0.055,-0.005,-0.039,459.520,5.963,-1.505,0.651,2.524,0.000,-1.473
37.063,0.458,0.999,2.529,0.053,-0.002,-0.034,459.412,5.967,-1.778,0.641,2.529,0.000,-1.471
37.315,0.467,1.000,2.516,0.048,0.001,-0.027,459.589,5.870,-2.003,0.598,2.521,0.000,-1.484
37.567,0.476,1.004,2.485,0.042,0.003,-0.031,460.107,5.690,-2.141,0.560,2.495,0.000,-1.515
37.819,0.483,1.011,2.440,0.046,0.007,-0.033,460.917,5.542,-2.175,0.532,2.454,0.000,-1.560
38.071,0.486,1.017,2.381,0.044,0.008,-0.042,462.026,5.430,-2.193,0.498,2.399,0.000,-1.619
38.323,0.486,1.021,2.315,0.039,0.014,-0.036,463.337,5.439,-2.125,0.457,2.333,0.000,-1.685
38.575,0.483,1.022,2.240,0.050,0.017,-0.039,464.841,5.502,-2.023,0.416,2.258,0.000,-1.760
38.827,0.479,1.018,2.167,0.049,0.017,-0.041,466.337,5.741,-1.904,0.397,2.183,0.000,-1.833
39.079,0.474,1.010,2.087,0.048,0.019,-0.043,467.879,5.954,-1.840,0.377,2.106,0.000,-1.913
39.331,0.468,0.997,2.009,0.042,0.016,-0.041,469.432,6.184,-1.708,0.393,2.028,0.000,-1.991
39.583,0.460,0.983,1.936,0.046,0.017,-0.035,470.963,6.458,-1.562,0.390,1.952,0.000,-2.064
39.835,0.448,0.966,1.863,0.041,0.013,-0.032,472.388,6.770,-1.274,0.412,1.881,0.000,-2.137
40.088,0.435,0.953,1.798,0.051,0.011,-0.033,473.741,6.901,-1.068,0.441,1.813,0.000,-2.202
40.340,0.423,0.943,1.745,0.057,0.011,-0.024,474.851,6.943,-0.894,0.448,1.757,0.000,-2.255
40.592,0.416,0.939,1.702,0.061,0.005,-0.028,475.800,6.964,-0.825,0.487,1.710,0.000,-2.298
40.844,0.415,0.939,1.675,0.054,0.004,-0.034,476.402,6.926,-0.924,0.524,1.680,0.000,-2.325
41.096,0.419,0.940,1.659,0.057,0.004,-0.034,476.764,6.825,-1.133,0.550,1.662,0.000,-2.341
41.348,0.428,0.944,1.659,0.056,-0.001,-0.030,476.852,6.712,-1.330,0.599,1.657,0.000,-2.341
41.601,0.442,0.951,1.675,0.052,-0.003,-0.035,476.624,6.517,-1.649,0.606,1.669,0.000,-2.325
41.853,0.457,0.960,1.710,0.047,-0.003,-0.036,476.028,6.318,-1.966,0.617,1.699,0.000,-2.290
42.105,0.473,0.971,1.761,0.048,-0.005,-0.042,475.084,6.122,-2.178,0.620,1.746,0.000,-2.239
42.357,0.485,0.981,1.823,0.039,-0.002,-0.044,473.896,5.973,-2.365,0.623,1.805,0.000,-2.177
42.609,0.493,0.987,1.888,0.039,-0.003,-0.040,472.609,5.919,-2.368,0.612,1.870,0.000,-2.112
42.862,0.495,0.990,1.956,0.033,-0.001,-0.043,471.256,5.991,-2.207,0.603,1.937,0.000,-2.044
43.114,0.489,0.986,2.026,0.034,-0.001,-0.051,469.871,6.201,-1.954,0.623,2.006,0.000,-1.974
43.366,0.477,0.975,2.091,0.045,-0.002,-0.045,468.536,6.542,-1.610,0.620,2.073,0.000,-1.909
43.619,0.460,0.958,2.155,0.043,-0.001,-0.039,467.263,6.981,-1.236,0.607,2.137,0.000,-1.845
43.871,0.444,0.938,2.213,0.053,0.003,-0.026,466.042,7.331,-1.058,0.579,2.198,0.000,-1.787
44.123,0.429,0.920,2.263,0.053,0.002,-0.024,464.920,7.781,-0.639,0.572,2.254,0.000,-1.737
44.375,0.417,0.908,2.311,0.058,0.005,-0.012,463.990,7.685,-0.686,0.549,2.301,0.000,-1.689
44.674,0.409,0.904,2.352,0.053,0.005,-0.023,463.116,7.436,-0.708,0.542,2.344,0.000,-1.648
44.926,0.405,0.907,2.376,0.053,0.005,-0.027,462.583,7.322,-0.701,0.530,2.371,0.000,-1.624
45.178,0.402,0.913,2.387,0.056,0.006,-0.029,462.304,7.155,-0.717,0.516,2.385,0.000,-1.613
45.430,0.403,0.919,2.389,0.056,0.008,-0.030,462.212,7.010,-0.812,0.503,2.389,0.000,-1.611
45.682,0.408,0.925,2.376,0.058,0.010,-0.033,462.406,6.953,-1.012,0.482,2.380,0.000,-1.624
45.934,0.416,0.928,2.352,0.048,0.010,-0.035,462.840,6.948,-1.237,0.463,2.358,0.000,-1.648
46.186,0.424,0.927,2.318,0.040,0.018,-0.030,463.456,7.058,-1.410,0.435,2.327,0.000,-1.682
46.438,0.426,0.922,2.276,0.031,0.016,-0.036,464.273,7.264,-1.254,0.412,2.286,0.000,-1.724
46.690,0.421,0.914,2.227,0.040,0.016,-0.029,465.197,7.449,-0.981,0.413,2.240,0.000,-1.773
46.943,0.411,0.904,2.173,0.044,0.014,-0.027,466.304,7.678,-0.677,0.412,2.185,0.000,-1.827
47.194,0.398,0.894,2.110,0.053,0.014,-0.024,467.459,7.817,-0.435,0.431,2.127,0.000,-1.890
47.446,0.387,0.886,2.046,0.057,0.013,-0.022,468.728,7.933,-0.234,0.442,2.064,0.000,-1.954
47.739,0.379,0.880,1.965,0.057,0.010,-0.027,470.310,7.938,-0.297,0.472,1.985,0.000,-2.035
47.991,0.379,0.877,1.897,0.060,0.004,-0.035,471.685,7.917,-0.360,0.490,1.916,0.000,-2.103
48.243,0.383,0.875,1.835,0.053,0.008,-0.028,472.964,7.912,-0.568,0.490,1.852,0.000,-2.165
48.496,0.392,0.874,1.776,0.055,0.009,-0.028,474.160,7.898,-0.826,0.475,1.792,0.000,-2.224
48.748,0.403,0.872,1.726,0.055,0.014,-0.027,475.221,7.942,-1.104,0.465,1.739,0.000,-2.274
49.000,0.419,0.868,1.689,0.058,0.012,-0.031,476.040,8.036,-1.399,0.446,1.698,0.000,-2.311
49.252,0.438,0.863,1.666,0.051,0.010,-0.038,476.583,8.145,-1.788,0.442,1.671,0.000,-2.334
49.504,0.458,0.857,1.657,0.043,0.013,-0.032,476.828,8.256,-2.162,0.441,1.659,0.000,-2.343
49.756,0.475,0.849,1.658,0.032,0.007,-0.037,476.852,8.443,-2.279,0.480,1.657,0.000,-2.342
50.009,0.485,0.842,1.673,0.036,0.003,-0.027,476.629,8.644,-2.294,0.536,1.669,0.000,-2.327
50.261,0.484,0.837,1.699,0.032,-0.005,-0.029,476.167,8.649,-1.958,0.589,1.692,0.000,-2.301
50.513,0.477,0.835,1.737,0.039,-0.007,-0.035,475.451,8.567,-1.630,0.640,1.727,0.000,-2.263
50.765,0.464,0.833,1.782,0.047,-0.012,-0.039,474.585,8.619,-1.296,0.687,1.771,0.000,-2.218
51.017,0.450,0.830,1.834,0.051,-0.011,-0.035,473.595,8.683,-1.005,0.713,1.820,0.000,-2.166
51.269,0.441,0.827,1.896,0.063,-0.016,-0.034,472.388,8.761,-0.962,0.736,1.881,0.000,-2.104
51.522,0.440,0.822,1.963,0.066,-0.014,-0.032,471.086,8.852,-1.156,0.736,1.946,0.000,-2.037
51.774,0.449,0.818,2.037,0.061,-0.011,-0.028,469.619,8.924,-1.550,0.725,2.019,0.000,-1.963
52.026,0.465,0.814,2.110,0.054,-0.010,-0.029,468.142,8.926,-1.971,0.707,2.093,0.000,-1.890
52.278,0.484,0.813,2.180,0.042,-0.010,-0.027,466.744,8.909,-2.376,0.702,2.163,0.000,-1.820
52.530,0.502,0.817,2.242,0.044,-0.009,-0.013,465.455,8.740,-2.627,0.669,2.227,0.000,-1.758
52.783,0.516,0.827,2.298,0.040,-0.004,-0.020,464.302,8.431,-2.820,0.638,2.285,0.000,-1.702
53.035,0.525,0.843,2.346,0.038,-0.004,-0.027,463.295,8.019,-2.849,0.612,2.335,0.000,-1.654
53.287,0.528,0.863,2.386,0.034,-0.002,-0.036,462.482,7.654,-2.738,0.585,2.376,0.000,-1.614
53.539,0.523,0.879,2.416,0.030,0.004,-0.036,461.828,7.426,-2.489,0.555,2.409,0.000,-1.584
53.792,0.511,0.891,2.432,0.036,0.007,-0.037,461.426,7.262,-2.132,0.526,2.429,0.000,-1.568
54.044,0.492,0.899,2.435,0.043,0.008,-0.035,461.300,7.264,-1.677,0.503,2.435,0.000,-1.565
54.296,0.474,0.901,2.422,0.061,0.008,-0.036,461.475,7.357,-1.262,0.495,2.426,0.000,-1.578
54.548,0.460,0.902,2.399,0.064,0.009,-0.031,461.884,7.414,-1.328,0.484,2.406,0.000,-1.601
54.800,0.455,0.901,2.366,0.058,0.012,-0.030,462.484,7.491,-1.457,0.468,2.376,0.000,-1.634
55.052,0.456,0.900,2.322,0.054,0.013,-0.031,463.311,7.464,-1.677,0.429,2.334,0.000,-1.678
55.304,0.462,0.899,2.271,0.052,0.018,-0.026,464.290,7.506,-1.910,0.411,2.285,0.000,-1.729
55.556,0.468,0.898,2.214,0.046,0.020,-0.026,465.478,7.498,-2.122,0.382,2.226,0.000,-1.786
55.808,0.472,0.899,2.156,0.041,0.022,-0.024,466.632,7.398,-2.083,0.362,2.168,0.000,-1.844
56.061,0.471,0.902,2.095,0.033,0.020,-0.026,467.806,7.357,-1.901,0.367,2.110,0.000,-1.905
56.313,0.462,0.908,2.038,0.036,0.019,-0.027,468.964,7.166,-1.607,0.357,2.052,0.000,-1.962
56.565,0.447,0.914,1.981,0.042,0.018,-0.036,470.093,7.056,-1.162,0.357,1.995,0.000,-2.019
56.817,0.427,0.919,1.926,0.048,0.020,-0.044,471.207,7.024,-0.715,0.361,1.940,0.000,-2.074
57.069,0.407,0.921,1.872,0.054,0.022,-0.039,472.284,7.103,-0.477,0.325,1.886,0.000,-2.128
57.321,0.388,0.918,1.817,0.054,0.021,-0.036,473.391,7.230,-0.272,0.333,1.830,0.000,-2.183
57.573,0.374,0.912,1.761,0.061,0.018,-0.037,474.497,7.391,-0.159,0.346,1.775,0.000,-2.239
57.826,0.367,0.906,1.705,0.066,0.023,-0.027,475.631,7.551,-0.205,0.344,1.718,0.000,-2.295
