Time, X, Y, Z, Pitch, Yaw, Roll, errorHeight, errorRoll, errorPitch, errorYaw, HLeadOut, HIntegralOut, HeightError
------------------------[Parameters]------------------------
HOVER_VALUE, ctrl_x->ref, ctrl_y->ref, ctrl_yaw->ref, ctrl_h->ref, ctrl_h->kp, ctrl_h->tau_i, ctrl_h->tau_d, ctrl_h->alpha, ctrl_vel_x->tau_i, ctrl_vel_x->tau_d, ctrl_vel_x->alpha
83.000, -0.192, 1.066, 0.046, 3.000, 44.025, 3.515, 1.661, 0.070, 0.000, 0.347, 0.300, 
15.145,-0.105,0.805,0.684,0.043,-0.020,-0.023,89.960,4.052,-1.838,0.727,0.657,253.206,-2.316
15.396,-0.100,0.816,0.763,0.034,-0.021,-0.022,90.051,3.442,-1.660,0.748,0.717,260.458,-2.237
15.648,-0.100,0.831,0.856,0.035,-0.024,-0.029,90.117,2.869,-1.427,0.762,0.799,267.484,-2.144
15.900,-0.109,0.847,0.992,0.037,-0.024,-0.051,90.155,2.714,-0.895,0.799,0.917,274.636,-2.008
16.151,-0.120,0.857,1.131,0.052,-0.025,-0.043,90.165,2.821,-0.569,0.826,1.049,280.945,-1.869
16.403,-0.127,0.860,1.277,0.056,-0.027,-0.050,90.153,3.046,-0.476,0.827,1.196,286.831,-1.723
16.655,-0.130,0.858,1.445,0.058,-0.022,-0.045,90.134,3.335,-0.717,0.809,1.342,292.254,-1.555
16.907,-0.126,0.851,1.618,0.051,-0.023,-0.043,90.085,3.672,-1.065,0.794,1.510,297.162,-1.382
17.158,-0.118,0.843,1.783,0.046,-0.020,-0.031,90.008,3.897,-1.481,0.778,1.698,301.530,-1.217
17.410,-0.108,0.835,1.969,0.043,-0.020,-0.027,89.928,4.175,-1.835,0.734,1.878,305.309,-1.031
17.662,-0.097,0.829,2.173,0.043,-0.018,-0.028,89.821,3.983,-1.931,0.734,2.076,308.520,-0.827
17.914,-0.086,0.828,2.345,0.050,-0.017,-0.025,89.711,3.916,-2.087,0.724,2.262,311.117,-0.655
18.165,-0.073,0.828,2.551,0.043,-0.016,-0.026,89.579,3.744,-2.492,0.714,2.461,313.128,-0.449
18.417,-0.060,0.830,2.761,0.029,-0.017,-0.033,89.444,3.646,-2.648,0.719,2.650,314.519,-0.239
18.669,-0.053,0.832,2.947,0.030,-0.015,-0.030,89.298,3.601,-2.622,0.701,2.838,315.313,-0.053
18.920,-0.051,0.833,3.121,0.032,-0.013,-0.029,89.142,3.607,-2.355,0.674,3.024,315.545,0.121
19.172,-0.052,0.833,3.276,0.038,-0.012,-0.031,88.982,3.645,-2.072,0.655,3.202,315.183,0.276
19.424,-0.056,0.834,3.439,0.038,-0.009,-0.026,88.818,3.592,-1.852,0.637,3.372,314.286,0.439
19.676,-0.060,0.834,3.617,0.044,-0.010,-0.034,88.646,3.681,-1.853,0.629,3.540,312.854,0.617
19.927,-0.061,0.833,3.765,0.043,-0.011,-0.033,88.470,3.804,-1.973,0.641,3.700,310.910,0.765
20.179,-0.056,0.830,3.934,0.050,-0.011,-0.036,88.291,3.914,-2.392,0.644,3.854,308.475,0.934
20.431,-0.047,0.825,4.088,0.039,-0.010,-0.037,88.103,4.001,-2.639,0.634,4.006,305.564,1.088
20.683,-0.036,0.821,4.225,0.039,-0.006,-0.034,87.907,4.062,-2.927,0.611,4.157,302.177,1.225
20.935,-0.025,0.816,4.366,0.028,-0.007,-0.034,87.715,4.113,-3.070,0.596,4.293,298.338,1.366
21.187,-0.018,0.813,4.487,0.029,-0.004,-0.032,87.520,4.066,-2.965,0.591,4.423,294.084,1.487
21.486,-0.015,0.813,4.619,0.034,-0.005,-0.033,87.276,4.017,-2.839,0.585,4.572,288.137,1.619
21.738,-0.015,0.816,4.711,0.034,-0.002,-0.032,87.090,3.837,-2.836,0.557,4.672,283.056,1.711
21.990,-0.015,0.820,4.796,0.038,0.000,-0.035,86.912,3.684,-2.762,0.530,4.758,277.681,1.796
22.243,-0.016,0.823,4.859,0.037,0.001,-0.040,86.741,3.718,-2.734,0.495,4.830,272.062,1.859
22.496,-0.018,0.823,4.914,0.045,-0.002,-0.041,86.574,3.850,-2.600,0.504,4.891,266.233,1.914
22.748,-0.019,0.817,4.953,0.040,-0.004,-0.046,86.419,4.149,-2.643,0.539,4.935,260.240,1.953
23.001,-0.022,0.811,4.978,0.033,0.021,-0.006,86.272,4.385,-2.636,0.382,4.967,254.127,1.978
23.253,-0.024,0.800,4.991,0.036,0.028,0.012,86.136,4.546,-2.689,0.233,4.985,247.939,1.991
23.505,-0.026,0.788,4.992,0.037,0.001,-0.030,86.009,5.019,-2.650,0.449,4.991,241.710,1.992
23.757,-0.030,0.777,4.978,0.034,0.030,0.015,85.892,5.050,-2.551,0.364,4.986,235.479,1.978
24.009,-0.032,0.769,4.955,0.045,-0.000,-0.032,85.788,5.014,-2.414,0.469,4.966,229.291,1.955
24.261,-0.037,0.762,4.918,0.029,0.006,-0.027,85.694,5.062,-2.252,0.502,4.937,223.177,1.918
24.514,-0.042,0.756,4.871,0.045,0.007,-0.028,85.614,5.092,-2.198,0.449,4.893,217.178,1.871
24.766,-0.048,0.751,4.808,0.054,0.009,-0.031,85.547,5.080,-2.006,0.429,4.838,211.332,1.808
25.018,-0.047,0.748,4.725,0.048,0.012,-0.026,85.499,5.106,-2.321,0.431,4.766,205.684,1.725
25.270,-0.040,0.747,4.633,0.050,0.012,-0.034,85.469,4.966,-2.712,0.388,4.679,200.288,1.633
25.522,-0.028,0.750,4.510,0.040,0.017,-0.028,85.462,4.870,-2.919,0.357,4.571,195.196,1.510
25.775,-0.014,0.759,4.363,0.037,0.018,-0.025,85.481,4.536,-3.306,0.328,4.441,190.474,1.363
26.027,-0.007,0.772,4.194,0.023,0.019,-0.028,85.531,4.187,-3.179,0.298,4.286,186.198,1.194
26.279,-0.005,0.784,4.022,0.034,0.018,-0.042,85.612,4.005,-3.093,0.296,4.107,182.446,1.022
26.531,-0.009,0.796,3.785,0.040,0.022,-0.041,85.725,3.817,-2.912,0.289,3.904,179.288,0.785
26.783,-0.018,0.800,3.547,0.030,0.022,-0.048,85.882,3.949,-2.597,0.255,3.661,176.671,0.547
27.035,-0.028,0.797,3.294,0.045,0.024,-0.033,86.059,4.225,-2.332,0.255,3.417,174.980,0.294
27.287,-0.039,0.791,3.027,0.047,0.019,-0.033,86.269,4.495,-2.038,0.256,3.153,174.084,0.027
27.539,-0.047,0.784,2.723,0.054,0.017,-0.024,86.512,4.624,-2.112,0.307,2.869,174.048,-0.277
27.791,-0.049,0.780,2.423,0.050,0.013,-0.032,86.793,4.583,-2.214,0.344,2.563,174.930,-0.577
28.043,-0.048,0.778,2.090,0.043,0.011,-0.035,87.102,4.634,-2.343,0.369,2.246,176.793,-0.910
28.295,-0.047,0.775,1.779,0.038,0.008,-0.039,87.437,4.718,-2.286,0.426,1.921,179.658,-1.221
28.547,-0.049,0.771,1.406,0.042,0.002,-0.028,87.804,4.747,-2.189,0.490,1.582,183.569,-1.594
28.799,-0.054,0.766,1.072,0.037,-0.005,-0.041,88.190,4.921,-1.901,0.554,1.247,188.533,-1.928
29.051,-0.061,0.760,0.736,0.045,-0.008,-0.039,88.613,5.114,-1.685,0.603,0.892,194.578,-2.264
29.302,-0.071,0.761,0.431,0.036,-0.016,0.005,89.039,5.181,-1.567,0.645,0.558,201.701,-2.569
29.554,-0.075,0.798,0.568,0.063,-0.013,-0.053,89.229,3.474,-1.608,0.665,0.515,209.510,-2.432
29.807,-0.074,0.829,0.741,0.055,-0.015,-0.085,89.252,2.640,-1.848,0.690,0.661,217.082,-2.259
30.059,-0.070,0.834,0.925,0.031,-0.011,-0.084,89.241,3.506,-2.022,0.675,0.833,224.139,-2.075
30.311,-0.071,0.810,1.103,0.029,-0.014,-0.064,89.211,4.756,-1.831,0.668,1.015,230.641,-1.897
30.563,-0.079,0.770,1.291,0.047,-0.011,-0.034,89.173,6.327,-1.367,0.657,1.194,236.573,-1.709
30.814,-0.090,0.731,1.466,0.047,-0.009,-0.004,89.144,7.744,-0.891,0.634,1.351,241.973,-1.534
31.066,-0.098,0.709,1.640,0.060,-0.007,0.017,89.079,7.109,-0.965,0.622,1.537,246.829,-1.360
31.318,-0.101,0.710,1.800,0.050,-0.012,-0.004,89.017,5.686,-1.140,0.635,1.706,251.138,-1.200
31.569,-0.100,0.724,1.920,0.051,-0.011,-0.025,88.960,4.483,-1.478,0.642,1.859,254.942,-1.080
31.821,-0.097,0.743,2.037,0.046,-0.008,-0.035,88.906,3.711,-1.714,0.623,1.998,258.287,-0.963
32.073,-0.089,0.768,2.214,0.048,-0.009,-0.046,88.849,3.459,-1.973,0.636,2.131,261.229,-0.786
32.325,-0.079,0.778,2.334,0.053,-0.008,-0.043,88.782,3.825,-2.311,0.602,2.275,263.881,-0.666
32.576,-0.072,0.782,2.429,0.039,-0.008,-0.039,88.717,4.246,-2.283,0.613,2.392,265.964,-0.571
32.828,-0.064,0.786,2.566,0.041,-0.007,-0.029,88.647,4.307,-2.294,0.604,2.512,267.681,-0.434
33.080,-0.060,0.789,2.670,0.041,-0.009,-0.028,88.581,4.170,-2.236,0.622,2.620,269.038,-0.330
33.332,-0.059,0.794,2.772,0.042,-0.013,-0.032,88.514,4.116,-2.128,0.639,2.722,270.064,-0.228
33.584,-0.058,0.797,2.850,0.048,-0.015,-0.038,88.449,4.092,-2.121,0.664,2.813,270.786,-0.150
33.835,-0.056,0.798,2.919,0.050,-0.012,-0.036,88.392,4.210,-2.074,0.669,2.891,271.250,-0.081
34.087,-0.055,0.796,2.961,0.051,-0.013,-0.035,88.347,4.417,-2.248,0.672,2.948,271.490,-0.039
34.339,-0.049,0.792,3.014,0.048,-0.013,-0.031,88.301,4.433,-2.380,0.675,3.003,271.554,0.014
34.591,-0.037,0.784,3.065,0.040,-0.014,-0.030,88.264,4.733,-2.794,0.662,3.045,271.481,0.065
34.842,-0.030,0.780,3.085,0.037,-0.009,-0.025,88.235,4.828,-2.980,0.634,3.074,271.291,0.085
35.094,-0.026,0.778,3.099,0.032,-0.009,-0.023,88.214,4.711,-2.778,0.635,3.093,271.027,0.099
35.346,-0.026,0.777,3.104,0.039,-0.010,-0.027,88.200,4.568,-2.534,0.631,3.101,270.722,0.104
35.597,-0.032,0.778,3.101,0.036,-0.010,-0.034,88.193,4.580,-2.153,0.631,3.103,270.400,0.101
35.849,-0.039,0.778,3.094,0.049,-0.009,-0.029,88.192,4.516,-1.984,0.626,3.097,270.086,0.094
36.101,-0.044,0.778,3.087,0.051,-0.008,-0.030,88.191,4.528,-2.015,0.629,3.091,269.791,0.087
36.353,-0.047,0.779,3.070,0.049,-0.010,-0.029,88.197,4.409,-2.122,0.630,3.078,269.525,0.070
36.604,-0.045,0.781,3.057,0.050,-0.011,-0.028,88.204,4.382,-2.363,0.647,3.065,269.300,0.057
36.856,-0.042,0.782,3.037,0.041,-0.013,-0.033,88.216,4.385,-2.466,0.658,3.046,269.122,0.037
37.108,-0.037,0.784,3.002,0.035,-0.014,-0.037,88.237,4.422,-2.518,0.663,3.020,269.016,0.002
37.360,-0.036,0.784,2.975,0.037,-0.015,-0.037,88.264,4.454,-2.521,0.683,2.988,269.002,-0.025
37.611,-0.038,0.783,2.938,0.036,-0.017,-0.030,88.298,4.555,-2.164,0.717,2.951,269.098,-0.062
37.863,-0.044,0.782,2.887,0.045,-0.022,-0.032,88.331,4.554,-2.013,0.750,2.917,269.291,-0.113
38.115,-0.050,0.780,2.844,0.041,-0.021,-0.031,88.374,4.614,-1.686,0.786,2.875,269.645,-0.156
38.366,-0.057,0.781,2.796,0.044,-0.024,-0.025,88.426,4.576,-1.572,0.789,2.825,270.122,-0.204
38.618,-0.064,0.785,2.745,0.047,-0.029,-0.025,88.485,4.211,-1.469,0.829,2.772,270.753,-0.255
38.870,-0.070,0.795,2.696,0.039,-0.033,-0.032,88.543,4.011,-1.535,0.879,2.722,271.552,-0.304
39.121,-0.075,0.806,2.645,0.049,-0.039,-0.044,88.604,3.512,-1.451,0.918,2.672,272.499,-0.355
39.373,-0.076,0.811,2.608,0.053,-0.040,-0.048,88.667,3.524,-1.586,0.963,2.624,273.603,-0.392
39.624,-0.073,0.816,2.540,0.045,-0.042,-0.045,88.742,3.854,-1.854,0.985,2.565,274.873,-0.460
39.876,-0.068,0.817,2.476,0.035,-0.041,-0.032,88.821,3.948,-2.040,0.998,2.507,276.320,-0.524
40.128,-0.065,0.820,2.412,0.036,-0.044,-0.026,88.908,3.731,-2.006,1.004,2.443,277.964,-0.588
40.379,-0.064,0.827,2.341,0.046,-0.042,-0.025,89.002,3.396,-2.031,1.012,2.376,279.807,-0.659
40.631,-0.062,0.841,2.255,0.040,-0.043,-0.040,89.107,2.950,-2.019,1.000,2.300,281.872,-0.745
40.883,-0.059,0.853,2.164,0.046,-0.039,-0.049,89.227,2.660,-2.187,0.969,2.214,284.199,-0.836
41.134,-0.056,0.859,2.074,0.043,-0.037,-0.053,89.355,2.895,-2.254,0.953,2.123,286.787,-0.926
41.386,-0.051,0.858,1.960,0.037,-0.034,-0.043,89.504,3.372,-2.359,0.941,2.016,289.698,-1.040
41.638,-0.046,0.853,1.860,0.044,-0.035,-0.033,89.660,3.693,-2.483,0.929,1.909,292.946,-1.140
41.890,-0.041,0.845,1.730,0.033,-0.036,-0.032,89.828,3.838,-2.416,0.922,1.795,296.540,-1.270
42.142,-0.039,0.840,1.627,0.038,-0.038,-0.032,90.003,3.944,-2.362,0.943,1.681,300.487,-1.373
42.393,-0.038,0.836,1.522,0.046,-0.039,-0.029,90.164,3.882,-2.322,0.976,1.591,304.758,-1.478
42.645,-0.034,0.837,1.433,0.050,-0.040,-0.026,90.343,3.648,-2.555,0.987,1.487,309.345,-1.567
42.896,-0.029,0.843,1.359,0.035,-0.040,-0.026,90.512,3.325,-2.802,0.991,1.402,314.224,-1.641
43.148,-0.022,0.852,1.287,0.035,-0.041,-0.033,90.674,2.992,-2.902,0.978,1.329,319.347,-1.713
43.400,-0.023,0.858,1.231,0.024,-0.040,-0.049,90.836,3.032,-2.588,0.984,1.262,324.687,-1.769
43.652,-0.028,0.861,1.166,0.041,-0.038,-0.048,91.011,3.118,-2.195,0.965,1.193,330.605,-1.834
43.904,-0.036,0.859,1.112,0.046,-0.035,-0.040,91.173,3.466,-1.859,0.944,1.135,336.356,-1.888
44.155,-0.042,0.853,1.067,0.042,-0.034,-0.040,91.330,3.782,-1.780,0.916,1.086,342.271,-1.933
44.407,-0.045,0.846,1.027,0.051,-0.028,-0.033,91.483,3.859,-1.976,0.861,1.047,348.328,-1.973
44.659,-0.046,0.840,0.998,0.049,-0.025,-0.028,91.634,3.887,-2.168,0.843,1.012,354.503,-2.002
44.911,-0.043,0.837,0.979,0.041,-0.022,-0.027,91.776,3.719,-2.309,0.793,0.988,360.768,-2.021
45.163,-0.041,0.838,0.968,0.040,-0.020,-0.031,91.913,3.601,-2.349,0.746,0.973,367.093,-2.032
45.415,-0.042,0.840,0.969,0.042,-0.019,-0.030,92.041,3.569,-2.243,0.734,0.968,373.451,-2.031
45.667,-0.044,0.842,0.992,0.048,-0.019,-0.035,92.155,3.534,-2.219,0.729,0.980,379.800,-2.008
45.919,-0.043,0.845,1.041,0.053,-0.016,-0.023,92.246,3.444,-2.313,0.749,1.016,386.074,-1.959
46.171,-0.040,0.847,1.114,0.040,-0.026,-0.039,92.314,3.447,-2.376,0.777,1.077,392.196,-1.886
46.424,-0.035,0.850,1.207,0.045,-0.024,-0.039,92.358,3.385,-2.527,0.791,1.159,398.095,-1.793
46.676,-0.029,0.851,1.297,0.051,-0.025,-0.041,92.382,3.446,-2.737,0.804,1.259,403.704,-1.703
46.928,-0.020,0.850,1.425,0.044,-0.023,-0.046,92.388,3.497,-2.920,0.772,1.372,408.992,-1.575
47.180,-0.013,0.846,1.558,0.034,-0.014,-0.042,92.373,3.690,-3.088,0.719,1.501,413.897,-1.442
47.431,-0.013,0.837,1.718,0.031,-0.015,-0.041,92.341,3.965,-2.780,0.702,1.640,418.379,-1.282
47.683,-0.020,0.828,1.875,0.036,-0.014,-0.031,92.291,4.150,-2.418,0.707,1.790,422.402,-1.125
47.935,-0.028,0.822,2.036,0.049,-0.016,-0.034,92.221,4.144,-2.154,0.697,1.952,425.943,-0.964
48.187,-0.036,0.817,2.206,0.050,-0.012,-0.033,92.134,4.121,-2.015,0.679,2.121,428.965,-0.794
48.439,-0.037,0.816,2.414,0.061,-0.009,-0.026,92.022,4.020,-2.273,0.636,2.307,431.424,-0.586
48.691,-0.032,0.817,2.596,0.064,-0.005,-0.031,91.892,3.918,-2.677,0.585,2.500,433.290,-0.404
48.943,-0.016,0.823,2.829,0.055,0.000,-0.031,91.755,3.618,-3.344,0.533,2.689,434.596,-0.171
49.195,-0.001,0.828,3.020,0.037,0.005,-0.033,91.556,3.466,-3.757,0.483,2.935,435.219,0.020
49.447,0.014,0.835,3.259,0.025,0.010,-0.031,91.360,3.251,-3.941,0.427,3.160,435.087,0.259
49.698,0.017,0.840,3.499,0.025,0.008,-0.032,91.150,3.269,-3.459,0.453,3.385,434.244,0.499
49.950,0.010,0.844,3.724,0.035,0.003,-0.035,90.921,3.336,-2.948,0.478,3.616,432.676,0.724
50.202,-0.003,0.847,3.932,0.040,0.000,-0.040,90.686,3.317,-2.352,0.512,3.837,430.401,0.932
50.454,-0.013,0.847,4.108,0.047,0.001,-0.039,90.451,3.452,-2.265,0.515,4.044,427.442,1.108
50.706,-0.026,0.842,4.380,0.051,0.003,-0.041,90.181,3.665,-2.275,0.506,4.275,423.807,1.380
50.957,-0.032,0.835,4.534,0.048,0.005,-0.040,89.926,3.946,-2.373,0.484,4.474,419.494,1.534
51.210,-0.034,0.823,4.779,0.048,0.006,-0.029,89.651,4.326,-2.437,0.478,4.681,414.540,1.779
51.462,-0.035,0.815,4.954,0.043,0.009,-0.023,89.379,4.367,-2.522,0.418,4.871,408.987,1.954
51.715,-0.035,0.808,5.152,0.040,0.029,0.010,89.125,4.276,-2.666,0.399,5.030,402.924,2.152
52.015,-0.034,0.808,5.334,0.041,0.016,-0.011,88.775,3.963,-2.847,0.360,5.253,394.857,2.334
52.268,-0.035,0.809,5.475,0.043,0.008,-0.022,88.499,3.919,-2.678,0.309,5.408,387.554,2.475
52.521,-0.034,0.809,5.484,0.043,0.007,-0.026,88.291,3.894,-2.791,0.428,5.475,379.876,2.484
