1.259,-1.728,1.613,0.558,0.047,-0.088,0.044,90.722,-1.640,0.093,0.062
1.511,-1.736,1.744,0.669,0.043,-0.093,0.014,90.850,-2.576,0.005,0.125
1.762,-1.737,1.895,0.788,0.041,-0.094,-0.010,90.947,-3.554,-0.117,0.165
2.013,-1.732,2.057,0.901,0.039,-0.099,-0.029,91.027,-4.662,-0.339,0.180
2.264,-1.728,2.144,0.957,0.034,-0.095,-0.042,91.110,-5.138,-0.409,0.173
2.516,-1.712,2.311,1.060,0.038,-0.098,-0.062,91.188,-5.398,-0.541,0.168
2.767,-1.698,2.402,1.112,0.028,-0.098,-0.070,91.265,-5.346,-0.576,0.191
3.019,-1.674,2.496,1.173,0.036,-0.096,-0.079,91.346,-6.021,-0.808,0.159
3.270,-1.649,2.532,1.204,0.031,-0.096,-0.100,91.433,-6.031,-1.106,0.173
3.521,-1.622,2.522,1.218,0.032,-0.093,-0.090,91.532,-5.513,-1.248,0.155
3.773,-1.593,2.473,1.217,0.031,-0.094,-0.090,91.644,-4.800,-1.365,0.153
4.024,-1.564,2.392,1.202,0.022,-0.095,-0.076,91.771,-4.006,-1.449,0.154
4.275,-1.542,2.311,1.182,0.025,-0.095,-0.069,91.909,-3.943,-1.371,0.163
4.527,-1.520,2.206,1.156,0.029,-0.099,-0.073,92.060,-3.680,-1.397,0.192
4.778,-1.486,2.024,1.106,0.028,-0.100,-0.065,92.218,-1.698,-1.564,0.209
5.029,-1.463,1.895,1.068,0.033,-0.101,-0.043,92.401,-1.627,-1.549,0.230
5.280,-1.430,1.688,1.004,0.026,-0.104,-0.041,92.599,0.961,-1.695,0.241
5.531,-1.410,1.554,0.960,0.020,-0.100,0.004,92.805,0.639,-1.656,0.231
5.783,-1.388,1.381,0.901,0.028,-0.103,0.003,93.013,1.076,-1.659,0.236
6.034,-1.379,1.305,0.871,0.024,-0.101,0.007,93.226,1.284,-1.652,0.232
6.286,-1.361,1.168,0.817,0.034,-0.099,0.029,93.446,2.557,-1.697,0.216
6.537,-1.348,1.117,0.793,0.038,-0.100,0.024,93.659,2.414,-1.761,0.210
6.789,-1.335,1.098,0.781,0.034,-0.092,0.024,93.863,2.233,-1.874,0.159
7.040,-1.320,1.110,0.781,0.041,-0.089,0.024,94.057,1.926,-2.012,0.102
7.292,-1.303,1.146,0.793,0.038,-0.086,0.009,94.240,1.578,-2.140,0.075
7.544,-1.282,1.201,0.820,0.035,-0.084,0.006,94.408,1.138,-2.316,0.048
7.795,-1.258,1.266,0.860,0.038,-0.087,-0.008,94.559,0.670,-2.549,0.059
8.046,-1.233,1.336,0.912,0.024,-0.093,-0.022,94.692,0.322,-2.701,0.107
8.297,-1.227,1.355,0.930,0.026,-0.089,-0.022,94.822,0.227,-2.744,0.097
8.549,-1.196,1.464,1.066,0.020,-0.091,-0.020,94.908,-0.111,-2.830,0.115
8.800,-1.186,1.511,1.154,0.026,-0.093,-0.029,94.959,-0.505,-2.912,0.123
9.052,-1.175,1.567,1.296,0.017,-0.095,-0.043,94.993,-0.401,-2.887,0.151
9.303,-1.170,1.593,1.396,0.020,-0.093,-0.037,94.988,-0.555,-2.929,0.152
9.554,-1.168,1.608,1.505,0.024,-0.097,-0.051,94.961,-0.588,-2.941,0.178
9.806,-1.166,1.610,1.638,0.029,-0.097,-0.052,94.915,-0.570,-2.943,0.190
10.057,-1.167,1.592,1.789,0.026,-0.098,-0.052,94.834,-0.407,-2.915,0.187
10.309,-1.170,1.551,1.949,0.026,-0.099,-0.047,94.727,-0.190,-2.876,0.201
10.560,-1.175,1.503,2.082,0.028,-0.099,-0.042,94.603,0.192,-2.805,0.209
10.812,-1.183,1.427,2.251,0.030,-0.105,-0.042,94.455,0.542,-2.728,0.252
11.063,-1.190,1.368,2.371,0.030,-0.107,-0.036,94.283,0.906,-2.650,0.296
11.315,-1.202,1.275,2.556,0.026,-0.110,-0.033,94.085,1.642,-2.442,0.307
11.566,-1.217,1.205,2.702,0.023,-0.107,-0.011,93.845,2.147,-2.246,0.304
11.818,-1.237,1.144,2.844,0.033,-0.108,-0.010,93.597,2.345,-2.104,0.306
12.069,-1.258,1.098,2.976,0.041,-0.105,-0.009,93.337,2.476,-1.950,0.319
12.321,-1.278,1.066,3.107,0.046,-0.111,-0.012,93.041,2.539,-1.868,0.326
12.572,-1.293,1.050,3.230,0.050,-0.108,-0.004,92.751,2.504,-1.792,0.332
12.824,-1.299,1.051,3.339,0.058,-0.110,-0.012,92.453,2.343,-1.841,0.338
13.075,-1.293,1.071,3.435,0.056,-0.111,-0.016,92.151,2.132,-2.002,0.332
13.326,-1.283,1.094,3.493,0.048,-0.108,-0.015,91.853,1.890,-2.166,0.320
13.578,-1.256,1.145,3.569,0.051,-0.103,-0.017,91.564,1.576,-2.409,0.310
13.829,-1.232,1.188,3.607,0.048,-0.104,-0.023,91.270,1.571,-2.426,0.264
14.080,-1.204,1.235,3.631,0.047,-0.101,-0.020,90.988,1.326,-2.608,0.237
14.332,-1.157,1.309,3.638,0.044,-0.100,-0.031,90.721,0.948,-2.911,0.236
14.583,-1.121,1.361,3.625,0.045,-0.099,-0.040,90.474,0.688,-3.138,0.219
14.835,-1.065,1.433,3.575,0.031,-0.095,-0.043,90.251,0.328,-3.479,0.179
15.087,-1.031,1.473,3.523,0.030,-0.096,-0.052,90.057,0.149,-3.684,0.159
15.338,-0.983,1.516,3.406,0.017,-0.094,-0.062,89.898,-0.046,-3.949,0.150
15.590,-0.958,1.528,3.308,0.016,-0.091,-0.067,89.781,-0.076,-4.078,0.124
15.841,-0.934,1.516,3.129,0.015,-0.090,-0.065,89.701,0.039,-4.171,0.094
16.093,-0.927,1.489,2.990,0.016,-0.090,-0.068,89.670,0.230,-4.176,0.096
16.344,-0.930,1.441,2.810,0.001,-0.090,-0.069,89.711,1.070,-3.992,0.115
16.596,-0.952,1.334,2.494,0.014,-0.095,-0.059,89.820,1.752,-3.731,0.146
16.847,-0.981,1.237,2.227,0.020,-0.099,-0.042,89.981,2.236,-3.449,0.178
17.099,-1.020,1.133,1.933,0.009,-0.099,-0.037,90.206,2.947,-3.055,0.216
17.350,-1.067,1.029,1.617,0.024,-0.101,-0.017,90.503,3.342,-2.750,0.228
17.602,-1.124,0.932,1.275,0.022,-0.107,-0.013,90.868,3.823,-2.262,0.272
17.853,-1.183,0.846,0.920,0.036,-0.107,-0.003,91.306,4.135,-1.921,0.294
18.105,-1.242,0.775,0.558,0.032,-0.109,-0.008,91.808,4.424,-1.497,0.299
18.356,-1.289,0.724,0.406,-0.014,-0.116,-0.029,92.309,4.640,-1.181,0.334
18.607,-1.410,0.639,0.559,-0.083,-0.125,-0.052,92.555,4.594,-0.977,0.432
18.859,-1.541,0.567,0.708,0.095,-0.135,0.009,92.652,5.006,0.204,0.571
19.110,-1.627,0.525,0.794,0.081,-0.139,0.007,92.727,5.195,0.957,0.648
19.362,-1.816,0.459,1.021,0.116,-0.141,0.017,92.750,5.086,-0.387,0.682
19.613,-1.886,0.460,1.136,0.095,-0.143,0.007,92.764,5.021,2.181,0.690
19.864,-1.912,0.493,1.237,0.121,-0.144,0.004,92.791,4.610,2.045,0.707
20.116,-1.903,0.542,1.313,0.116,-0.145,0.002,92.821,4.143,1.533,0.723
20.367,-1.851,0.627,1.392,0.099,-0.145,-0.005,92.892,3.530,0.957,0.731
20.618,-1.783,0.706,1.440,0.085,-0.144,-0.016,92.902,3.498,0.645,0.726
20.870,-1.661,0.824,1.489,0.082,-0.140,-0.020,92.935,2.966,-0.257,0.718
21.121,-1.554,0.915,1.514,0.067,-0.135,-0.023,92.979,2.530,-1.034,0.663
21.372,-1.369,1.054,1.540,0.049,-0.137,-0.036,93.028,1.265,-3.456,0.634
21.624,-1.223,1.153,1.552,0.047,-0.137,-0.037,93.081,1.514,-3.232,0.632
21.875,-1.085,1.236,1.557,-0.001,-0.134,-0.061,93.140,1.120,-4.234,0.647
22.127,-0.970,1.297,1.557,-0.015,-0.132,-0.066,93.206,0.943,-4.844,0.617
22.378,-0.893,1.330,1.552,-0.018,-0.133,-0.062,93.277,1.018,-4.960,0.603
22.630,-0.823,1.346,1.540,-0.013,-0.131,-0.058,93.351,1.146,-4.847,0.595
22.881,-0.796,1.340,1.527,-0.004,-0.132,-0.051,93.434,1.247,-4.906,0.577
23.133,-0.786,1.308,1.496,-0.005,-0.134,-0.058,93.526,1.404,-4.812,0.599
23.384,-0.798,1.271,1.466,-0.003,-0.130,-0.050,93.630,1.660,-4.664,0.576
23.635,-0.823,1.227,1.436,0.008,-0.134,-0.049,93.746,1.917,-4.446,0.590
23.887,-0.883,1.145,1.385,0.010,-0.132,-0.038,93.870,2.510,-3.875,0.593
24.138,-0.934,1.085,1.350,0.019,-0.132,-0.027,94.005,2.629,-3.672,0.589
24.390,-1.020,0.994,1.297,0.022,-0.135,-0.033,94.145,3.353,-2.763,0.600
24.641,-1.085,0.932,1.258,0.037,-0.138,-0.031,94.296,3.359,-2.701,0.632
24.893,-1.181,0.847,1.193,0.035,-0.132,-0.015,94.457,3.772,-2.082,0.593
25.144,-1.244,0.798,1.147,0.044,-0.133,-0.006,94.633,3.944,-1.742,0.595
25.396,-1.326,0.748,1.083,0.052,-0.129,0.001,94.813,4.034,-1.482,0.568
25.647,-1.380,0.726,1.035,0.069,-0.129,-0.002,95.005,4.205,-0.864,0.558
25.898,-1.422,0.717,0.993,0.064,-0.125,-0.003,95.205,4.138,-0.854,0.523
26.150,-1.461,0.728,0.945,0.078,-0.121,0.003,95.402,3.987,-0.653,0.506
26.401,-1.475,0.764,0.909,0.059,-0.119,-0.003,95.599,3.682,-0.693,0.481
26.653,-1.472,0.807,0.894,0.056,-0.121,-0.014,95.805,3.241,-0.834,0.458
26.904,-1.460,0.858,0.896,0.058,-0.118,-0.018,95.983,2.792,-1.069,0.434
27.155,-1.442,0.910,0.915,0.056,-0.121,-0.032,96.144,2.658,-1.227,0.442
27.407,-1.420,0.953,0.950,0.045,-0.121,-0.035,96.284,2.389,-1.478,0.448
27.658,-1.388,0.999,1.016,0.052,-0.122,-0.036,96.407,2.502,-1.468,0.433
27.909,-1.361,1.028,1.078,0.047,-0.125,-0.037,96.496,2.421,-1.608,0.495
28.160,-1.329,1.053,1.157,0.045,-0.131,-0.041,96.562,2.347,-1.765,0.537
28.412,-1.274,1.077,1.303,0.035,-0.133,-0.046,96.592,2.280,-2.127,0.570
28.663,-1.238,1.077,1.419,0.030,-0.135,-0.050,96.581,2.385,-2.312,0.615
28.915,-1.207,1.062,1.539,0.023,-0.135,-0.053,96.556,2.624,-2.571,0.630
29.166,-1.183,1.032,1.674,0.023,-0.139,-0.048,96.506,2.904,-2.595,0.630
29.418,-1.170,0.994,1.804,0.027,-0.133,-0.038,96.430,3.272,-2.575,0.630
29.669,-1.163,0.959,1.914,0.034,-0.136,-0.032,96.352,3.200,-2.520,0.619
29.920,-1.159,0.904,2.098,0.030,-0.135,-0.030,96.227,3.413,-2.477,0.634
30.172,-1.160,0.869,2.226,0.033,-0.140,-0.032,96.068,3.694,-2.408,0.644
30.423,-1.168,0.822,2.444,0.042,-0.141,-0.015,95.885,3.805,-2.347,0.666
30.675,-1.174,0.799,2.614,0.045,-0.139,-0.016,95.627,4.064,-2.219,0.666
30.926,-1.180,0.789,2.779,0.043,-0.141,-0.016,95.367,4.003,-2.206,0.675
31.178,-1.184,0.792,2.960,0.040,-0.139,-0.022,95.085,3.871,-2.226,0.680
31.429,-1.187,0.804,3.117,0.039,-0.141,-0.026,94.776,3.734,-2.232,0.686
31.681,-1.188,0.825,3.287,0.048,-0.144,-0.035,94.448,3.564,-2.267,0.695
31.932,-1.186,0.851,3.442,0.045,-0.140,-0.028,94.098,3.355,-2.315,0.690
32.184,-1.182,0.881,3.588,0.040,-0.142,-0.034,93.735,3.200,-2.386,0.683
32.435,-1.175,0.915,3.714,0.046,-0.140,-0.038,93.364,2.997,-2.517,0.675
32.687,-1.166,0.949,3.822,0.046,-0.137,-0.033,93.007,3.042,-2.476,0.682
32.938,-1.156,0.978,3.902,0.042,-0.135,-0.036,92.629,2.863,-2.568,0.650
33.189,-1.144,1.009,3.974,0.043,-0.138,-0.035,92.250,2.667,-2.693,0.646
33.441,-1.121,1.056,4.053,0.037,-0.135,-0.039,91.875,2.410,-2.876,0.614
33.692,-1.104,1.087,4.086,0.048,-0.135,-0.039,91.485,2.264,-2.981,0.615
33.944,-1.067,1.120,4.090,0.078,-0.132,-0.069,91.143,2.162,-3.204,0.594
34.195,-1.026,1.134,4.055,0.068,-0.126,-0.066,90.839,2.111,-3.543,0.539
34.447,-0.945,1.133,3.957,0.055,-0.100,-0.074,90.579,2.118,-3.988,0.457
