Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
6.116,0.360,1.121,2.120,0.024,-0.095,-0.072,432.738,-1.357,-1.611,0.284,2.579,0.000,"-1.880
"
6.368,0.376,1.035,1.641,0.030,-0.091,-0.043,437.771,1.703,-1.658,0.233,2.264,0.000,"-2.359
"
6.619,0.377,0.974,1.285,0.031,-0.087,-0.008,443.920,2.391,-1.166,0.201,1.880,0.000,"-2.715
"
6.870,0.372,0.921,0.903,0.044,-0.086,0.020,450.098,1.740,-0.924,0.154,1.494,0.000,"-3.097
"
7.122,0.362,0.873,0.456,0.055,-0.087,-0.018,456.593,3.235,-0.404,0.177,1.088,0.000,"-3.544
"
7.373,0.323,0.879,0.630,0.008,-0.092,-0.028,460.710,1.242,0.168,0.237,0.831,0.000,"-3.370
"
7.625,0.276,0.885,0.857,0.051,-0.096,-0.045,461.473,0.792,2.040,0.257,0.783,0.000,"-3.143
"
7.876,0.236,0.882,1.068,0.081,-0.097,-0.046,460.208,1.078,3.121,0.280,0.862,0.000,"-2.932
"
8.127,0.210,0.868,1.291,0.090,-0.097,-0.047,457.829,2.066,3.261,0.293,1.011,0.000,"-2.709
"
8.379,0.206,0.858,1.402,0.088,-0.097,-0.043,455.204,2.113,2.196,0.294,1.175,0.000,"-2.598
"
8.630,0.224,0.822,1.743,0.079,-0.098,-0.034,451.971,2.469,1.410,0.288,1.377,0.000,"-2.257
"
8.881,0.233,0.814,1.818,0.072,-0.095,-0.028,448.661,2.637,0.908,0.283,1.584,0.000,"-2.182
"
9.132,0.293,0.775,2.152,0.057,-0.100,-0.032,445.659,4.095,-1.101,0.329,1.771,0.000,"-1.848
"
9.384,0.341,0.752,2.406,0.010,-0.101,-0.000,441.825,4.762,-2.620,0.340,2.011,0.000,"-1.594
"
9.635,0.359,0.748,2.567,0.007,-0.105,-0.004,438.306,3.831,-1.584,0.360,2.231,0.000,"-1.433
"
9.886,0.354,0.755,2.720,0.020,-0.104,-0.015,435.238,2.998,-0.382,0.379,2.423,0.000,"-1.280
"
10.137,0.337,0.765,2.820,0.048,-0.109,-0.036,432.664,2.401,0.628,0.419,2.583,0.000,"-1.180
"
10.389,0.325,0.771,2.860,0.054,-0.110,-0.044,430.724,2.569,0.608,0.440,2.705,0.000,"-1.140
"
10.639,0.307,0.776,2.902,0.063,-0.112,-0.044,429.366,2.528,1.092,0.468,2.790,0.000,"-1.098
"
10.891,0.300,0.774,2.895,0.066,-0.112,-0.038,428.531,2.900,0.479,0.470,2.842,0.000,"-1.105
"
11.142,0.302,0.770,2.850,0.060,-0.109,-0.030,428.316,3.117,0.303,0.446,2.855,0.000,"-1.150
"
11.394,0.314,0.766,2.735,0.061,-0.113,-0.025,428.757,3.218,-0.124,0.457,2.828,0.000,"-1.265
"
11.645,0.322,0.760,2.652,0.043,-0.116,-0.059,429.826,3.274,-0.144,0.499,2.761,0.000,"-1.348
"
11.896,0.342,0.731,2.354,0.049,-0.122,-0.075,431.728,4.765,-0.831,0.561,2.642,0.000,"-1.646
"
12.148,0.353,0.705,2.180,0.063,-0.126,-0.065,434.461,5.542,-0.779,0.617,2.471,0.000,"-1.820
"
12.399,0.386,0.630,1.931,0.057,-0.133,-0.034,437.622,7.460,-1.210,0.665,2.274,0.000,"-2.069
"
12.650,0.411,0.568,1.869,0.041,-0.140,-0.086,440.379,9.060,-1.562,0.752,2.101,0.000,"-2.131
"
12.902,0.449,0.463,1.811,0.045,-0.141,-0.057,442.233,8.744,-1.412,0.771,1.985,0.000,"-2.189
"
13.153,0.472,0.387,1.765,0.047,-0.122,-0.018,443.669,11.053,-1.969,0.712,1.896,0.000,"-2.235
"
13.405,0.487,0.335,1.736,0.055,-0.100,-0.038,444.802,11.667,-2.249,0.398,1.825,0.000,"-2.264
"
13.656,0.537,0.196,1.719,0.068,-0.018,-0.003,445.621,14.257,-4.184,-0.300,1.774,0.000,"-2.281
"
13.908,0.571,0.145,1.760,0.071,-0.012,0.060,445.868,13.540,-4.424,-0.610,1.758,0.000,"-2.240
"
14.159,0.635,0.111,1.884,0.061,-0.019,-0.006,445.522,14.600,-6.282,-0.637,1.780,0.000,"-2.116
"
14.411,0.694,0.130,2.038,0.036,-0.022,0.005,444.195,12.773,-7.618,-0.602,1.863,0.000,"-1.962
"
14.662,0.741,0.162,2.118,0.029,-0.022,-0.026,442.552,11.362,-8.759,-0.557,1.966,0.000,"-1.882
"
14.914,0.783,0.204,2.150,0.038,-0.026,-0.044,441.209,10.353,-9.009,-0.530,2.049,0.000,"-1.850
"
15.165,0.808,0.232,2.161,0.038,-0.024,-0.047,440.407,9.632,-9.564,-0.531,2.100,0.000,"-1.839
"
15.417,0.833,0.258,2.153,0.046,-0.029,-0.052,439.964,10.172,-9.114,-0.504,2.127,0.000,"-1.847
"
15.668,0.854,0.276,2.112,0.045,-0.031,-0.054,439.949,10.422,-9.088,-0.468,2.128,0.000,"-1.888
"
15.920,0.882,0.287,2.005,0.047,-0.035,-0.051,440.526,10.670,-9.350,-0.429,2.092,0.000,"-1.995
"
16.171,0.899,0.286,1.902,0.049,-0.035,-0.054,441.618,10.937,-9.691,-0.410,2.024,0.000,"-2.098
"
16.423,0.928,0.291,1.693,0.060,-0.036,0.005,443.332,10.849,-9.819,-0.388,1.917,0.000,"-2.307
"
16.674,0.938,0.294,1.613,0.061,-0.037,0.006,445.449,10.783,-9.917,-0.390,1.784,0.000,"-2.387
"
16.926,0.982,0.336,1.231,0.045,-0.043,-0.025,448.462,10.021,-10.617,-0.325,1.596,0.000,"-2.769
"
17.178,1.003,0.364,1.065,0.045,-0.052,-0.037,451.534,9.256,-11.156,-0.281,1.404,0.000,"-2.935
"
17.429,1.029,0.398,0.937,0.059,-0.053,-0.032,454.640,8.640,-11.669,-0.208,1.210,0.000,"-3.063
"
17.681,1.060,0.430,0.880,0.054,-0.061,-0.038,456.904,8.217,-12.235,-0.150,1.068,0.000,"-3.120
"
17.932,1.087,0.448,0.842,0.051,-0.064,-0.048,458.454,8.027,-13.033,-0.104,0.972,0.000,"-3.158
"
18.183,1.131,0.464,0.779,0.052,-0.068,-0.051,459.653,8.159,-13.635,-0.057,0.897,0.000,"-3.221
"
18.435,1.165,0.466,0.734,0.049,-0.071,-0.044,460.732,8.651,-13.526,-0.001,0.829,0.000,"-3.266
"
18.686,1.220,0.464,0.619,0.056,-0.077,-0.035,461.854,9.043,-15.228,0.035,0.759,0.000,"-3.381
"
18.937,1.252,0.462,0.519,0.045,-0.081,-0.039,463.330,9.126,-14.984,0.091,0.667,0.000,"-3.481
"
19.189,1.314,0.486,0.486,0.101,-0.082,-0.007,464.910,8.454,-15.925,0.118,0.568,0.000,"-3.514
"
19.440,1.349,0.505,0.528,0.066,-0.086,-0.055,465.387,7.511,-18.175,0.149,0.538,0.000,"-3.472
"
19.692,1.440,0.531,0.509,0.050,-0.089,-0.098,465.399,7.619,-18.261,0.217,0.538,0.000,"-3.491
"
19.943,1.492,0.551,0.444,0.099,-0.070,0.002,465.867,7.476,-17.479,0.127,0.508,0.000,"-3.556
"
20.194,1.523,0.613,0.446,0.122,-0.015,0.004,466.269,5.414,-17.799,-0.019,0.483,0.000,"-3.554
"
20.446,1.469,0.612,0.439,-0.020,-0.073,-0.021,466.568,5.774,-15.198,-0.166,0.464,0.000,"-3.561
"
20.697,1.496,0.614,0.440,0.044,-0.060,-0.029,466.752,6.397,-16.429,-0.160,0.453,0.000,"-3.560
"
20.949,1.480,0.612,0.439,0.006,-0.056,-0.022,466.851,6.478,-16.178,-0.164,0.447,0.000,"-3.561
"
21.200,1.497,0.612,0.440,0.048,-0.054,-0.028,466.906,6.401,-16.173,-0.174,0.443,0.000,"-3.560
"
21.452,1.479,0.611,0.439,0.004,-0.056,-0.026,466.932,6.416,-16.730,-0.183,0.442,0.000,"-3.561
"
