Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.252,0.287,0.605,0.433,0.018,-0.004,-0.025,487.079,-0.001,-0.001,0.017,0.433,0.000,"-3.567
"
0.505,0.288,0.607,0.434,0.024,-0.002,-0.021,487.073,-0.035,-0.043,0.002,0.433,0.000,"-3.566
"
0.757,0.283,0.622,0.468,0.041,-0.004,0.042,486.987,-0.296,0.076,0.041,0.438,0.000,"-3.532
"
1.009,0.272,0.660,0.590,0.040,-0.014,0.058,486.226,-1.192,0.323,0.139,0.486,0.000,"-3.410
"
1.261,0.246,0.785,0.952,0.034,-0.026,0.032,483.946,-5.328,1.019,0.280,0.628,0.000,"-3.048
"
1.513,0.223,0.896,1.296,0.047,-0.039,-0.031,480.327,-7.253,1.272,0.400,0.855,0.000,"-2.704
"
1.765,0.188,1.053,1.908,0.056,-0.047,-0.103,474.680,-8.105,1.395,0.513,1.207,0.000,"-2.092
"
2.055,0.165,1.145,2.587,0.063,-0.050,-0.131,466.639,-11.118,1.901,0.559,1.710,0.000,"-1.413
"
2.307,0.163,1.147,3.037,0.069,-0.053,-0.164,458.457,-9.053,1.584,0.604,2.221,0.000,"-0.963
"
2.559,0.178,1.059,3.725,0.063,-0.054,-0.159,449.994,-6.829,1.291,0.632,2.750,0.000,"-0.275
"
2.811,0.199,0.941,4.175,0.055,-0.052,-0.122,441.482,-3.377,0.813,0.619,3.282,0.000,"0.175
"
3.063,0.229,0.763,4.749,0.017,-0.062,-0.013,433.163,-0.926,0.576,0.621,3.802,0.000,"0.749
"
3.315,0.243,0.627,5.150,0.012,-0.053,0.013,424.977,3.586,0.388,0.634,4.314,0.000,"1.150
"
3.566,0.243,0.627,5.150,0.012,-0.053,0.013,418.762,5.182,0.385,0.618,4.702,0.000,"1.150
"
3.818,0.243,0.627,5.150,0.012,-0.053,0.013,415.435,5.325,0.385,0.617,4.910,0.000,"1.150
"
4.070,0.243,0.627,5.150,0.012,-0.053,0.013,413.655,5.338,0.385,0.617,5.022,0.000,"1.150
"
4.323,0.243,0.627,5.150,0.012,-0.053,0.013,412.657,5.339,0.385,0.617,5.084,0.000,"1.150
"
4.575,0.243,0.627,5.150,0.012,-0.053,0.013,412.168,5.340,0.385,0.617,5.115,0.000,"1.150
"
4.827,0.117,0.402,5.149,0.020,-0.121,-0.032,411.025,3.601,3.857,1.145,5.186,0.000,"1.149
"
5.079,0.073,0.442,4.918,0.028,-0.128,-0.032,412.170,1.881,3.991,1.407,5.114,0.000,"0.918
"
5.331,-0.009,0.506,4.519,0.024,-0.126,-0.032,414.826,-0.658,6.240,1.209,4.948,0.000,"0.519
"
5.583,-0.066,0.549,4.268,0.028,-0.132,-0.029,418.924,-0.306,6.045,1.465,4.692,0.000,"0.268
"
5.835,-0.132,0.592,4.003,0.022,-0.125,-0.038,423.334,-1.874,8.124,1.466,4.417,0.000,"0.003
"
6.087,-0.234,0.652,3.569,0.034,-0.108,-0.041,428.292,-2.133,8.747,1.320,4.107,0.000,"-0.431
"
6.339,-0.308,0.692,3.168,0.040,-0.083,-0.047,434.110,-2.518,9.738,1.074,3.743,0.000,"-0.832
"
6.591,-0.415,0.742,2.516,0.045,-0.041,-0.041,440.737,-3.340,12.331,0.678,3.329,0.000,"-1.484
"
6.843,-0.485,0.766,2.154,0.045,-0.034,-0.050,448.312,-3.282,12.800,0.444,2.855,0.000,"-1.846
"
7.095,-0.586,0.782,1.784,0.046,-0.042,-0.062,455.031,-3.579,14.306,0.431,2.436,0.000,"-2.216
"
7.347,-0.643,0.778,1.643,0.082,-0.049,-0.063,460.422,-3.449,14.896,0.529,2.099,0.000,"-2.357
"
7.600,-0.703,0.750,1.500,0.092,-0.055,-0.066,464.364,-3.054,15.731,0.624,1.852,0.000,"-2.500
"
7.852,-0.717,0.723,1.439,0.090,-0.055,-0.060,467.200,-2.176,16.124,0.634,1.675,0.000,"-2.561
"
8.104,-0.711,0.655,1.354,0.056,-0.057,-0.053,469.238,-1.589,15.766,0.664,1.548,0.000,"-2.646
"
8.356,-0.695,0.605,1.294,0.050,-0.058,-0.050,470.838,0.784,15.029,0.679,1.448,0.000,"-2.706
"
8.607,-0.675,0.544,1.215,0.052,-0.058,-0.050,472.197,2.815,14.442,0.672,1.363,0.000,"-2.785
"
8.859,-0.645,0.452,1.086,0.049,-0.054,-0.035,473.787,4.725,13.862,0.634,1.263,0.000,"-2.914
"
9.111,-0.623,0.391,0.991,0.048,-0.062,-0.023,475.511,6.152,13.414,0.686,1.156,0.000,"-3.009
"
9.362,-0.589,0.304,0.831,0.047,-0.062,-0.016,477.246,7.070,13.004,0.708,1.047,0.000,"-3.169
"
9.614,-0.568,0.256,0.727,0.049,-0.064,-0.021,479.231,6.812,12.921,0.716,0.923,0.000,"-3.273
"
9.866,-0.539,0.202,0.586,0.048,-0.061,-0.007,481.224,6.501,12.908,0.726,0.799,0.000,"-3.414
"
