27.212,0.428,0.803,0.511,0.052,-0.029,-0.027,99.464,4.345,-1.747,0.450
27.464,0.443,0.771,0.595,0.038,-0.039,-0.017,99.647,4.548,-1.790,0.525
27.716,0.456,0.745,0.726,0.031,-0.038,-0.019,99.779,4.830,-1.927,0.549
27.968,0.463,0.723,0.898,0.033,-0.044,-0.014,99.864,4.779,-1.862,0.575
28.220,0.464,0.710,1.065,0.037,-0.044,-0.020,99.905,4.873,-1.845,0.601
28.472,0.462,0.702,1.228,0.042,-0.042,-0.011,99.912,4.881,-1.832,0.595
28.724,0.460,0.694,1.483,0.048,-0.043,-0.016,99.873,4.896,-1.806,0.629
28.976,0.461,0.692,1.657,0.047,-0.045,-0.017,99.825,4.910,-1.828,0.620
29.228,0.468,0.696,1.937,0.050,-0.048,-0.011,99.732,4.889,-1.855,0.640
29.481,0.475,0.702,2.133,0.049,-0.045,-0.017,99.608,4.829,-1.912,0.652
29.733,0.492,0.721,2.436,0.047,-0.044,-0.014,99.430,4.486,-2.253,0.626
29.985,0.509,0.743,2.712,0.038,-0.045,-0.018,99.236,4.270,-2.395,0.625
30.237,0.523,0.768,2.968,0.039,-0.045,-0.024,99.015,4.297,-2.294,0.630
30.489,0.533,0.795,3.225,0.037,-0.046,-0.023,98.773,4.126,-2.326,0.632
30.741,0.539,0.812,3.380,0.039,-0.046,-0.027,98.538,4.150,-2.304,0.632
30.993,0.546,0.845,3.660,0.036,-0.048,-0.034,98.270,4.048,-2.311,0.618
31.245,0.549,0.874,3.895,0.030,-0.042,-0.029,97.976,3.794,-2.370,0.604
31.497,0.549,0.910,4.193,0.033,-0.040,-0.025,97.661,3.503,-2.366,0.580
31.748,0.542,0.942,4.450,0.024,-0.041,-0.034,97.286,3.737,-2.345,0.569
32.000,0.529,0.973,4.698,0.041,-0.037,-0.040,96.902,2.943,-2.129,0.549
32.252,0.514,0.998,4.922,0.036,-0.039,-0.040,96.525,3.041,-1.983,0.604
32.505,0.503,1.015,5.104,0.037,-0.039,-0.030,96.150,2.846,-1.988,0.624
32.758,0.503,1.015,5.104,0.037,-0.039,-0.030,95.868,2.744,-1.846,0.559
33.011,0.503,1.015,5.104,0.037,-0.039,-0.030,95.656,2.737,-1.836,0.552
33.265,0.503,1.015,5.104,0.037,-0.039,-0.030,95.443,2.736,-1.836,0.552
33.518,0.503,1.015,5.104,0.037,-0.039,-0.030,95.246,2.736,-1.836,0.552
33.771,0.503,1.015,5.104,0.037,-0.039,-0.030,95.048,2.736,-1.836,0.552
34.024,0.503,1.015,5.104,0.037,-0.039,-0.030,94.851,2.736,-1.836,0.552
34.280,0.503,1.015,5.104,0.037,-0.039,-0.030,94.654,2.736,-1.836,0.552
34.533,0.503,1.015,5.104,0.037,-0.039,-0.030,94.457,2.736,-1.836,0.552
34.786,0.503,1.015,5.104,0.037,-0.039,-0.030,94.259,2.736,-1.836,0.552
35.039,0.503,1.015,5.104,0.037,-0.039,-0.030,94.062,2.736,-1.836,0.552
35.293,0.503,1.015,5.104,0.037,-0.039,-0.030,93.865,2.736,-1.836,0.552
35.546,0.503,1.015,5.104,0.037,-0.039,-0.030,93.667,2.736,-1.836,0.552
35.800,0.503,1.015,5.104,0.037,-0.039,-0.030,93.470,2.736,-1.836,0.552
36.054,0.503,1.015,5.104,0.037,-0.039,-0.030,93.273,2.736,-1.836,0.552
36.307,0.503,1.015,5.104,0.037,-0.039,-0.030,93.076,2.736,-1.836,0.552
36.561,0.503,1.015,5.104,0.037,-0.039,-0.030,92.878,2.736,-1.836,0.552
36.815,0.503,1.015,5.104,0.037,-0.039,-0.030,92.681,2.736,-1.836,0.552
37.068,0.503,1.015,5.104,0.037,-0.039,-0.030,92.484,2.736,-1.836,0.552
37.322,0.503,1.015,5.104,0.037,-0.039,-0.030,92.287,2.736,-1.836,0.552
37.577,0.503,1.015,5.104,0.037,-0.039,-0.030,92.076,2.736,-1.836,0.552
37.831,0.503,1.015,5.104,0.037,-0.039,-0.030,91.879,2.736,-1.836,0.552
38.085,0.503,1.015,5.104,0.037,-0.039,-0.030,91.682,2.736,-1.836,0.552
38.338,1.090,1.058,5.091,0.010,0.022,-0.047,91.438,2.897,-4.815,-0.010
38.590,1.005,1.032,4.832,0.010,0.019,-0.036,91.417,3.049,-4.322,-0.143
38.843,0.906,1.003,4.547,0.005,0.020,-0.042,91.495,3.411,-3.331,-0.143
39.096,0.793,0.970,4.235,0.000,0.020,-0.039,91.632,3.557,-2.891,-0.114
39.348,0.680,0.930,3.897,0.085,0.011,-0.050,91.815,4.076,-1.781,-0.031
39.601,0.585,0.882,3.553,0.064,0.013,-0.048,92.052,4.245,-1.860,-0.011
39.853,0.515,0.829,3.232,0.053,0.016,-0.018,92.317,4.519,-1.775,-0.040
40.106,0.458,0.782,2.956,0.043,0.016,-0.020,92.584,4.909,-1.349,-0.059
40.358,0.405,0.739,2.696,0.048,0.018,-0.028,92.845,5.074,-1.164,-0.077
40.611,0.361,0.703,2.470,0.050,0.024,-0.030,93.103,5.218,-1.021,-0.125
40.863,0.330,0.677,2.294,0.050,0.031,-0.023,93.336,5.064,-1.232,-0.183
41.115,0.301,0.653,2.109,0.048,0.039,-0.018,93.595,5.068,-1.272,-0.300
41.368,0.274,0.635,1.907,0.046,0.048,-0.012,93.874,5.167,-1.158,-0.403
41.620,0.246,0.625,1.664,0.041,0.055,-0.012,94.168,5.246,-0.936,-0.502
41.872,0.227,0.627,1.497,0.031,0.042,-0.005,94.489,5.139,-0.929,-0.435
42.124,0.181,0.637,1.257,-0.024,0.035,-0.033,94.810,5.037,-0.427,-0.290
42.376,0.132,0.645,1.122,-0.010,0.032,-0.038,95.180,5.036,-0.260,-0.281
42.629,0.023,0.656,0.937,0.017,0.038,-0.029,95.506,4.997,0.322,-0.299
42.881,-0.057,0.663,0.840,0.010,0.035,-0.022,95.831,4.976,1.098,-0.309
43.133,-0.184,0.682,0.725,0.054,0.041,-0.019,96.137,4.935,1.282,-0.367
43.385,-0.261,0.702,0.656,0.076,0.049,-0.004,96.434,4.816,1.818,-0.435
43.638,-0.320,0.728,0.580,0.084,0.053,-0.006,96.
