Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
9.090,0.145,2.082,1.026,0.056,1.559,-0.035,93.603,3.912,1.971,"0.455
",0.0,0.0,0.0
9.343,0.134,2.082,1.028,0.054,1.561,-0.032,93.640,4.151,1.965,"0.442
",0.0,0.0,0.0
9.595,0.119,2.083,1.018,0.051,1.561,-0.034,93.684,4.495,2.033,"0.443
",0.0,0.0,0.0
9.848,0.100,2.088,1.001,0.053,1.560,-0.032,93.734,4.883,2.174,"0.434
",0.0,0.0,0.0
10.100,0.080,2.094,0.973,0.062,1.561,-0.021,93.790,5.156,2.303,"0.435
",0.0,0.0,0.0
10.353,0.063,2.098,0.939,0.064,1.562,-0.021,93.851,5.439,2.347,"0.428
",0.0,0.0,0.0
10.605,0.050,2.099,0.899,0.064,1.564,-0.020,93.916,5.525,2.302,"0.415
",0.0,0.0,0.0
10.858,0.043,2.096,0.856,0.060,1.565,-0.020,93.984,5.534,2.156,"0.394
",0.0,0.0,0.0
11.110,0.039,2.090,0.814,0.069,1.569,-0.022,94.055,5.506,1.896,"0.365
",0.0,0.0,0.0
11.363,0.039,2.081,0.773,0.062,1.566,-0.029,94.127,5.444,1.792,"0.363
",0.0,0.0,0.0
11.615,0.039,2.069,0.734,0.059,1.569,-0.028,94.198,5.450,1.483,"0.360
",0.0,0.0,0.0
11.868,0.038,2.054,0.702,0.062,1.566,-0.034,94.273,5.464,1.153,"0.364
",0.0,0.0,0.0
12.120,0.036,2.038,0.679,0.055,1.569,-0.036,94.339,5.533,0.825,"0.353
",0.0,0.0,0.0
12.372,0.034,2.021,0.667,0.059,1.569,-0.023,94.401,5.552,0.609,"0.355
",0.0,0.0,0.0
12.625,0.031,2.006,0.667,0.043,1.568,-0.032,94.456,5.640,0.443,"0.352
",0.0,0.0,0.0
12.878,0.029,1.996,0.678,0.051,1.570,-0.028,94.505,5.627,0.363,"0.352
",0.0,0.0,0.0
13.130,0.026,1.992,0.705,0.048,1.568,-0.021,94.547,5.690,0.461,"0.358
",0.0,0.0,0.0
13.382,0.026,1.994,0.743,0.042,1.567,-0.016,94.580,5.631,0.637,"0.363
",0.0,0.0,0.0
13.636,0.030,2.003,0.788,0.052,1.565,-0.016,94.607,5.471,0.916,"0.382
",0.0,0.0,0.0
13.888,0.038,2.017,0.837,0.057,1.562,-0.026,94.630,5.285,1.264,"0.404
",0.0,0.0,0.0
14.141,0.048,2.029,0.885,0.070,1.560,-0.027,94.650,5.047,1.451,"0.431
",0.0,0.0,0.0
14.393,0.059,2.038,0.928,0.068,1.560,-0.027,94.671,4.860,1.491,"0.438
",0.0,0.0,0.0
14.646,0.069,2.039,0.967,0.073,1.560,-0.030,94.693,4.711,1.367,"0.443
",0.0,0.0,0.0
14.898,0.080,2.034,1.006,0.065,1.561,-0.028,94.716,4.547,1.150,"0.432
",0.0,0.0,0.0
15.150,0.090,2.023,1.037,0.071,1.559,-0.027,94.740,4.421,0.831,"0.428
",0.0,0.0,0.0
15.403,0.098,2.009,1.059,0.061,1.561,-0.032,94.767,4.315,0.548,"0.429
",0.0,0.0,0.0
15.655,0.104,1.993,1.074,0.054,1.560,-0.034,94.798,4.286,0.260,"0.437
",0.0,0.0,0.0
15.909,0.107,1.980,1.081,0.051,1.558,-0.034,94.833,4.308,0.122,"0.450
",0.0,0.0,0.0
16.161,0.104,1.974,1.079,0.044,1.557,-0.038,94.876,4.495,0.131,"0.482
",0.0,0.0,0.0
16.414,0.096,1.974,1.069,0.051,1.555,-0.034,94.921,4.719,0.342,"0.485
",0.0,0.0,0.0
16.666,0.083,1.982,1.053,0.052,1.555,-0.035,94.970,5.041,0.606,"0.508
",0.0,0.0,0.0
16.918,0.064,1.992,1.031,0.057,1.551,-0.040,95.023,5.437,0.884,"0.531
",0.0,0.0,0.0
17.171,0.042,2.003,1.006,0.067,1.551,-0.032,95.079,5.854,1.057,"0.551
",0.0,0.0,0.0
17.424,0.018,2.010,0.982,0.069,1.550,-0.025,95.136,6.202,1.059,"0.560
",0.0,0.0,0.0
17.676,-0.004,2.009,0.959,0.069,1.550,-0.027,95.193,6.565,0.945,"0.567
",0.0,0.0,0.0
17.929,-0.022,2.003,0.938,0.065,1.550,-0.020,95.251,6.779,0.748,"0.562
",0.0,0.0,0.0
18.181,-0.036,1.994,0.917,0.060,1.551,-0.018,95.308,6.896,0.500,"0.558
",0.0,0.0,0.0
18.433,-0.042,1.982,0.900,0.061,1.550,-0.014,95.364,6.859,0.288,"0.546
",0.0,0.0,0.0
18.686,-0.042,1.972,0.887,0.056,1.551,-0.008,95.419,6.697,0.124,"0.565
",0.0,0.0,0.0
18.938,-0.033,1.962,0.877,0.053,1.548,-0.012,95.472,6.396,0.013,"0.582
",0.0,0.0,0.0
19.190,-0.018,1.956,0.869,0.049,1.543,-0.025,95.524,6.027,0.014,"0.610
",0.0,0.0,0.0
19.443,-0.002,1.957,0.864,0.044,1.543,-0.032,95.575,5.750,0.142,"0.637
",0.0,0.0,0.0
19.695,0.012,1.963,0.863,0.060,1.541,-0.033,95.624,5.564,0.342,"0.658
",0.0,0.0,0.0
19.947,0.019,1.972,0.868,0.054,1.537,-0.039,95.670,5.564,0.616,"0.697
",0.0,0.0,0.0
20.200,0.021,1.981,0.876,0.063,1.539,-0.036,95.714,5.649,0.723,"0.705
",0.0,0.0,0.0
20.452,0.018,1.991,0.885,0.060,1.537,-0.031,95.756,5.753,0.917,"0.720
",0.0,0.0,0.0
20.705,0.011,1.999,0.894,0.065,1.534,-0.039,95.797,6.007,1.055,"0.740
",0.0,0.0,0.0
20.957,0.001,2.004,0.904,0.070,1.531,-0.030,95.841,6.199,1.078,"0.770
",0.0,0.0,0.0
21.210,-0.009,2.004,0.913,0.066,1.530,-0.030,95.881,6.379,1.015,"0.787
",0.0,0.0,0.0
21.462,-0.015,2.001,0.921,0.065,1.529,-0.022,95.922,6.389,0.867,"0.799
",0.0,0.0,0.0
21.715,-0.018,1.993,0.927,0.069,1.534,-0.023,95.964,6.342,0.624,"0.765
",0.0,0.0,0.0
21.967,-0.017,1.982,0.932,0.063,1.534,-0.032,96.006,6.294,0.403,"0.759
",0.0,0.0,0.0
22.220,-0.015,1.971,0.940,0.057,1.539,-0.024,96.048,6.254,0.170,"0.722
",0.0,0.0,0.0
22.472,-0.015,1.959,0.948,0.062,1.539,-0.029,96.089,6.292,-0.027,"0.698
",0.0,0.0,0.0
22.724,-0.015,1.949,0.955,0.056,1.539,-0.033,96.130,6.327,-0.141,"0.688
",0.0,0.0,0.0
22.977,-0.018,1.941,0.963,0.056,1.541,-0.033,96.170,6.413,-0.239,"0.666
",0.0,0.0,0.0
23.229,-0.023,1.936,0.973,0.059,1.538,-0.032,96.210,6.496,-0.260,"0.675
",0.0,0.0,0.0
23.482,-0.030,1.931,0.988,0.064,1.538,-0.033,96.248,6.674,-0.305,"0.694
",0.0,0.0,0.0
23.735,-0.037,1.927,1.005,0.056,1.539,-0.028,96.283,6.788,-0.330,"0.707
",0.0,0.0,0.0
23.987,-0.045,1.924,1.024,0.058,1.537,-0.033,96.317,6.965,-0.362,"0.708
",0.0,0.0,0.0
24.239,-0.053,1.921,1.043,0.062,1.537,-0.025,96.350,7.100,-0.394,"0.712
",0.0,0.0,0.0
24.492,-0.062,1.921,1.065,0.053,1.533,-0.029,96.382,7.245,-0.295,"0.732
",0.0,0.0,0.0
24.744,-0.066,1.922,1.087,0.055,1.534,-0.021,96.412,7.182,-0.290,"0.737
",0.0,0.0,0.0
24.997,-0.065,1.928,1.107,0.056,1.536,-0.018,96.442,7.080,-0.120,"0.739
",0.0,0.0,0.0
25.249,-0.061,1.936,1.124,0.061,1.536,-0.027,96.473,6.922,0.065,"0.746
",0.0,0.0,0.0
25.502,-0.056,1.943,1.138,0.069,1.536,-0.032,96.505,6.786,0.179,"0.728
",0.0,0.0,0.0
25.754,-0.050,1.947,1.147,0.073,1.541,-0.030,96.541,6.738,0.091,"0.689
",0.0,0.0,0.0
26.007,-0.048,1.942,1.153,0.078,1.543,-0.035,96.577,6.761,-0.183,"0.652
",0.0,0.0,0.0
26.260,-0.049,1.927,1.159,0.070,1.548,-0.033,96.615,6.867,-0.650,"0.604
",0.0,0.0,0.0
26.512,-0.054,1.903,1.168,0.072,1.550,-0.036,96.651,7.036,-1.229,"0.570
",0.0,0.0,0.0
26.765,-0.063,1.875,1.186,0.060,1.552,-0.034,96.684,7.272,-1.744,"0.554
",0.0,0.0,0.0
27.017,-0.074,1.846,1.210,0.060,1.551,-0.028,96.713,7.487,-2.233,"0.544
",0.0,0.0,0.0
27.270,-0.086,1.821,1.238,0.050,1.553,-0.018,96.738,7.687,-2.569,"0.514
",0.0,0.0,0.0
27.522,-0.095,1.803,1.273,0.040,1.547,-0.025,96.759,7.833,-2.621,"0.587
",0.0,0.0,0.0
27.775,-0.102,1.796,1.313,0.034,1.545,-0.029,96.777,7.877,-2.432,"0.603
",0.0,0.0,0.0
28.028,-0.108,1.804,1.356,0.042,1.542,-0.030,96.791,7.947,-2.011,"0.623
",0.0,0.0,0.0
28.281,-0.112,1.820,1.398,0.054,1.541,-0.024,96.803,7.960,-1.565,"0.649
",0.0,0.0,0.0
28.533,-0.117,1.841,1.443,0.066,1.539,-0.030,96.814,8.027,-1.113,"0.668
",0.0,0.0,0.0
28.786,-0.120,1.857,1.489,0.075,1.543,-0.026,96.823,8.056,-0.999,"0.670
",0.0,0.0,0.0
29.038,-0.124,1.867,1.538,0.071,1.538,-0.032,96.830,8.099,-0.959,"0.661
",0.0,0.0,0.0
29.291,-0.129,1.865,1.588,0.074,1.545,-0.029,96.835,8.225,-1.243,"0.646
",0.0,0.0,0.0
29.543,-0.137,1.857,1.643,0.067,1.545,-0.025,96.837,8.466,-1.599,"0.623
",0.0,0.0,0.0
29.795,-0.145,1.840,1.700,0.067,1.549,-0.017,96.835,8.558,-2.001,"0.586
",0.0,0.0,0.0
30.048,-0.152,1.819,1.757,0.057,1.548,-0.022,96.832,8.652,-2.407,"0.586
",0.0,0.0,0.0
30.300,-0.157,1.798,1.818,0.050,1.551,-0.023,96.827,8.691,-2.782,"0.561
",0.0,0.0,0.0
30.552,-0.161,1.782,1.882,0.048,1.553,-0.017,96.817,8.737,-2.929,"0.543
",0.0,0.0,0.0
30.805,-0.163,1.773,1.947,0.046,1.554,-0.019,96.806,8.736,-2.948,"0.524
",0.0,0.0,0.0
31.058,-0.165,1.769,2.011,0.053,1.554,-0.021,96.792,8.722,-2.902,"0.517
",0.0,0.0,0.0
31.310,-0.165,1.769,2.072,0.051,1.555,-0.020,96.779,8.669,-2.825,"0.515
",0.0,0.0,0.0
31.562,-0.164,1.774,2.130,0.052,1.554,-0.021,96.765,8.659,-2.652,"0.514
",0.0,0.0,0.0
31.814,-0.162,1.782,2.186,0.058,1.555,-0.020,96.753,8.594,-2.428,"0.506
",0.0,0.0,0.0
32.068,-0.158,1.791,2.238,0.066,1.557,-0.015,96.741,8.470,-2.310,"0.499
",0.0,0.0,0.0
32.321,-0.153,1.796,2.286,0.066,1.557,-0.020,96.729,8.355,-2.292,"0.492
",0.0,0.0,0.0
32.573,-0.146,1.796,2.334,0.066,1.557,-0.021,96.718,8.228,-2.418,"0.481
",0.0,0.0,0.0
32.826,-0.140,1.789,2.380,0.072,1.559,-0.023,96.705,8.115,-2.685,"0.477
",0.0,0.0,0.0
33.078,-0.134,1.777,2.425,0.063,1.558,-0.025,96.693,8.044,-3.020,"0.475
",0.0,0.0,0.0
33.330,-0.129,1.762,2.469,0.056,1.557,-0.028,96.681,8.020,-3.310,"0.475
",0.0,0.0,0.0
33.583,-0.127,1.747,2.510,0.051,1.560,-0.024,96.669,8.037,-3.512,"0.463
",0.0,0.0,0.0
33.836,-0.127,1.735,2.554,0.053,1.558,-0.026,96.656,8.100,-3.645,"0.456
",0.0,0.0,0.0
34.088,-0.131,1.728,2.593,0.052,1.563,-0.023,96.643,8.185,-3.706,"0.434
",0.0,0.0,0.0
34.341,-0.137,1.725,2.631,0.049,1.562,-0.030,96.630,8.372,-3.644,"0.427
",0.0,0.0,0.0
34.593,-0.147,1.727,2.667,0.046,1.564,-0.025,96.617,8.567,-3.515,"0.420
",0.0,0.0,0.0
34.845,-0.160,1.736,2.702,0.050,1.562,-0.025,96.604,8.861,-3.229,"0.421
",0.0,0.0,0.0
35.098,-0.173,1.748,2.735,0.059,1.563,-0.015,96.590,9.055,-2.962,"0.430
",0.0,0.0,0.0
35.350,-0.182,1.760,2.765,0.063,1.561,-0.014,96.579,9.138,-2.769,"0.432
",0.0,0.0,0.0
35.603,-0.187,1.766,2.792,0.069,1.560,-0.013,96.567,9.110,-2.757,"0.435
",0.0,0.0,0.0
35.855,-0.186,1.768,2.814,0.068,1.561,-0.017,96.558,8.977,-2.861,"0.432
",0.0,0.0,0.0
36.108,-0.181,1.764,2.837,0.068,1.562,-0.018,96.549,8.815,-3.069,"0.422
",0.0,0.0,0.0
36.360,-0.176,1.754,2.858,0.059,1.562,-0.022,96.540,8.703,-3.342,"0.417
",0.0,0.0,0.0
36.613,-0.171,1.744,2.879,0.054,1.564,-0.019,96.531,8.616,-3.549,"0.413
",0.0,0.0,0.0
36.865,-0.166,1.735,2.895,0.049,1.563,-0.021,96.524,8.598,-3.618,"0.409
",0.0,0.0,0.0
37.118,-0.160,1.732,2.909,0.046,1.562,-0.020,96.517,8.482,-3.525,"0.416
",0.0,0.0,0.0
37.370,-0.154,1.734,2.921,0.053,1.562,-0.015,96.512,8.310,-3.419,"0.418
",0.0,0.0,0.0
37.623,-0.146,1.739,2.930,0.054,1.562,-0.020,96.507,8.226,-3.233,"0.430
",0.0,0.0,0.0
37.875,-0.140,1.746,2.938,0.058,1.561,-0.029,96.504,8.159,-3.110,"0.438
",0.0,0.0,0.0
38.127,-0.138,1.750,2.946,0.066,1.560,-0.030,96.501,8.187,-3.073,"0.448
",0.0,0.0,0.0
38.380,-0.141,1.751,2.958,0.066,1.560,-0.030,96.496,8.362,-3.160,"0.445
",0.0,0.0,0.0
38.632,-0.148,1.748,2.969,0.066,1.561,-0.021,96.491,8.570,-3.295,"0.440
",0.0,0.0,0.0
38.885,-0.157,1.742,2.980,0.061,1.560,-0.020,96.485,8.745,-3.427,"0.438
",0.0,0.0,0.0
39.137,-0.164,1.734,2.988,0.057,1.558,-0.012,96.481,8.797,-3.547,"0.455
",0.0,0.0,0.0
39.390,-0.166,1.728,2.995,0.052,1.556,-0.007,96.476,8.736,-3.595,"0.481
",0.0,0.0,0.0
39.642,-0.160,1.726,3.000,0.049,1.555,-0.006,96.473,8.496,-3.595,"0.503
",0.0,0.0,0.0
39.895,-0.147,1.728,3.003,0.049,1.553,-0.010,96.470,8.143,-3.412,"0.517
",0.0,0.0,0.0
40.147,-0.130,1.735,3.005,0.053,1.552,-0.018,96.469,7.768,-3.210,"0.541
",0.0,0.0,0.0
40.400,-0.112,1.746,3.008,0.050,1.548,-0.032,96.467,7.487,-2.897,"0.566
",0.0,0.0,0.0
40.652,-0.098,1.759,3.015,0.066,1.545,-0.031,96.464,7.347,-2.655,"0.595
",0.0,0.0,0.0
40.904,-0.092,1.770,3.024,0.067,1.542,-0.040,96.460,7.422,-2.519,"0.637
",0.0,0.0,0.0
41.157,-0.094,1.774,3.037,0.069,1.539,-0.036,96.453,7.636,-2.565,"0.672
",0.0,0.0,0.0
41.410,-0.104,1.772,3.049,0.071,1.539,-0.032,96.446,7.981,-2.727,"0.700
",0.0,0.0,0.0
41.663,-0.119,1.763,3.063,0.065,1.536,-0.028,96.437,8.358,-2.968,"0.724
",0.0,0.0,0.0
41.915,-0.136,1.750,3.076,0.064,1.532,-0.028,96.429,8.683,-3.213,"0.741
",0.0,0.0,0.0
42.168,-0.151,1.735,3.089,0.057,1.532,-0.019,96.420,8.885,-3.460,"0.743
",0.0,0.0,0.0
42.420,-0.160,1.722,3.101,0.052,1.534,-0.011,96.411,8.909,-3.649,"0.747
",0.0,0.0,0.0
42.673,-0.161,1.711,3.112,0.051,1.534,-0.013,96.402,8.751,-3.772,"0.747
",0.0,0.0,0.0
42.926,-0.155,1.705,3.120,0.049,1.536,-0.018,96.394,8.482,-3.796,"0.737
",0.0,0.0,0.0
43.179,-0.145,1.704,3.124,0.051,1.534,-0.030,96.388,8.282,-3.690,"0.738
",0.0,0.0,0.0
43.431,-0.137,1.704,3.124,0.060,1.535,-0.037,96.383,8.157,-3.683,"0.736
",0.0,0.0,0.0
43.684,-0.135,1.704,3.118,0.063,1.537,-0.039,96.382,8.260,-3.718,"0.726
",0.0,0.0,0.0
43.936,-0.141,1.700,3.108,0.059,1.538,-0.039,96.383,8.495,-3.812,"0.709
",0.0,0.0,0.0
44.188,-0.155,1.696,3.095,0.058,1.539,-0.038,96.387,8.870,-3.917,"0.682
",0.0,0.0,0.0
44.441,-0.175,1.689,3.085,0.064,1.540,-0.033,96.391,9.418,-4.047,"0.682
",0.0,0.0,0.0
44.693,-0.199,1.683,3.073,0.056,1.540,-0.024,96.396,9.851,-4.139,"0.675
",0.0,0.0,0.0
44.946,-0.222,1.676,3.059,0.059,1.544,-0.012,96.401,10.122,-4.340,"0.652
",0.0,0.0,0.0
45.199,-0.238,1.670,3.042,0.054,1.544,-0.009,96.408,10.276,-4.370,"0.632
",0.0,0.0,0.0
45.451,-0.248,1.667,3.025,0.046,1.547,-0.011,96.417,10.261,-4.393,"0.616
",0.0,0.0,0.0
45.703,-0.252,1.669,3.008,0.049,1.546,-0.013,96.426,10.173,-4.243,"0.609
",0.0,0.0,0.0
45.956,-0.252,1.680,2.995,0.038,1.547,-0.023,96.435,10.140,-3.848,"0.607
",0.0,0.0,0.0
46.209,-0.250,1.699,2.993,0.049,1.546,-0.017,96.439,10.033,-3.435,"0.606
",0.0,0.0,0.0
46.461,-0.248,1.721,2.991,0.067,1.547,-0.016,96.441,9.954,-2.992,"0.614
",0.0,0.0,0.0
46.714,-0.244,1.739,2.993,0.079,1.545,-0.020,96.441,9.866,-2.793,"0.609
",0.0,0.0,0.0
46.966,-0.240,1.747,2.989,0.079,1.548,-0.022,96.442,9.763,-2.910,"0.590
",0.0,0.0,0.0
47.221,-0.237,1.746,2.984,0.065,1.550,-0.029,96.444,9.778,-3.160,"0.572
",0.0,0.0,0.0
47.473,-0.236,1.739,2.977,0.059,1.552,-0.022,96.448,9.820,-3.438,"0.549
",0.0,0.0,0.0
47.726,-0.238,1.730,2.969,0.062,1.554,-0.021,96.453,9.874,-3.602,"0.530
",0.0,0.0,0.0
47.979,-0.240,1.722,2.959,0.059,1.554,-0.019,96.458,9.907,-3.696,"0.517
",0.0,0.0,0.0
48.231,-0.242,1.715,2.946,0.056,1.553,-0.015,96.465,9.938,-3.789,"0.514
",0.0,0.0,0.0
48.483,-0.242,1.709,2.933,0.054,1.556,-0.012,96.473,9.896,-3.889,"0.522
",0.0,0.0,0.0
48.736,-0.239,1.705,2.914,0.057,1.556,-0.018,96.484,9.825,-3.926,"0.513
",0.0,0.0,0.0
48.988,-0.236,1.703,2.896,0.056,1.555,-0.026,96.496,9.788,-3.899,"0.508
",0.0,0.0,0.0
49.241,-0.234,1.701,2.872,0.060,1.557,-0.023,96.510,9.747,-3.932,"0.484
",0.0,0.0,0.0
49.494,-0.235,1.699,2.846,0.060,1.559,-0.027,96.527,9.794,-3.993,"0.476
",0.0,0.0,0.0
49.746,-0.237,1.694,2.817,0.065,1.558,-0.021,96.545,9.891,-4.108,"0.458
",0.0,0.0,0.0
49.998,-0.241,1.687,2.788,0.064,1.561,-0.021,96.566,9.975,-4.329,"0.437
",0.0,0.0,0.0
50.251,-0.245,1.676,2.756,0.062,1.565,-0.020,96.587,10.015,-4.628,"0.420
",0.0,0.0,0.0
50.503,-0.250,1.664,2.721,0.057,1.564,-0.019,96.611,10.104,-4.776,"0.407
",0.0,0.0,0.0
50.756,-0.254,1.653,2.686,0.056,1.563,-0.019,96.636,10.130,-4.931,"0.408
",0.0,0.0,0.0
51.008,-0.255,1.644,2.651,0.052,1.564,-0.014,96.663,10.115,-5.048,"0.400
",0.0,0.0,0.0
51.261,-0.253,1.639,2.620,0.049,1.562,-0.015,96.689,10.059,-5.025,"0.422
",0.0,0.0,0.0
51.513,-0.248,1.638,2.589,0.050,1.563,-0.013,96.715,9.864,-4.966,"0.419
",0.0,0.0,0.0
51.766,-0.240,1.641,2.556,0.056,1.561,-0.018,96.742,9.694,-4.807,"0.425
",0.0,0.0,0.0
52.018,-0.229,1.647,2.520,0.056,1.560,-0.015,96.771,9.418,-4.672,"0.437
",0.0,0.0,0.0
52.271,-0.214,1.654,2.485,0.053,1.559,-0.020,96.802,9.142,-4.518,"0.451
",0.0,0.0,0.0
52.524,-0.198,1.661,2.451,0.058,1.559,-0.028,96.832,8.852,-4.407,"0.454
",0.0,0.0,0.0
52.776,-0.186,1.668,2.419,0.062,1.560,-0.033,96.862,8.784,-4.301,"0.459
",0.0,0.0,0.0
53.029,-0.181,1.673,2.390,0.066,1.558,-0.034,96.892,8.827,-4.257,"0.467
",0.0,0.0,0.0
53.281,-0.183,1.673,2.364,0.064,1.557,-0.032,96.922,9.035,-4.327,"0.484
",0.0,0.0,0.0
53.534,-0.191,1.673,2.342,0.055,1.555,-0.031,96.949,9.269,-4.354,"0.500
",0.0,0.0,0.0
53.786,-0.205,1.673,2.324,0.054,1.553,-0.036,96.977,9.675,-4.309,"0.519
",0.0,0.0,0.0
54.039,-0.223,1.674,2.310,0.063,1.554,-0.030,97.001,10.013,-4.276,"0.515
",0.0,0.0,0.0
54.291,-0.241,1.676,2.293,0.053,1.553,-0.019,97.025,10.321,-4.166,"0.525
",0.0,0.0,0.0
54.543,-0.258,1.680,2.277,0.053,1.553,-0.017,97.050,10.547,-4.089,"0.532
",0.0,0.0,0.0
54.796,-0.271,1.685,2.259,0.061,1.552,-0.016,97.075,10.683,-3.936,"0.532
",0.0,0.0,0.0
55.048,-0.280,1.690,2.241,0.062,1.551,-0.023,97.101,10.733,-3.878,"0.547
",0.0,0.0,0.0
55.301,-0.285,1.691,2.219,0.070,1.553,-0.016,97.129,10.720,-3.986,"0.542
",0.0,0.0,0.0
55.553,-0.289,1.684,2.193,0.069,1.552,-0.019,97.159,10.774,-4.223,"0.545
",0.0,0.0,0.0
55.806,-0.289,1.673,2.169,0.062,1.551,-0.012,97.191,10.693,-4.557,"0.555
",0.0,0.0,0.0
56.058,-0.286,1.658,2.143,0.055,1.548,-0.021,97.223,10.586,-4.768,"0.555
",0.0,0.0,0.0
56.311,-0.279,1.646,2.121,0.048,1.550,-0.018,97.256,10.376,-4.940,"0.564
",0.0,0.0,0.0
56.563,-0.271,1.637,2.104,0.052,1.548,-0.020,97.286,10.238,-4.987,"0.579
",0.0,0.0,0.0
56.816,-0.261,1.633,2.091,0.052,1.547,-0.018,97.315,10.055,-4.963,"0.596
",0.0,0.0,0.0
57.068,-0.250,1.631,2.080,0.057,1.546,-0.017,97.341,9.868,-4.931,"0.599
",0.0,0.0,0.0
57.321,-0.238,1.633,2.068,0.057,1.545,-0.021,97.368,9.618,-4.850,"0.613
",0.0,0.0,0.0
57.573,-0.222,1.635,2.054,0.058,1.547,-0.018,97.395,9.309,-4.795,"0.609
",0.0,0.0,0.0
57.826,-0.206,1.639,2.040,0.057,1.546,-0.025,97.424,9.061,-4.695,"0.611
",0.0,0.0,0.0
