1.259,-1.604,1.386,0.561,0.024,0.022,0.057,90.714,-0.838,0.225,0.031
1.511,-1.630,1.549,0.734,0.017,0.019,0.035,90.819,-1.794,0.383,0.076
1.763,-1.652,1.686,0.868,0.016,0.014,0.013,90.874,-2.694,0.516,0.111
2.015,-1.687,1.901,1.056,0.033,0.012,-0.015,90.899,-3.939,0.739,0.131
2.266,-1.714,2.089,1.206,0.053,0.010,-0.056,90.880,-6.075,1.035,0.154
2.518,-1.730,2.246,1.337,0.043,0.010,-0.084,90.871,-6.615,1.054,0.172
2.770,-1.736,2.357,1.454,0.052,0.009,-0.094,90.857,-6.613,0.983,0.184
3.022,-1.731,2.424,1.559,0.051,0.006,-0.098,90.836,-6.286,0.841,0.196
3.274,-1.718,2.446,1.639,0.057,0.010,-0.089,90.826,-5.906,0.772,0.196
3.526,-1.695,2.440,1.709,0.063,0.007,-0.098,90.796,-5.755,0.636,0.212
3.777,-1.644,2.386,1.793,0.058,0.011,-0.090,90.773,-5.647,0.354,0.174
4.029,-1.599,2.318,1.845,0.057,0.012,-0.090,90.739,-5.556,0.084,0.179
4.281,-1.515,2.163,1.917,0.042,0.013,-0.089,90.697,-4.023,-0.724,0.155
4.533,-1.447,2.012,1.963,0.026,0.016,-0.070,90.657,-2.755,-1.227,0.138
4.785,-1.389,1.845,1.998,0.009,0.018,-0.047,90.624,-1.894,-1.415,0.104
5.037,-1.345,1.674,2.019,0.015,0.016,-0.028,90.597,-0.839,-1.589,0.104
5.289,-1.326,1.573,2.027,0.012,0.012,-0.034,90.580,-1.133,-1.444,0.137
5.540,-1.308,1.388,2.038,0.005,0.013,-0.034,90.565,-0.159,-1.487,0.149
5.792,-1.310,1.244,2.038,0.011,0.013,-0.022,90.555,0.570,-1.428,0.146
6.044,-1.334,1.070,2.031,0.010,0.009,-0.022,90.552,2.385,-1.148,0.182
6.295,-1.360,0.974,2.020,0.021,0.010,0.008,90.556,1.846,-1.105,0.182
6.547,-1.410,0.854,1.989,0.020,0.008,0.002,90.571,2.354,-0.822,0.206
6.799,-1.450,0.795,1.961,0.021,0.005,-0.001,90.600,2.737,-0.511,0.225
7.051,-1.513,0.739,1.913,0.040,0.008,0.004,90.639,2.897,-0.235,0.219
7.303,-1.563,0.718,1.867,0.044,0.006,-0.005,90.697,3.047,0.323,0.210
7.555,-1.602,0.718,1.817,0.063,0.008,-0.006,90.763,2.892,0.428,0.214
7.806,-1.628,0.734,1.761,0.054,0.013,-0.007,90.842,2.651,0.505,0.193
8.058,-1.640,0.762,1.701,0.057,0.012,-0.012,90.934,2.416,0.435,0.177
8.310,-1.641,0.788,1.658,0.066,0.014,-0.015,91.029,2.388,0.331,0.169
8.561,-1.626,0.836,1.585,0.065,0.014,-0.017,91.143,2.022,0.204,0.138
8.813,-1.592,0.888,1.513,0.068,0.018,-0.020,91.270,1.879,0.010,0.105
9.065,-1.544,0.944,1.447,0.059,0.019,-0.023,91.411,1.391,-0.413,0.092
9.317,-1.468,1.011,1.364,0.052,0.022,-0.030,91.561,1.288,-0.598,0.053
9.569,-1.410,1.054,1.306,0.044,0.025,-0.033,91.722,0.915,-1.078,0.038
9.821,-1.335,1.100,1.233,0.033,0.025,-0.037,91.895,0.761,-1.351,0.031
10.072,-1.259,1.137,1.157,0.040,0.030,-0.047,92.081,0.421,-2.003,-0.017
10.324,-1.203,1.157,1.091,0.013,0.030,-0.052,92.279,0.283,-2.423,-0.041
10.576,-1.133,1.170,0.997,0.019,0.037,-0.049,92.496,0.312,-2.613,-0.085
10.828,-1.096,1.165,0.936,0.020,0.034,-0.062,92.724,0.394,-2.718,-0.096
11.079,-1.060,1.139,0.858,0.010,0.033,-0.051,92.952,0.592,-2.869,-0.100
11.331,-1.048,1.097,0.811,0.020,0.037,-0.048,93.187,1.040,-2.973,-0.107
11.583,-1.049,1.048,0.793,0.023,0.036,-0.042,93.416,1.437,-2.856,-0.096
11.835,-1.061,0.995,0.798,0.017,0.028,-0.037,93.609,1.825,-2.701,-0.062
12.087,-1.079,0.940,0.823,0.027,0.028,-0.030,93.780,2.052,-2.566,-0.045
12.339,-1.100,0.891,0.864,0.027,0.029,-0.017,93.929,2.423,-2.389,-0.049
12.590,-1.121,0.849,0.918,0.041,0.027,-0.019,94.058,2.546,-2.307,-0.022
12.842,-1.145,0.809,0.993,0.033,0.027,-0.012,94.163,2.773,-2.109,-0.001
13.094,-1.169,0.783,1.076,0.029,0.025,-0.015,94.249,2.771,-1.946,0.011
13.346,-1.191,0.768,1.163,0.043,0.025,-0.021,94.311,2.725,-1.916,0.027
13.597,-1.210,0.760,1.267,0.049,0.023,-0.017,94.349,2.675,-1.826,0.031
13.849,-1.223,0.760,1.376,0.048,0.021,-0.022,94.362,2.620,-1.824,0.051
14.101,-1.229,0.765,1.492,0.042,0.026,-0.017,94.354,2.535,-1.872,0.025
14.353,-1.232,0.774,1.619,0.038,0.026,-0.025,94.318,2.469,-1.861,-0.002
14.605,-1.232,0.781,1.695,0.049,0.027,-0.027,94.268,2.403,-1.907,-0.010
14.856,-1.230,0.793,1.894,0.022,0.024,-0.043,94.172,2.373,-1.914,-0.006
15.108,-1.231,0.795,2.055,0.026,0.028,-0.035,94.039,2.415,-1.924,-0.008
15.360,-1.238,0.791,2.216,0.029,0.024,-0.035,93.880,2.494,-1.817,-0.011
15.612,-1.248,0.782,2.380,0.033,0.022,-0.028,93.693,2.570,-1.737,0.010
15.864,-1.259,0.771,2.545,0.036,0.026,-0.026,93.480,2.636,-1.671,0.023
16.116,-1.271,0.758,2.704,0.036,0.024,-0.028,93.240,2.740,-1.609,0.037
16.367,-1.279,0.747,2.832,0.042,0.020,-0.026,92.994,2.755,-1.588,0.048
16.619,-1.291,0.729,3.016,0.031,0.023,-0.031,92.735,2.779,-1.581,0.062
16.871,-1.298,0.714,3.137,0.043,0.020,-0.031,92.437,2.916,-1.528,0.055
17.123,-1.306,0.698,3.249,0.035,0.019,-0.027,92.130,3.000,-1.479,0.078
17.375,-1.319,0.671,3.423,0.041,0.017,-0.024,91.795,3.265,-1.372,0.104
17.627,-1.328,0.654,3.530,0.031,0.016,-0.019,91.461,3.340,-1.312,0.130
17.878,-1.333,0.648,3.577,0.031,0.014,-0.020,91.146,3.475,-1.160,0.132
18.129,-1.333,0.648,3.577,0.031,0.014,-0.020,90.882,3.505,-1.140,0.131
18.381,-1.355,0.647,3.750,0.049,0.016,-0.006,90.526,3.355,-1.063,0.124
18.632,-1.355,0.661,3.780,0.056,0.014,-0.007,90.181,3.163,-1.208,0.134
18.884,-1.344,0.697,3.795,0.045,0.015,-0.008,89.878,2.943,-1.290,0.129
19.136,-1.330,0.726,3.784,0.061,0.016,-0.009,89.599,2.761,-1.383,0.112
19.388,-1.306,0.772,3.739,0.048,0.016,-0.014,89.351,2.458,-1.538,0.118
19.640,-1.272,0.831,3.655,0.051,0.015,-0.019,89.143,2.151,-1.710,0.099
19.891,-1.244,0.878,3.568,0.042,0.016,-0.025,88.974,1.890,-1.865,0.110
20.143,-1.201,0.950,3.397,0.035,0.013,-0.035,88.853,1.506,-2.091,0.126
20.396,-1.159,1.013,3.192,0.052,0.008,-0.040,88.805,0.831,-2.541,0.162
20.647,-1.122,1.058,2.979,0.032,0.009,-0.048,88.814,0.672,-2.742,0.185
20.899,-1.083,1.092,2.737,0.043,0.010,-0.048,88.878,0.559,-2.964,0.183
21.151,-1.042,1.114,2.471,0.061,0.018,-0.055,89.003,0.537,-3.211,0.136
21.403,-1.016,1.121,2.299,0.047,0.024,-0.061,89.151,0.588,-3.262,0.042
21.655,-0.941,1.118,1.899,0.057,0.034,-0.045,89.361,0.592,-3.573,-0.059
21.906,-0.889,1.112,1.689,0.047,0.047,-0.007,89.640,0.602,-3.831,-0.181
22.158,-0.830,1.115,1.521,0.051,0.057,0.019,89.900,0.524,-4.164,-0.318
22.410,-0.723,1.134,1.329,0.049,0.061,-0.060,90.145,0.480,-4.052,-0.378
22.662,-0.638,1.142,1.237,0.046,0.068,-0.055,90.375,0.163,-5.650,-0.472
22.914,-0.614,1.142,1.218,0.042,0.071,-0.048,90.553,0.173,-5.906,-0.511
23.165,-0.492,1.137,1.141,-0.009,0.084,-0.015,90.710,0.080,-6.990,-0.574
23.416,-0.428,1.141,1.090,-0.043,0.091,-0.025,90.883,0.008,-7.467,-0.658
23.668,-0.415,1.152,1.059,-0.030,0.100,-0.029,91.079,-0.058,-6.011,-0.793
23.920,-0.439,1.176,1.002,-0.010,0.107,-0.017,91.265,-0.163,-5.738,-0.901
24.172,-0.478,1.192,0.952,-0.024,0.063,-0.043,91.468,-0.057,-5.666,-0.687
24.424,-0.575,1.202,0.861,-0.031,-0.015,-0.081,91.698,0.292,-4.572,0.011
24.676,-0.686,1.188,0.781,-0.032,-0.056,-0.065,91.952,0.702,-3.686,0.689
24.928,-0.820,1.171,0.693,0.028,-0.064,0.020,92.220,0.804,-2.592,0.997
25.179,-0.960,1.182,0.600,0.062,-0.057,0.068,92.505,0.419,-1.998,0.982
25.431,-1.079,1.241,0.518,0.073,-0.050,0.030,92.821,-0.555,-1.296,0.894
25.683,-1.185,1.321,0.451,0.017,-0.055,-0.071,93.121,-0.974,-1.243,0.920
25.935,-1.283,1.388,0.426,0.027,-0.059,-0.098,93.403,-1.307,-0.653,0.955
26.187,-1.377,1.427,0.435,0.039,-0.049,-0.070,93.654,-1.187,-0.376,0.901
26.439,-1.463,1.440,0.467,0.040,-0.044,-0.059,93.875,-1.121,0.084,0.815
26.691,-1.540,1.433,0.461,0.051,-0.038,-0.066,94.099,-0.928,0.372,0.759
26.943,-1.610,1.423,0.396,0.001,-0.038,-0.017,94.374,-0.883,0.782,0.694
27.195,-1.670,1.432,0.397,0.000,-0.046,-0.042,94.642,-1.036,0.890,0.750
27.447,-1.702,1.447,0.393,-0.028,-0.078,-0.012,94.896,-1.214,0.810,1.037
27.699,-1.695,1.453,0.392,-0.001,-0.081,-0.007,95.145,-1.149,0.527,1.217
27.951,-1.701,1.453,0.391,-0.016,-0.082,-0.007,95.393,-1.124,0.615,1.236
28.203,-1.697,1.453,0.391,-0.010,-0.082,-0.007,95.642,-1.127,0.547,1.240
28.455,-1.701,1.452,0.390,-0.017,-0.082,-0.008,95.890,-1.115,0.629,1.233
28.707,-1.699,1.452,0.390,-0.015,-0.083,-0.009,96.137,-1.108,0.580,1.246
2
