Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.252,-0.272,0.673,0.427,0.030,0.036,-0.017,100.000,-0.081,-0.132,0.024,0.427,11.704,"-2.573
"
0.504,-0.267,0.674,0.433,0.045,0.035,-0.007,100.000,-0.067,-0.186,-0.001,0.429,12.582,"-2.567
"
0.757,-0.263,0.694,0.533,0.058,0.029,0.035,100.000,-0.780,-0.269,0.071,0.471,13.456,"-2.467
"
1.008,-0.254,0.752,0.813,0.051,0.020,0.038,100.000,-2.909,-0.536,0.159,0.641,14.293,"-2.187
"
1.259,-0.242,0.836,1.218,0.039,0.011,-0.028,100.000,-5.783,-0.918,0.265,0.973,15.047,"-1.782
"
1.510,-0.233,0.931,1.828,0.038,0.002,-0.080,100.000,-8.813,-1.153,0.375,1.457,15.661,"-1.172
"
1.762,-0.230,0.971,2.389,0.032,0.002,-0.125,100.000,-7.299,-0.855,0.428,2.068,16.086,"-0.611
"
2.013,-0.235,0.987,3.258,0.040,-0.001,0.008,100.000,-5.886,-0.474,0.431,2.784,16.287,"0.258
"
2.265,-0.246,0.994,4.008,0.028,-0.002,0.025,99.632,-5.330,-0.037,0.467,3.553,16.230,"1.008
"
2.517,-0.257,1.021,4.584,0.044,-0.003,0.013,97.333,-6.512,0.070,0.474,4.242,15.920,"1.584
"
2.768,-0.262,1.045,4.816,0.049,-0.014,0.010,95.526,-8.514,0.318,0.564,4.690,15.410,"1.816
"
3.020,-0.270,1.141,5.231,0.055,-0.006,-0.002,94.040,-10.021,0.368,0.540,4.987,14.779,"2.231
"
3.273,-0.266,1.197,5.321,0.065,0.010,0.031,92.601,-13.128,-0.504,0.414,5.233,14.053,"2.321
"
3.526,-0.255,1.264,5.357,0.044,0.011,-0.036,91.532,-12.994,-0.668,0.447,5.332,13.270,"2.357
"
3.781,-0.255,1.264,5.357,0.044,0.011,-0.036,90.617,-13.121,-0.700,0.317,5.354,12.416,"2.357
"
4.035,-0.214,1.345,5.131,0.046,-0.016,-0.048,90.136,-12.974,-2.228,0.454,5.245,11.622,"2.131
"
4.288,-0.194,1.344,4.964,0.039,-0.020,-0.007,89.984,-10.495,-2.858,0.633,5.045,10.891,"1.964
"
4.542,-0.194,1.344,4.964,0.039,-0.020,-0.007,89.494,-10.081,-3.041,0.655,4.978,10.208,"1.964
"
4.795,-0.143,1.328,4.615,0.040,-0.058,-0.031,89.417,-9.796,-3.723,0.980,4.778,9.553,"1.615
"
5.048,-0.121,1.327,4.472,0.038,-0.056,-0.031,89.457,-10.058,-3.607,1.063,4.567,8.985,"1.472
"
5.300,-0.100,1.328,4.330,0.046,-0.060,-0.039,89.394,-10.039,-4.050,1.114,4.413,8.477,"1.330
"
5.553,-0.080,1.329,4.163,0.042,-0.063,-0.037,89.386,-10.079,-4.290,1.137,4.258,8.020,"1.163
"
5.806,-0.060,1.329,3.938,0.040,-0.065,-0.032,89.537,-10.006,-4.647,1.158,4.068,7.622,"0.938
"
6.058,-0.044,1.327,3.666,0.032,-0.068,-0.041,89.912,-9.926,-4.760,1.180,3.826,7.298,"0.666
"
6.310,-0.031,1.324,3.377,0.041,-0.065,-0.036,90.519,-9.775,-5.001,1.183,3.535,7.064,"0.377
"
6.563,-0.021,1.313,2.977,0.034,-0.071,-0.048,91.384,-9.485,-4.907,1.237,3.192,6.938,"-0.023
"
6.816,-0.014,1.291,2.601,0.036,-0.081,-0.059,92.444,-8.669,-5.027,1.299,2.824,6.935,"-0.399
"
7.068,-0.012,1.255,2.239,0.040,-0.086,-0.058,93.634,-7.617,-4.882,1.388,2.455,7.059,"-0.761
"
7.321,-0.010,1.199,1.925,0.044,-0.096,-0.068,94.864,-6.373,-4.848,1.497,2.114,7.304,"-1.075
"
7.574,-0.006,1.129,1.686,0.045,-0.106,-0.073,96.051,-4.930,-4.887,1.603,1.825,7.658,"-1.314
"
7.827,-0.003,1.034,1.469,0.032,-0.090,-0.035,97.163,-2.671,-4.667,1.516,1.594,8.100,"-1.531
"
8.079,-0.007,0.940,1.253,0.008,-0.088,-0.028,98.281,-0.860,-4.147,1.453,1.385,8.615,"-1.747
"
8.332,-0.024,0.851,0.999,0.014,-0.072,-0.036,99.551,-0.150,-3.516,1.350,1.150,9.205,"-2.001
"
8.584,-0.056,0.766,0.759,0.025,-0.066,-0.029,100.000,1.368,-2.348,1.227,0.898,9.880,"-2.241
"
8.836,-0.099,0.680,0.547,0.049,-0.059,-0.001,100.000,1.980,-1.574,1.130,0.673,10.637,"-2.453
"
9.088,-0.139,0.619,0.432,0.054,-0.048,0.002,100.000,2.563,-0.961,1.031,0.497,11.519,"-2.568
"
9.341,-0.169,0.563,0.470,0.034,-0.036,-0.035,100.000,3.104,-0.868,0.890,0.459,12.384,"-2.530
"
9.593,-0.188,0.506,0.458,0.088,-0.043,-0.084,100.000,4.235,-0.594,0.893,0.471,13.248,"-2.542
"
9.845,-0.233,0.501,0.429,-0.010,-0.054,-0.023,100.000,2.859,0.795,0.988,0.439,14.117,"-2.571
"
10.097,-0.201,0.506,0.429,0.063,-0.054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
