Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.251,-0.388,0.434,0.426,0.028,-0.101,-0.005,87.829,0.016,-0.184,0.042,0.426,11.709,"-2.574
"
0.503,-0.381,0.436,0.429,0.047,-0.106,-0.009,88.004,-0.043,-0.504,0.065,0.427,12.588,"-2.571
"
0.755,-0.379,0.465,0.449,0.052,-0.108,0.045,88.174,-1.977,-0.511,0.123,0.436,13.465,"-2.551
"
1.053,-0.379,0.526,0.531,0.041,-0.122,0.005,88.348,-4.256,-0.651,0.261,0.496,14.505,"-2.469
"
1.305,-0.386,0.616,0.691,0.034,-0.132,-0.050,88.451,-6.258,-0.656,0.355,0.607,15.343,"-2.309
"
1.557,-0.399,0.681,0.868,0.026,-0.136,-0.074,88.520,-7.378,-0.136,0.417,0.762,16.134,"-2.132
"
1.808,-0.416,0.719,1.073,0.040,-0.141,-0.085,88.566,-6.657,0.374,0.468,0.937,16.870,"-1.927
"
2.060,-0.434,0.722,1.271,0.050,-0.143,-0.077,88.581,-4.990,0.597,0.536,1.143,17.539,"-1.729
"
2.312,-0.443,0.703,1.444,0.052,-0.143,-0.060,88.592,-3.341,0.897,0.542,1.332,18.140,"-1.556
"
2.564,-0.445,0.668,1.635,0.061,-0.145,-0.034,88.593,-2.561,0.593,0.566,1.528,18.711,"-1.365
"
2.816,-0.439,0.632,1.813,0.057,-0.143,-0.024,88.583,-1.856,0.264,0.571,1.709,19.183,"-1.187
"
3.068,-0.427,0.601,1.986,0.045,-0.146,-0.033,88.561,-1.865,0.043,0.574,1.888,19.593,"-1.014
"
3.320,-0.415,0.575,2.152,0.046,-0.144,-0.025,88.532,-1.559,-0.122,0.576,2.060,19.943,"-0.848
"
3.572,-0.402,0.550,2.328,0.043,-0.144,-0.026,88.492,-1.042,-0.316,0.578,2.230,20.235,"-0.672
"
3.824,-0.392,0.530,2.495,0.040,-0.143,-0.023,88.441,-0.810,-0.430,0.569,2.400,20.469,"-0.505
"
4.077,-0.386,0.514,2.659,0.037,-0.145,-0.025,88.379,-0.833,-0.327,0.560,2.566,20.645,"-0.341
"
4.329,-0.384,0.503,2.810,0.042,-0.144,-0.030,88.311,-0.722,-0.287,0.557,2.726,20.765,"-0.190
"
4.581,-0.383,0.492,2.968,0.046,-0.144,-0.033,88.235,-0.574,-0.230,0.561,2.881,20.832,"-0.032
"
4.833,-0.383,0.485,3.100,0.048,-0.141,-0.029,88.152,-0.427,-0.182,0.544,3.030,20.847,"0.100
"
5.085,-0.381,0.477,3.254,0.043,-0.139,-0.025,88.063,-0.433,-0.283,0.535,3.172,20.812,"0.254
"
5.337,-0.378,0.470,3.390,0.045,-0.141,-0.033,87.968,-0.263,-0.343,0.510,3.309,20.730,"0.390
"
5.589,-0.375,0.466,3.503,0.047,-0.138,-0.029,87.868,-0.288,-0.409,0.500,3.437,20.603,"0.503
"
5.841,-0.370,0.461,3.621,0.042,-0.142,-0.039,87.766,-0.198,-0.403,0.486,3.554,20.434,"0.621
"
6.093,-0.368,0.454,3.720,0.041,-0.141,-0.038,87.664,-0.105,-0.414,0.499,3.660,20.226,"0.720
"
6.345,-0.366,0.445,3.807,0.037,-0.140,-0.041,87.561,0.105,-0.429,0.524,3.755,19.984,"0.807
"
6.597,-0.364,0.431,3.880,0.036,-0.145,-0.046,87.459,0.368,-0.415,0.552,3.836,19.712,"0.880
"
6.849,-0.361,0.417,3.937,0.045,-0.145,-0.035,87.362,0.662,-0.500,0.565,3.902,19.415,"0.937
"
7.102,-0.357,0.400,3.977,0.043,-0.145,-0.034,87.269,1.137,-0.475,0.583,3.953,19.098,"0.977
"
7.354,-0.350,0.386,4.005,0.051,-0.149,-0.033,87.183,1.237,-0.611,0.591,3.988,18.766,"1.005
"
7.606,-0.342,0.373,4.015,0.041,-0.147,-0.027,87.102,1.390,-0.717,0.598,4.008,18.425,"1.015
"
7.858,-0.330,0.363,4.013,0.045,-0.150,-0.032,87.030,1.479,-0.982,0.608,4.013,18.080,"1.013
"
8.110,-0.318,0.357,4.001,0.035,-0.150,-0.033,86.964,1.545,-1.209,0.619,4.008,17.735,"1.001
"
8.403,-0.305,0.353,3.966,0.036,-0.148,-0.037,86.893,1.624,-1.376,0.608,3.982,17.303,"0.966
"
