Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.251,-0.175,0.739,0.429,0.026,-0.047,-0.017,501.418,-0.004,-0.017,0.002,0.429,0.000,"-3.571
"
0.550,-0.175,0.740,0.433,0.027,-0.046,-0.017,501.382,-0.013,-0.006,0.007,0.431,0.000,"-3.567
"
0.848,-0.187,0.771,0.536,0.051,-0.060,0.047,500.380,-0.640,0.208,0.116,0.481,0.000,"-3.464
"
1.146,-0.206,0.865,0.828,0.046,-0.067,0.029,495.921,-2.103,0.359,0.246,0.704,0.000,"-3.172
"
1.398,-0.221,0.955,1.089,0.041,-0.077,0.004,489.580,-4.900,0.597,0.362,1.021,0.000,"-2.911
"
1.649,-0.255,1.116,1.611,0.041,-0.086,-0.069,482.045,-7.550,0.857,0.441,1.433,0.000,"-2.389
"
1.901,-0.280,1.203,1.985,0.044,-0.087,-0.105,471.774,-9.368,1.371,0.514,1.911,0.000,"-2.015
"
2.152,-0.303,1.254,2.345,0.049,-0.091,-0.137,463.883,-11.046,2.328,0.548,2.306,0.000,"-1.655
"
2.403,-0.325,1.253,2.877,0.068,-0.101,-0.168,455.134,-9.550,2.456,0.622,2.743,0.000,"-1.123
"
2.654,-0.327,1.203,3.173,0.075,-0.096,-0.155,447.305,-5.648,2.074,0.636,3.135,0.000,"-0.827
"
2.905,-0.308,1.062,3.612,0.067,-0.097,-0.095,439.795,-1.612,1.687,0.620,3.510,0.000,"-0.388
"
3.157,-0.279,0.927,3.906,0.058,-0.094,-0.027,432.628,0.936,0.984,0.610,3.869,0.000,"-0.094
"
3.408,-0.235,0.772,4.218,0.050,-0.096,0.028,427.156,1.777,0.503,0.620,4.142,0.000,"0.218
"
3.660,-0.207,0.702,4.367,0.044,-0.101,0.033,423.194,1.215,0.404,0.656,4.340,0.000,"0.367
"
3.911,-0.169,0.646,4.506,0.035,-0.103,0.034,420.587,2.022,-0.171,0.697,4.471,0.000,"0.506
"
4.163,-0.150,0.644,4.534,0.029,-0.104,0.038,419.406,1.657,-0.422,0.714,4.530,0.000,"0.534
"
4.415,-0.135,0.687,4.478,0.029,-0.107,0.028,419.827,1.054,-0.562,0.726,4.509,0.000,"0.478
"
4.667,-0.135,0.747,4.369,0.025,-0.107,0.012,422.039,-0.488,-0.723,0.748,4.398,0.000,"0.369
"
4.919,-0.142,0.819,4.214,0.026,-0.106,-0.012,425.298,-1.643,-0.633,0.750,4.235,0.000,"0.214
"
5.170,-0.164,0.933,3.899,0.032,-0.109,-0.050,430.385,-5.247,-0.297,0.760,3.981,0.000,"-0.101
"
5.421,-0.182,0.993,3.660,0.033,-0.109,-0.102,435.974,-7.058,0.154,0.771,3.701,0.000,"-0.340
"
5.673,-0.208,1.044,3.222,0.049,-0.108,-0.139,442.865,-7.311,0.698,0.764,3.357,0.000,"-0.778
"
5.924,-0.216,1.043,3.020,0.051,-0.108,-0.145,449.391,-5.065,1.174,0.761,3.030,0.000,"-0.980
"
