20.405,-0.172,3.440,1.258,0.055,1.624,-0.034,89.281,5.876,-2.606,0.216,1.256,219.900,-1.742
20.656,-0.189,3.430,1.255,0.049,1.624,-0.037,89.319,6.143,-2.657,0.197,1.257,221.858,-1.745
20.909,-0.202,3.425,1.254,0.046,1.630,-0.022,89.358,6.276,-2.717,0.154,1.256,223.816,-1.746
21.161,-0.213,3.426,1.251,0.049,1.633,-0.025,89.397,6.391,-2.613,0.125,1.254,225.776,-1.749
21.412,-0.218,3.431,1.247,0.045,1.631,-0.026,89.437,6.382,-2.366,0.113,1.252,227.738,-1.753
21.664,-0.220,3.440,1.241,0.054,1.635,-0.020,89.477,6.318,-2.220,0.118,1.248,229.703,-1.759
21.917,-0.218,3.448,1.232,0.062,1.633,-0.030,89.522,6.240,-1.992,0.111,1.242,231.806,-1.768
22.169,-0.216,3.453,1.229,0.067,1.633,-0.035,89.564,6.189,-2.059,0.113,1.236,233.784,-1.771
22.421,-0.217,3.453,1.226,0.069,1.633,-0.036,89.605,6.234,-2.211,0.106,1.232,235.767,-1.774
22.672,-0.220,3.446,1.222,0.062,1.636,-0.030,89.646,6.317,-2.481,0.095,1.228,237.755,-1.778
22.924,-0.226,3.433,1.219,0.064,1.638,-0.033,89.687,6.516,-2.882,0.071,1.224,239.748,-1.781
23.176,-0.235,3.418,1.216,0.055,1.636,-0.038,89.728,6.667,-3.120,0.051,1.220,241.744,-1.784
23.428,-0.249,3.402,1.217,0.056,1.640,-0.035,89.768,6.937,-3.413,0.038,1.219,243.744,-1.783
23.680,-0.264,3.389,1.221,0.050,1.639,-0.028,89.807,7.186,-3.591,0.025,1.219,245.745,-1.779
23.932,-0.277,3.379,1.228,0.052,1.644,-0.020,89.845,7.341,-3.719,0.009,1.221,247.744,-1.772
24.184,-0.286,3.375,1.238,0.046,1.645,-0.017,89.881,7.364,-3.681,-0.003,1.227,249.738,-1.762
24.436,-0.287,3.373,1.254,0.049,1.644,-0.019,89.914,7.276,-3.607,-0.016,1.237,251.725,-1.746
24.688,-0.285,3.375,1.272,0.058,1.644,-0.023,89.945,7.087,-3.517,-0.011,1.250,253.698,-1.728
24.940,-0.277,3.377,1.292,0.053,1.645,-0.020,89.974,6.845,-3.436,-0.024,1.266,255.654,-1.708
25.192,-0.265,3.380,1.319,0.052,1.646,-0.024,90.001,6.496,-3.372,-0.035,1.286,257.590,-1.681
25.444,-0.253,3.381,1.346,0.060,1.646,-0.034,90.025,6.356,-3.327,-0.029,1.310,259.502,-1.654
25.695,-0.242,3.381,1.376,0.066,1.648,-0.031,90.047,6.252,-3.428,-0.030,1.335,261.386,-1.624
25.947,-0.236,3.376,1.405,0.062,1.646,-0.041,90.067,6.275,-3.596,-0.051,1.363,263.240,-1.595
26.200,-0.237,3.367,1.437,0.062,1.647,-0.043,90.087,6.421,-3.868,-0.039,1.392,265.062,-1.563
26.451,-0.246,3.356,1.464,0.057,1.648,-0.038,90.105,6.746,-4.142,-0.047,1.421,266.852,-1.536
26.703,-0.261,3.344,1.494,0.053,1.646,-0.037,90.123,7.140,-4.356,-0.050,1.450,268.608,-1.506
26.955,-0.276,3.335,1.524,0.047,1.650,-0.016,90.140,7.542,-4.574,-0.050,1.479,270.333,-1.476
27.207,-0.289,3.330,1.556,0.046,1.645,-0.019,90.156,7.531,-4.431,-0.044,1.509,272.023,-1.444
27.460,-0.293,3.330,1.592,0.054,1.646,-0.013,90.170,7.406,-4.300,-0.031,1.542,273.680,-1.408
27.712,-0.291,3.333,1.627,0.053,1.647,-0.018,90.184,7.134,-4.125,-0.046,1.578,275.405,-1.373
27.964,-0.284,3.334,1.663,0.060,1.646,-0.025,90.195,6.917,-4.131,-0.042,1.612,276.983,-1.337
28.216,-0.277,3.334,1.698,0.064,1.649,-0.027,90.205,6.784,-4.212,-0.040,1.647,278.522,-1.302
28.468,-0.273,3.333,1.728,0.052,1.648,-0.028,90.215,6.765,-4.272,-0.063,1.681,280.022,-1.272
28.720,-0.270,3.327,1.766,0.063,1.645,-0.024,90.224,6.769,-4.444,-0.038,1.716,281.484,-1.234
28.972,-0.267,3.320,1.805,0.056,1.642,-0.030,90.232,6.770,-4.510,-0.021,1.751,282.906,-1.195
29.224,-0.264,3.314,1.843,0.055,1.646,-0.026,90.238,6.664,-4.736,-0.020,1.788,284.288,-1.157
29.476,-0.262,3.308,1.887,0.049,1.647,-0.028,90.242,6.621,-4.803,-0.040,1.828,285.627,-1.113
29.728,-0.260,3.307,1.941,0.050,1.647,-0.028,90.242,6.674,-4.676,-0.050,1.871,286.920,-1.059
29.980,-0.260,3.310,1.994,0.046,1.644,-0.034,90.239,6.755,-4.426,-0.040,1.919,288.161,-1.006
30.232,-0.262,3.314,2.049,0.056,1.642,-0.034,90.233,6.828,-4.348,-0.022,1.971,289.345,-0.951
30.484,-0.267,3.320,2.104,0.060,1.646,-0.026,90.225,6.939,-4.273,-0.022,2.025,290.471,-0.896
30.737,-0.272,3.321,2.159,0.060,1.643,-0.026,90.215,7.056,-4.345,-0.006,2.078,291.536,-0.841
30.989,-0.275,3.319,2.215,0.059,1.643,-0.025,90.204,7.084,-4.447,0.005,2.134,292.540,-0.785
31.242,-0.279,3.315,2.272,0.057,1.642,-0.027,90.191,7.137,-4.589,0.011,2.189,293.482,-0.728
31.494,-0.284,3.311,2.330,0.051,1.644,-0.023,90.176,7.177,-4.640,0.007,2.246,294.361,-0.670
31.746,-0.288,3.310,2.387,0.048,1.644,-0.018,90.160,7.255,-4.629,0.004,2.302,295.176,-0.613
31.998,-0.289,3.311,2.442,0.052,1.643,-0.014,90.143,7.231,-4.530,0.009,2.358,295.929,-0.558
32.250,-0.286,3.315,2.492,0.059,1.643,-0.013,90.126,7.077,-4.401,0.003,2.412,296.619,-0.508
32.502,-0.280,3.319,2.540,0.059,1.637,-0.025,90.109,6.956,-4.271,0.025,2.464,297.250,-0.460
32.755,-0.274,3.320,2.586,0.066,1.637,-0.024,90.092,6.829,-4.297,0.067,2.514,297.823,-0.414
33.007,-0.267,3.319,2.631,0.058,1.637,-0.025,90.075,6.755,-4.378,0.077,2.561,298.343,-0.369
33.259,-0.263,3.315,2.672,0.063,1.634,-0.027,90.058,6.715,-4.499,0.100,2.609,298.839,-0.328
33.512,-0.260,3.309,2.708,0.062,1.632,-0.024,90.042,6.736,-4.591,0.116,2.651,299.254,-0.292
33.764,-0.259,3.301,2.745,0.060,1.627,-0.030,90.028,6.714,-4.791,0.137,2.690,299.624,-0.255
34.016,-0.258,3.292,2.779,0.052,1.629,-0.025,90.013,6.720,-4.954,0.153,2.727,299.952,-0.221
34.268,-0.258,3.286,2.812,0.044,1.629,-0.022,89.999,6.722,-4.926,0.154,2.762,300.239,-0.188
34.521,-0.258,3.285,2.844,0.048,1.628,-0.023,89.984,6.739,-4.826,0.175,2.796,300.487,-0.156
34.772,-0.257,3.290,2.877,0.049,1.625,-0.022,89.970,6.711,-4.607,0.187,2.828,300.698,-0.123
35.025,-0.254,3.297,2.908,0.056,1.624,-0.024,89.955,6.635,-4.418,0.205,2.861,300.873,-0.092
35.277,-0.251,3.306,2.938,0.059,1.624,-0.025,89.940,6.619,-4.260,0.213,2.892,301.011,-0.062
35.529,-0.248,3.312,2.964,0.065,1.623,-0.028,89.925,6.589,-4.215,0.209,2.922,301.115,-0.036
35.781,-0.246,3.313,2.988,0.061,1.624,-0.028,89.911,6.548,-4.285,0.217,2.949,301.187,-0.012
36.034,-0.245,3.310,3.013,0.063,1.624,-0.029,89.897,6.570,-4.456,0.211,2.975,301.230,0.013
36.286,-0.244,3.303,3.038,0.062,1.627,-0.021,89.883,6.536,-4.699,0.194,3.001,301.243,0.038
36.538,-0.244,3.294,3.063,0.052,1.628,-0.022,89.868,6.484,-4.860,0.178,3.026,301.227,0.063
36.791,-0.242,3.286,3.088,0.049,1.629,-0.023,89.854,6.415,-4.976,0.167,3.051,301.184,0.088
37.043,-0.240,3.282,3.111,0.052,1.630,-0.024,89.838,6.363,-4.953,0.157,3.075,301.112,0.111
37.295,-0.238,3.283,3.136,0.051,1.632,-0.025,89.823,6.334,-4.855,0.141,3.100,301.014,0.136
37.548,-0.238,3.286,3.159,0.054,1.632,-0.030,89.807,6.420,-4.751,0.142,3.123,300.889,0.159
37.799,-0.241,3.290,3.184,0.054,1.632,-0.028,89.791,6.541,-4.658,0.135,3.147,300.737,0.184
38.051,-0.247,3.294,3.209,0.058,1.631,-0.031,89.773,6.722,-4.577,0.129,3.172,300.558,0.209
38.304,-0.258,3.302,3.236,0.049,1.631,-0.032,89.755,6.984,-4.425,0.122,3.197,300.351,0.236
38.556,-0.272,3.311,3.264,0.058,1.631,-0.027,89.735,7.297,-4.267,0.138,3.224,300.115,0.264
38.808,-0.288,3.319,3.287,0.062,1.630,-0.022,89.715,7.589,-4.160,0.150,3.250,299.849,0.287
39.060,-0.302,3.323,3.305,0.071,1.627,-0.016,89.695,7.837,-4.231,0.162,3.275,299.535,0.305
39.312,-0.314,3.325,3.316,0.050,1.627,-0.014,89.678,7.918,-4.203,0.173,3.293,299.215,0.316
39.565,-0.321,3.322,3.330,0.065,1.626,-0.011,89.663,7.934,-4.324,0.193,3.309,298.877,0.330
39.817,-0.324,3.322,3.336,0.053,1.624,-0.010,89.649,7.895,-4.302,0.212,3.321,298.523,0.336
40.069,-0.323,3.321,3.340,0.052,1.623,-0.013,89.637,7.799,-4.296,0.224,3.330,298.158,0.340
40.321,-0.317,3.319,3.339,0.063,1.622,-0.010,89.627,7.590,-4.315,0.245,3.335,297.784,0.339
40.574,-0.308,3.317,3.332,0.056,1.621,-0.016,89.619,7.389,-4.319,0.256,3.335,297.407,0.332
40.826,-0.295,3.312,3.319,0.063,1.620,-0.014,89.614,7.100,-4.470,0.259,3.331,297.033,0.319
41.078,-0.282,3.308,3.303,0.050,1.619,-0.021,89.613,6.844,-4.488,0.275,3.321,296.667,0.303
41.330,-0.270,3.305,3.289,0.055,1.616,-0.033,89.613,6.710,-4.476,0.298,3.308,296.314,0.289
41.583,-0.262,3.305,3.270,0.055,1.612,-0.036,89.615,6.678,-4.408,0.323,3.294,295.975,0.270
41.835,-0.261,3.307,3.253,0.051,1.614,-0.034,89.618,6.858,-4.318,0.335,3.277,295.655,0.253
42.087,-0.267,3.312,3.233,0.053,1.613,-0.032,89.622,7.133,-4.177,0.336,3.260,295.353,0.233
42.339,-0.278,3.316,3.212,0.063,1.614,-0.030,89.627,7.441,-4.142,0.340,3.241,295.071,0.212
42.591,-0.293,3.319,3.186,0.064,1.615,-0.024,89.634,7.775,-4.168,0.326,3.219,294.813,0.186
42.843,-0.310,3.320,3.153,0.055,1.615,-0.020,89.644,8.061,-4.219,0.319,3.194,294.580,0.153
43.096,-0.325,3.321,3.113,0.055,1.615,-0.015,89.657,8.252,-4.241,0.324,3.163,294.379,0.113
43.348,-0.336,3.323,3.065,0.050,1.613,-0.016,89.675,8.299,-4.128,0.324,3.126,294.216,0.065
43.600,-0.340,3.328,3.016,0.056,1.615,-0.012,89.697,8.232,-4.024,0.320,3.084,294.098,0.016
43.852,-0.340,3.335,2.962,0.056,1.612,-0.019,89.722,8.130,-3.825,0.324,3.037,294.030,-0.038
44.104,-0.336,3.342,2.908,0.056,1.613,-0.021,89.750,7.995,-3.692,0.340,2.986,294.016,-0.092
44.357,-0.332,3.349,2.851,0.065,1.614,-0.029,89.781,7.920,-3.616,0.338,2.934,294.061,-0.149
44.609,-0.330,3.354,2.789,0.060,1.615,-0.031,89.817,7.954,-3.565,0.329,2.873,294.176,-0.211
44.861,-0.331,3.355,2.722,0.068,1.617,-0.029,89.855,8.006,-3.699,0.306,2.813,294.352,-0.278
45.113,-0.336,3.354,2.649,0.059,1.619,-0.032,89.897,8.190,-3.751,0.276,2.747,294.598,-0.351
45.365,-0.343,3.350,2.572,0.061,1.624,-0.028,89.943,8.300,-3.960,0.243,2.677,294.921,-0.428
45.617,-0.351,3.344,2.488,0.057,1.624,-0.027,89.993,8.492,-4.051,0.225,2.602,295.326,-0.512
45.870,-0.359,3.340,2.406,0.050,1.630,-0.022,90.049,8.566,-4.207,0.179,2.521,295.818,-0.594
46.122,-0.364,3.335,2.320,0.067,1.633,-0.016,90.107,8.541,-4.335,0.125,2.439,296.402,-0.680
46.374,-0.366,3.333,2.231,0.043,1.638,-0.023,90.169,8.464,-4.323,0.088,2.353,297.080,-0.769
46.626,-0.365,3.327,2.130,0.062,1.640,-0.026,90.234,8.382,-4.505,0.037,2.264,297.857,-0.870
46.878,-0.364,3.323,2.042,0.062,1.646,-0.024,90.303,8.305,-4.598,-0.008,2.173,298.735,-0.958
47.130,-0.362,3.313,1.938,0.067,1.653,-0.023,90.375,8.159,-4.995,-0.064,2.079,299.716,-1.062
47.421,-0.358,3.294,1.811,0.057,1.657,-0.027,90.467,8.018,-5.631,-0.128,1.961,301.037,-1.189
47.674,-0.358,3.275,1.711,0.059,1.659,-0.032,90.548,8.063,-5.868,-0.166,1.860,302.259,-1.289
47.926,-0.359,3.256,1.600,0.052,1.662,-0.023,90.633,8.045,-6.272,-0.188,1.757,303.598,-1.400
48.178,-0.361,3.240,1.497,0.047,1.662,-0.024,90.721,8.109,-6.297,-0.234,1.652,305.053,-1.503
48.430,-0.361,3.226,1.400,0.061,1.667,-0.013,90.809,7.981,-6.615,-0.263,1.549,306.624,-1.600
48.682,-0.356,3.213,1.299,0.051,1.669,-0.017,90.900,7.763,-6.760,-0.294,1.448,308.311,-1.701
48.934,-0.347,3.199,1.209,0.055,1.670,-0.021,90.990,7.484,-6.954,-0.325,1.350,310.110,-1.791
49.186,-0.337,3.188,1.122,0.046,1.671,-0.023,91.080,7.274,-7.060,-0.335,1.257,312.015,-1.878
49.438,-0.327,3.175,1.048,0.064,1.670,-0.021,91.168,7.199,-7.185,-0.294,1.171,314.022,-1.952
49.691,-0.319,3.164,0.984,0.042,1.667,-0.033,91.253,7.113,-7.327,-0.271,1.094,316.120,-2.016
49.943,-0.312,3.154,0.936,0.049,1.675,-0.016,91.333,6.954,-7.485,-0.374,1.027,318.300,-2.064
50.195,-0.309,3.148,0.902,0.049,1.667,-0.030,91.408,7.065,-7.402,-0.280,0.972,320.548,-2.098
50.447,-0.311,3.143,0.884,0.051,1.660,-0.042,91.480,7.285,-7.409,-0.214,0.930,323.004,-2.116
50.699,-0.318,3.139,0.876,0.055,1.658,-0.033,91.540,7.475,-7.499,-0.179,0.904,325.345,-2.124
50.952,-0.327,3.137,0.880,0.046,1.656,-0.022,91.594,7.682,-7.489,-0.160,0.891,327.707,-2.120
51.204,-0.333,3.135,0.896,0.044,1.653,-0.022,91.641,7.724,-7.450,-0.131,0.889,330.078,-2.104
51.457,-0.333,3.138,0.923,0.046,1.656,-0.005,91.681,7.552,-7.292,-0.134,0.900,332.443,-2.077
51.709,-0.325,3.144,0.964,0.049,1.649,-0.010,91.714,7.364,-7.100,-0.145,0.922,334.791,-2.036
51.961,-0.313,3.151,1.014,0.052,1.640,-0.028,91.742,7.213,-6.940,-0.030,0.952,337.107,-1.986
52.213,-0.300,3.159,1.066,0.047,1.645,-0.016,91.762,7.059,-6.894,-0.016,0.996,339.383,-1.934
52.465,-0.277,3.171,1.150,0.051,1.641,-0.014,91.776,6.751,-6.677,0.003,1.048,341.605,-1.850
52.761,-0.261,3.181,1.214,0.049,1.635,-0.025,91.783,6.517,-6.443,0.078,1.125,344.184,-1.786
53.013,-0.237,3.200,1.334,0.058,1.630,-0.036,91.777,5.854,-5.731,0.129,1.207,346.245,-1.666
53.266,-0.227,3.211,1.424,0.060,1.628,-0.042,91.766,5.951,-5.665,0.164,1.294,348.210,-1.576
53.517,-0.226,3.218,1.517,0.062,1.628,-0.036,91.752,6.163,-5.640,0.186,1.383,350.076,-1.483
53.770,-0.234,3.221,1.611,0.058,1.621,-0.041,91.735,6.550,-5.648,0.196,1.474,351.841,-1.389
54.022,-0.247,3.222,1.696,0.060,1.623,-0.037,91.715,6.996,-5.765,0.221,1.568,353.502,-1.304
54.274,-0.267,3.220,1.808,0.061,1.624,-0.026,91.690,7.396,-5.895,0.212,1.664,355.057,-1.192
54.526,-0.284,3.217,1.909,0.050,1.625,-0.020,91.663,7.616,-6.002,0.215,1.762,356.502,-1.091
54.778,-0.297,3.215,2.011,0.053,1.626,-0.010,91.634,7.768,-6.054,0.224,1.860,357.837,-0.989
55.029,-0.302,3.216,2.104,0.044,1.621,-0.013,91.600,7.654,-5.859,0.236,1.962,359.060,-0.896
55.282,-0.301,3.223,2.221,0.045,1.621,-0.015,91.563,7.397,-5.635,0.254,2.065,360.168,-0.779
55.534,-0.294,3.234,2.330,0.050,1.617,-0.026,91.523,7.107,-5.185,0.273,2.170,361.160,-0.670
55.786,-0.286,3.251,2.435,0.054,1.618,-0.027,91.481,7.000,-4.802,0.283,2.276,362.032,-0.565
56.038,-0.280,3.265,2.533,0.069,1.614,-0.030,91.434,6.943,-4.461,0.290,2.385,362.834,-0.467
56.291,-0.278,3.274,2.629,0.075,1.616,-0.032,91.390,7.019,-4.665,0.308,2.486,363.468,-0.371
56.543,-0.277,3.274,2.721,0.074,1.617,-0.029,91.345,7.062,-4.953,0.299,2.583,363.990,-0.279
56.795,-0.279,3.268,2.811,0.059,1.618,-0.029,91.300,7.098,-5.169,0.286,2.677,364.406,-0.189
57.047,-0.281,3.257,2.900,0.060,1.621,-0.024,91.254,7.171,-5.512,0.278,2.769,364.717,-0.100
57.299,-0.284,3.246,2.985,0.057,1.621,-0.021,91.208,7.211,-5.675,0.274,2.858,364.926,-0.015
57.552,-0.287,3.234,3.064,0.062,1.621,-0.022,91.161,7.251,-6.007,0.262,2.944,365.036,0.064
57.804,-0.288,3.223,3.134,0.055,1.622,-0.019,91.117,7.213,-6.089,0.250,3.023,365.054,0.134
58.056,-0.289,3.212,3.199,0.051,1.623,-0.027,91.074,7.196,-6.243,0.237,3.096,364.986,0.199
58.308,-0.288,3.202,3.252,0.060,1.625,-0.020,91.034,7.134,-6.353,0.219,3.162,364.841,0.252
58.560,-0.289,3.196,3.307,0.045,1.624,-0.027,90.996,7.178,-6.374,0.223,3.222,364.625,0.307
58.812,-0.291,3.193,3.357,0.053,1.623,-0.025,90.959,7.224,-6.339,0.223,3.278,364.344,0.357
59.064,-0.293,3.195,3.401,0.047,1.624,-0.021,90.924,7.287,-6.201,0.211,3.329,364.003,0.401
