Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.252,0.043,2.843,0.389,0.003,0.051,-0.001,462.204,-0.077,-0.103,0.013,0.389,0.000,"-3.611
"
0.514,0.052,2.839,0.519,0.034,0.027,-0.009,445.603,0.131,-0.504,0.168,0.486,0.000,"-3.481
"
0.770,0.088,2.833,0.777,0.006,0.014,-0.017,433.865,0.376,-2.262,0.386,0.767,0.000,"-3.223
"
1.036,0.112,2.823,0.937,-0.002,0.006,-0.020,438.445,0.964,-2.443,0.481,0.937,0.000,"-3.063
"
1.295,0.124,2.808,1.039,0.002,0.002,-0.005,443.189,1.413,-2.233,0.529,1.018,0.000,"-2.961
"
1.552,0.134,2.792,1.113,0.015,-0.005,-0.006,449.651,1.862,-2.051,0.579,1.111,0.000,"-2.887
"
1.803,0.148,2.769,1.196,0.013,-0.009,-0.015,452.303,2.146,-2.304,0.647,1.188,0.000,"-2.804
"
2.054,0.158,2.754,1.242,0.011,-0.007,-0.009,453.323,2.467,-2.545,0.661,1.237,0.000,"-2.758
"
2.313,0.170,2.735,1.290,0.011,-0.010,-0.009,454.712,2.943,-2.673,0.682,1.290,0.000,"-2.710
"
2.566,0.182,2.710,1.348,0.010,-0.015,-0.002,453.809,3.451,-2.845,0.706,1.340,0.000,"-2.652
"
2.821,0.191,2.693,1.388,0.012,-0.015,0.000,453.920,3.660,-2.962,0.716,1.385,0.000,"-2.612
"
3.078,0.199,2.677,1.433,0.006,-0.014,0.000,453.769,3.704,-2.972,0.731,1.429,0.000,"-2.567
"
3.335,0.205,2.663,1.477,0.012,-0.019,-0.009,454.764,3.785,-2.855,0.756,1.477,0.000,"-2.523
"
3.594,0.207,2.653,1.512,0.013,-0.017,-0.006,455.164,3.838,-2.752,0.757,1.511,0.000,"-2.488
"
3.846,0.209,2.639,1.554,0.007,-0.019,-0.002,454.844,4.124,-2.719,0.767,1.553,0.000,"-2.446
"
4.112,0.211,2.625,1.595,0.012,-0.017,-0.004,454.953,4.413,-2.690,0.766,1.592,0.000,"-2.405
"
4.368,0.212,2.612,1.628,0.014,-0.022,-0.004,455.152,4.636,-2.736,0.771,1.623,0.000,"-2.372
"
4.619,0.219,2.595,1.670,0.020,-0.021,-0.008,456.545,4.858,-2.987,0.799,1.663,0.000,"-2.330
"
4.877,0.226,2.579,1.707,0.009,-0.021,-0.007,455.285,5.243,-3.250,0.797,1.701,0.000,"-2.293
"
5.130,0.232,2.565,1.737,0.006,-0.020,-0.002,456.562,4.671,-2.672,0.801,1.733,0.000,"-2.263
"
5.385,0.241,2.540,1.777,0.036,-0.025,-0.048,455.713,1.731,-0.638,0.834,1.774,0.000,"-2.223
"
5.636,0.277,2.473,1.820,0.054,-0.029,-0.067,455.726,4.949,-2.395,0.870,1.816,0.000,"-2.180
"
5.908,0.338,2.366,1.858,0.002,-0.024,-0.011,456.761,6.000,-4.663,0.871,1.858,0.000,"-2.142
"
6.168,0.402,2.221,1.908,-0.023,-0.027,-0.014,455.500,6.000,-4.991,0.875,1.906,0.000,"-2.092
"
6.435,0.424,2.079,1.957,-0.010,-0.028,-0.018,456.017,6.000,-3.474,0.882,1.955,0.000,"-2.043
"
6.693,0.425,1.909,2.005,0.027,-0.029,-0.018,456.333,6.000,-2.473,0.908,2.004,0.000,"-1.995
"
6.947,0.434,1.755,2.039,0.027,-0.033,-0.026,458.017,6.000,-3.015,0.918,2.038,0.000,"-1.961
"
7.205,0.451,1.634,2.062,0.016,-0.033,-0.026,458.229,6.000,-3.647,0.926,2.060,0.000,"-1.938
"
7.473,0.471,1.479,2.090,0.005,-0.033,-0.031,458.735,6.000,-3.847,0.941,2.084,0.000,"-1.910
"
7.739,0.485,1.293,2.126,0.006,-0.034,-0.032,457.896,6.000,-3.653,0.951,2.124,0.000,"-1.874
"
7.999,0.488,1.131,2.154,0.014,-0.035,-0.027,458.047,6.000,-3.280,0.959,2.151,0.000,"-1.846
"
8.257,0.493,0.930,2.185,0.026,-0.034,-0.028,458.928,6.000,-3.393,0.963,2.182,0.000,"-1.815
"
8.509,0.506,0.760,2.208,0.026,-0.038,-0.034,458.820,6.000,-3.952,0.975,2.205,0.000,"-1.792
"
8.759,0.536,0.475,2.241,0.013,-0.046,-0.041,459.650,6.000,-4.416,1.051,2.240,0.000,"-1.759
"
9.018,0.618,-0.269,2.330,0.061,-0.079,0.015,462.675,6.000,-5.761,1.358,2.331,0.000,"-1.670
"
9.268,0.696,-0.523,2.302,0.058,-0.096,0.026,467.337,6.000,-6.000,1.611,2.302,0.000,"-1.698
"
9.535,0.750,-0.643,2.259,0.051,-0.105,0.023,466.907,6.000,-6.000,1.733,2.262,0.000,"-1.741
"
9.798,0.987,-0.942,1.956,0.061,-0.099,0.015,487.213,6.000,-6.000,1.735,1.956,0.000,"-2.044
"
