Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.300,0.136,3.120,0.416,0.017,1.526,-0.027,86.911,0.003,-0.019,0.040,0.415,74.183,"-2.584
"
0.550,0.137,3.119,0.417,0.022,1.529,-0.027,87.017,-0.009,-0.028,0.049,0.416,79.611,"-2.583
"
0.850,0.161,3.120,0.430,0.047,1.532,0.027,87.142,-0.746,-0.047,0.016,0.420,86.121,"-2.570
"
1.148,0.215,3.126,0.449,0.049,1.520,0.010,87.262,-2.283,0.084,0.081,0.431,92.611,"-2.551
"
1.447,0.297,3.140,0.463,0.037,1.508,-0.031,87.380,-3.970,0.356,0.214,0.446,99.066,"-2.537
"
1.746,0.372,3.164,0.466,0.051,1.497,-0.072,87.499,-5.138,0.705,0.345,0.457,105.488,"-2.534
"
2.042,0.413,3.190,0.445,0.048,1.491,-0.097,87.624,-5.215,1.222,0.453,0.457,111.892,"-2.555
"
2.341,0.423,3.228,0.427,0.017,1.484,-0.074,87.758,-4.853,1.997,0.509,0.442,118.320,"-2.573
"
2.640,0.395,3.271,0.434,0.040,1.465,-0.095,87.888,-3.852,2.711,0.671,0.435,124.778,"-2.566
"
2.938,0.329,3.311,0.440,0.073,1.457,-0.075,88.020,-2.084,3.517,0.829,0.437,131.600,"-2.560
"
3.237,0.240,3.336,0.432,0.077,1.453,-0.051,88.147,-0.419,3.790,0.871,0.436,138.060,"-2.568
"
3.537,0.157,3.339,0.430,0.092,1.455,-0.014,88.275,1.378,3.592,0.880,0.433,144.526,"-2.570
"
3.836,0.093,3.327,0.426,0.084,1.452,-0.011,88.403,1.897,3.081,0.901,0.430,150.999,"-2.574
"
4.135,0.048,3.295,0.431,0.067,1.457,0.003,88.530,2.036,2.259,0.917,0.429,157.478,"-2.569
"
4.434,0.030,3.256,0.432,0.062,1.460,-0.007,88.656,1.935,1.335,0.843,0.430,163.956,"-2.568
"
4.733,0.029,3.223,0.435,0.036,1.468,-0.014,88.782,1.549,1.132,0.761,0.431,170.432,"-2.565
"
5.032,0.039,3.200,0.446,0.028,1.469,-0.032,88.905,1.252,0.847,0.705,0.437,176.900,"-2.554
"
5.331,0.047,3.195,0.451,0.031,1.477,-0.031,89.027,1.163,1.173,0.653,0.443,183.351,"-2.549
"
5.630,0.046,3.206,0.457,0.050,1.475,-0.035,89.150,1.290,1.698,0.649,0.449,189.788,"-2.543
"
5.929,0.039,3.223,0.459,0.052,1.477,-0.040,89.272,1.487,2.100,0.636,0.454,196.210,"-2.541
"
6.228,0.025,3.235,0.466,0.071,1.480,-0.039,89.395,1.838,2.151,0.608,0.459,202.621,"-2.534
"
6.527,0.005,3.238,0.475,0.064,1.481,-0.043,89.516,2.282,2.111,0.585,0.466,209.018,"-2.525
"
6.825,-0.023,3.232,0.482,0.071,1.487,-0.032,89.636,2.822,1.867,0.543,0.473,215.396,"-2.518
"
7.124,-0.051,3.222,0.484,0.055,1.489,-0.013,89.757,3.440,1.631,0.499,0.479,221.757,"-2.516
"
7.423,-0.067,3.213,0.481,0.049,1.492,-0.007,89.880,3.403,1.539,0.461,0.481,228.108,"-2.519
"
7.722,-0.068,3.211,0.474,0.053,1.493,-0.011,90.006,3.116,1.628,0.456,0.479,234.459,"-2.526
"
8.021,-0.061,3.215,0.461,0.065,1.494,-0.025,90.134,2.821,1.740,0.432,0.472,240.821,"-2.539
"
8.320,-0.049,3.213,0.454,0.072,1.494,-0.038,90.270,2.573,1.611,0.439,0.463,247.558,"-2.546
"
8.617,-0.047,3.203,0.449,0.065,1.495,-0.055,90.399,2.783,1.244,0.435,0.456,253.961,"-2.551
"
8.869,-0.057,3.184,0.456,0.079,1.493,-0.045,90.505,3.202,0.778,0.434,0.454,259.308,"-2.544
"
9.121,-0.076,3.155,0.470,0.064,1.496,-0.039,90.606,4.072,-0.166,0.422,0.459,264.651,"-2.530
"
9.373,-0.100,3.120,0.487,0.049,1.497,-0.022,90.705,4.552,-0.882,0.400,0.469,269.979,"-2.513
"
9.626,-0.121,3.090,0.506,0.031,1.498,-0.015,90.800,4.686,-0.967,0.389,0.483,275.280,"-2.494
"
9.877,-0.137,3.071,0.525,0.020,1.497,-0.010,90.894,4.719,-0.848,0.377,0.500,280.549,"-2.475
"
10.130,-0.146,3.068,0.541,0.046,1.499,-0.013,90.986,4.717,-0.582,0.385,0.517,285.782,"-2.459
"
10.382,-0.148,3.074,0.556,0.049,1.498,-0.013,91.079,4.528,-0.284,0.400,0.533,290.980,"-2.444
"
10.634,-0.143,3.081,0.564,0.059,1.498,-0.021,91.172,4.299,-0.162,0.382,0.547,296.147,"-2.436
"
10.886,-0.135,3.085,0.567,0.067,1.498,-0.035,91.267,4.119,-0.187,0.395,0.556,301.288,"-2.433
"
11.139,-0.127,3.081,0.569,0.070,1.501,-0.033,91.364,4.005,-0.444,0.365,0.562,306.414,"-2.431
"
11.391,-0.124,3.067,0.570,0.067,1.502,-0.042,91.462,4.103,-0.870,0.366,0.566,311.530,"-2.430
"
11.644,-0.127,3.047,0.575,0.051,1.506,-0.037,91.560,4.293,-1.299,0.335,0.569,316.639,"-2.425
"
11.896,-0.134,3.025,0.585,0.056,1.505,-0.029,91.656,4.514,-1.664,0.313,0.574,321.740,"-2.415
"
12.149,-0.145,3.008,0.595,0.036,1.505,-0.037,91.751,4.791,-1.854,0.308,0.582,326.827,"-2.405
"
12.401,-0.158,2.996,0.607,0.040,1.504,-0.031,91.845,5.060,-1.926,0.322,0.592,331.895,"-2.393
"
12.653,-0.170,2.992,0.619,0.044,1.506,-0.015,91.937,5.171,-1.807,0.326,0.603,336.942,"-2.381
"
12.905,-0.177,2.996,0.629,0.044,1.503,-0.018,92.029,5.169,-1.570,0.329,0.613,341.966,"-2.371
"
13.158,-0.177,3.001,0.638,0.059,1.504,-0.021,92.121,5.027,-1.460,0.321,0.624,346.968,"-2.362
"
