Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.251,-0.522,0.201,0.428,0.029,-0.068,-0.001,477.152,-0.008,-0.030,0.021,0.428,0.000,"-3.572
"
0.502,-0.517,0.201,0.429,0.043,-0.058,0.003,477.148,-0.017,-0.183,0.024,0.428,0.000,"-3.571
"
0.753,-0.493,0.226,0.474,0.077,-0.075,0.028,477.073,-0.921,-1.398,0.104,0.433,0.000,"-3.526
"
1.004,-0.479,0.276,0.593,0.021,-0.086,0.046,476.422,-2.488,-1.516,0.220,0.474,0.000,"-3.407
"
1.255,-0.474,0.390,0.907,0.007,-0.097,-0.005,474.605,-4.863,-1.688,0.371,0.587,0.000,"-3.093
"
1.506,-0.500,0.482,1.206,-0.009,-0.101,-0.041,471.452,-6.914,-0.610,0.462,0.784,0.000,"-2.794
"
1.758,-0.536,0.558,1.507,0.010,-0.108,-0.060,467.269,-10.391,1.133,0.545,1.046,0.000,"-2.493
"
2.009,-0.616,0.639,2.053,0.050,-0.119,-0.135,461.932,-10.990,3.273,0.673,1.379,0.000,"-1.947
"
2.260,-0.665,0.642,2.481,0.092,-0.132,-0.158,454.870,-8.084,4.560,0.805,1.821,0.000,"-1.519
"
2.512,-0.683,0.561,3.042,0.108,-0.131,-0.118,448.072,-5.238,2.387,0.831,2.245,0.000,"-0.958
"
2.763,-0.665,0.472,3.394,0.075,-0.120,-0.074,440.665,-3.689,1.828,0.759,2.708,0.000,"-0.606
"
3.015,-0.606,0.311,3.909,0.063,-0.119,-0.038,433.473,-1.151,0.956,0.742,3.158,0.000,"-0.091
"
3.266,-0.556,0.207,4.228,0.053,-0.120,-0.012,426.719,1.345,0.067,0.708,3.580,0.000,"0.228
"
3.517,-0.484,0.085,4.643,0.034,-0.108,0.052,420.416,2.590,-0.689,0.662,3.974,0.000,"0.643
"
3.817,-0.431,0.029,4.960,0.018,-0.113,0.069,413.698,2.999,-1.161,0.762,4.394,0.000,"0.960
"
4.068,-0.409,0.030,5.138,0.017,-0.113,0.069,408.905,3.131,-1.887,0.670,4.693,0.000,"1.138
"
4.318,-0.405,0.065,5.261,0.002,-0.092,0.101,405.017,2.138,-1.688,0.505,4.936,0.000,"1.261
"
4.570,-0.423,0.164,5.344,0.021,-0.112,0.034,402.211,-1.033,-1.426,0.614,5.112,0.000,"1.344
"
4.821,-0.450,0.253,5.338,0.028,-0.114,-0.006,400.489,-2.060,-1.045,0.640,5.219,0.000,"1.338
"
5.073,-0.497,0.391,5.233,0.044,-0.113,-0.034,399.946,-3.923,-0.587,0.498,5.253,0.000,"1.233
"
5.324,-0.528,0.467,5.111,0.045,-0.101,-0.043,400.548,-5.011,-0.130,0.577,5.216,0.000,"1.111
"
5.576,-0.571,0.557,4.812,0.055,-0.116,-0.103,402.334,-6.261,0.238,0.315,5.104,0.000,"0.812
"
