Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.300,0.698,0.699,0.437,0.030,-0.053,-0.021,89.976,-0.005,-0.143,0.013,0.437,0.000,"-2.563
"
0.551,0.699,0.704,0.442,0.037,-0.058,-0.002,89.972,-0.173,-0.026,0.010,0.440,0.000,"-2.558
"
0.803,0.697,0.732,0.490,0.046,-0.065,0.050,89.916,-1.258,-0.077,0.064,0.476,0.000,"-2.510
"
1.054,0.693,0.788,0.605,0.036,-0.076,0.019,89.755,-2.891,-0.135,0.166,0.580,0.000,"-2.395
"
1.306,0.684,0.880,0.797,0.039,-0.083,-0.013,89.495,-5.050,0.012,0.269,0.747,0.000,"-2.203
"
1.558,0.669,0.968,1.024,0.028,-0.088,-0.063,89.155,-6.564,0.223,0.352,0.967,0.000,"-1.976
"
1.809,0.653,1.032,1.265,0.042,-0.098,-0.096,88.791,-7.633,0.521,0.423,1.201,0.000,"-1.735
"
2.060,0.638,1.056,1.476,0.047,-0.103,-0.112,88.423,-6.919,0.927,0.500,1.438,0.000,"-1.524
"
2.312,0.629,1.037,1.719,0.050,-0.104,-0.097,88.074,-5.082,0.810,0.544,1.663,0.000,"-1.281
"
2.563,0.628,0.982,1.931,0.044,-0.103,-0.063,87.749,-1.926,0.948,0.555,1.873,0.000,"-1.069
"
2.814,0.632,0.913,2.129,0.047,-0.108,-0.025,87.432,-0.787,0.773,0.565,2.077,0.000,"-0.871
"
3.066,0.636,0.853,2.304,0.046,-0.113,-0.010,87.140,-0.109,0.737,0.606,2.265,0.000,"-0.696
"
3.317,0.641,0.803,2.483,0.047,-0.115,0.002,86.866,-0.134,0.704,0.635,2.441,0.000,"-0.517
"
3.569,0.644,0.779,2.594,0.047,-0.116,-0.007,86.647,-0.145,0.680,0.666,2.583,0.000,"-0.406
"
3.820,0.646,0.760,2.757,0.045,-0.115,-0.014,86.428,-0.137,0.637,0.676,2.724,0.000,"-0.243
"
4.071,0.647,0.755,2.860,0.040,-0.122,-0.027,86.248,-0.672,0.647,0.690,2.840,0.000,"-0.140
"
4.322,0.646,0.754,2.955,0.044,-0.121,-0.035,86.096,-0.887,0.759,0.705,2.938,0.000,"-0.045
"
4.574,0.643,0.752,3.040,0.043,-0.121,-0.041,85.968,-0.823,0.807,0.719,3.020,0.000,"0.040
"
4.825,0.642,0.747,3.092,0.047,-0.120,-0.040,85.880,-0.607,0.827,0.707,3.077,0.000,"0.092
"
5.076,0.642,0.738,3.120,0.049,-0.120,-0.038,85.823,-0.141,0.861,0.724,3.114,0.000,"0.120
"
5.327,0.646,0.724,3.124,0.053,-0.125,-0.043,85.807,0.265,0.633,0.730,3.125,0.000,"0.124
"
5.578,0.653,0.709,3.107,0.053,-0.122,-0.038,85.822,0.553,0.294,0.728,3.115,0.000,"0.107
"
5.830,0.667,0.688,3.065,0.046,-0.119,-0.036,85.879,1.310,-0.138,0.722,3.078,0.000,"0.065
"
6.081,0.680,0.669,3.016,0.039,-0.121,-0.036,85.958,1.729,-0.258,0.714,3.027,0.000,"0.016
"
6.332,0.691,0.649,2.947,0.039,-0.116,-0.029,86.058,2.128,-0.352,0.692,2.962,0.000,"-0.053
"
6.583,0.699,0.630,2.861,0.039,-0.116,-0.025,86.198,2.060,-0.231,0.686,2.873,0.000,"-0.139
"
6.834,0.704,0.615,2.767,0.041,-0.116,-0.026,86.347,2.410,-0.217,0.674,2.776,0.000,"-0.233
"
7.085,0.707,0.604,2.677,0.044,-0.114,-0.027,86.496,1.983,0.013,0.650,2.680,0.000,"-0.323
"
7.337,0.710,0.586,2.495,0.046,-0.113,-0.034,86.763,2.417,-0.023,0.635,2.508,0.000,"-0.505
"
7.588,0.714,0.572,2.305,0.045,-0.110,-0.029,87.006,2.659,-0.105,0.616,2.352,0.000,"-0.695
"
7.839,0.717,0.562,2.159,0.044,-0.110,-0.032,87.255,2.749,-0.200,0.596,2.191,0.000,"-0.841
"
8.090,0.723,0.553,1.981,0.051,-0.108,-0.035,87.502,2.864,-0.458,0.575,2.032,0.000,"-1.019
"
8.341,0.729,0.548,1.839,0.045,-0.104,-0.026,87.775,2.884,-0.684,0.559,1.856,0.000,"-1.161
"
8.593,0.739,0.540,1.633,0.046,-0.111,-0.039,88.049,2.964,-0.811,0.594,1.679,0.000,"-1.367
"
8.844,0.748,0.533,1.457,0.046,-0.103,-0.033,88.316,3.148,-0.985,0.564,1.507,0.000,"-1.543
"
9.095,0.756,0.526,1.305,0.048,-0.107,-0.043,88.580,3.289,-1.073,0.558,1.337,0.000,"-1.695
"
9.346,0.764,0.517,1.184,0.048,-0.110,-0.048,88.805,3.485,-1.150,0.578,1.192,0.000,"-1.816
"
9.598,0.780,0.497,0.972,0.053,-0.103,-0.031,89.067,4.152,-1.487,0.539,1.023,0.000,"-2.028
"
9.849,0.791,0.483,0.842,0.047,-0.104,-0.022,89.302,4.476,-1.737,0.527,0.872,0.000,"-2.158
"
10.100,0.804,0.470,0.724,0.045,-0.102,-0.020,89.487,4.578,-2.037,0.522,0.752,0.000,"-2.276
"
10.351,0.815,0.464,0.642,0.039,-0.103,-0.020,89.626,4.337,-2.091,0.518,0.663,0.000,"-2.358
"
10.603,0.824,0.464,0.605,0.043,-0.105,-0.028,89.704,4.014,-2.110,0.544,0.612,0.000,"-2.395
"
10.854,0.830,0.467,0.604,0.050,-0.108,-0.026,89.718,3.701,-2.321,0.577,0.604,0.000,"-2.396
"
11.105,0.836,0.471,0.637,0.025,-0.110,-0.030,89.675,3.626,-2.105,0.586,0.631,0.000,"-2.363
"
11.356,0.834,0.470,0.719,0.035,-0.111,-0.037,89.580,3.816,-1.613,0.611,0.693,0.000,"-2.281
"
11.607,0.825,0.465,0.810,0.040,-0.112,-0.029,89.470,4.129,-1.110,0.593,0.764,0.000,"-2.190
"
11.859,0.815,0.460,0.905,0.050,-0.112,-0.026,89.278,4.197,-0.886,0.616,0.887,0.000,"-2.095
"
12.110,0.805,0.456,1.023,0.056,-0.110,-0.021,89.109,4.171,-0.658,0.609,0.996,0.000,"-1.977
"
12.361,0.802,0.455,1.111,0.059,-0.111,-0.025,88.948,4.014,-1.014,0.613,1.100,0.000,"-1.889
"
12.612,0.804,0.457,1.215,0.058,-0.110,-0.029,88.788,3.864,-1.472,0.606,1.203,0.000,"-1.785
"
12.863,0.816,0.461,1.336,0.046,-0.109,-0.030,88.625,3.830,-2.003,0.615,1.308,0.000,"-1.664
"
13.114,0.826,0.461,1.422,0.037,-0.110,-0.039,88.475,4.036,-2.077,0.601,1.405,0.000,"-1.578
"
13.365,0.834,0.457,1.502,0.034,-0.110,-0.035,88.359,4.240,-2.120,0.591,1.479,0.000,"-1.498
"
13.617,0.835,0.450,1.570,0.034,-0.106,-0.033,88.257,4.515,-1.874,0.568,1.545,0.000,"-1.430
"
13.868,0.833,0.442,1.616,0.043,-0.107,-0.033,88.162,4.687,-1.534,0.566,1.607,0.000,"-1.384
"
14.119,0.828,0.430,1.657,0.043,-0.108,-0.040,88.096,5.149,-1.239,0.574,1.649,0.000,"-1.343
"
14.370,0.825,0.417,1.683,0.050,-0.104,-0.023,88.053,5.165,-1.270,0.557,1.677,0.000,"-1.317
"
14.622,0.822,0.407,1.700,0.048,-0.106,-0.026,88.023,5.176,-1.319,0.558,1.696,0.000,"-1.300
"
14.873,0.823,0.401,1.709,0.055,-0.107,-0.027,88.006,5.120,-1.509,0.557,1.707,0.000,"-1.291
"
15.125,0.825,0.397,1.708,0.044,-0.106,-0.037,88.004,5.129,-1.560,0.571,1.708,0.000,"-1.292
"
15.376,0.828,0.394,1.695,0.043,-0.105,-0.039,88.017,5.139,-1.653,0.538,1.700,0.000,"-1.305
"
15.627,0.826,0.391,1.671,0.031,-0.098,-0.031,88.054,5.128,-1.499,0.483,1.676,0.000,"-1.329
"
15.879,0.822,0.386,1.632,0.043,-0.094,-0.034,88.107,5.276,-1.338,0.455,1.642,0.000,"-1.368
"
16.130,0.816,0.380,1.580,0.049,-0.094,-0.034,88.180,5.371,-1.169,0.437,1.595,0.000,"-1.420
"
