Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
12.360,0.259,2.324,2.095,0.041,-0.028,-0.030,475.789,3.611,-1.585,0.625,2.090,0.000,"-1.405
"
12.610,0.302,2.231,2.127,0.025,-0.027,-0.028,476.143,3.964,-2.258,0.609,2.118,0.000,"-1.373
"
12.867,0.327,2.179,2.145,0.016,-0.024,-0.021,476.265,4.182,-2.507,0.627,2.131,0.000,"-1.355
"
13.124,0.358,2.114,2.167,0.014,-0.026,-0.021,475.854,4.519,-2.782,0.626,2.160,0.000,"-1.333
"
13.396,0.389,2.045,2.190,0.010,-0.024,-0.016,475.748,4.761,-2.808,0.609,2.190,0.000,"-1.310
"
13.662,0.420,1.971,2.216,0.015,-0.027,-0.017,475.659,4.859,-2.716,0.612,2.205,0.000,"-1.284
"
13.919,0.439,1.926,2.233,0.012,-0.026,-0.018,475.321,4.939,-2.629,0.617,2.221,0.000,"-1.267
"
14.178,0.461,1.870,2.255,0.014,-0.027,-0.018,474.821,4.983,-2.532,0.624,2.239,0.000,"-1.245
"
14.441,0.487,1.801,2.282,0.022,-0.026,-0.023,474.216,5.020,-2.405,0.628,2.275,0.000,"-1.218
"
14.695,0.513,1.730,2.308,0.022,-0.027,-0.026,473.965,5.378,-2.444,0.622,2.293,0.000,"-1.192
"
14.953,0.533,1.675,2.328,0.022,-0.023,-0.019,474.754,5.424,-2.335,0.613,2.327,0.000,"-1.172
"
15.203,0.559,1.602,2.352,0.020,-0.025,-0.021,474.978,5.499,-2.324,0.607,2.343,0.000,"-1.148
"
15.473,0.585,1.524,2.376,0.016,-0.025,-0.017,475.499,5.665,-2.266,0.617,2.373,0.000,"-1.124
"
15.731,0.612,1.446,2.398,0.019,-0.025,-0.018,475.870,5.682,-2.243,0.613,2.388,0.000,"-1.102
"
15.986,0.630,1.389,2.414,0.016,-0.024,-0.018,476.024,5.723,-2.217,0.597,2.402,0.000,"-1.086
"
16.241,0.650,1.325,2.433,0.006,-0.023,0.003,476.105,9.015,-2.626,0.592,2.430,0.000,"-1.067
"
16.499,0.671,1.256,2.454,0.005,-0.022,0.042,476.249,9.459,-2.704,0.599,2.443,0.000,"-1.046
"
16.760,0.683,1.211,2.469,0.001,-0.024,0.050,476.441,9.793,-2.664,0.609,2.469,0.000,"-1.031
"
17.021,0.697,1.165,2.489,-0.001,-0.023,0.058,476.591,9.576,-2.558,0.590,2.482,0.000,"-1.011
"
17.272,0.706,1.133,2.507,0.009,-0.023,0.053,476.623,9.095,-2.402,0.582,2.495,0.000,"-0.993
"
17.527,0.711,1.116,2.521,0.015,-0.024,0.044,476.770,7.723,-2.084,0.591,2.520,0.000,"-0.979
"
17.785,0.715,1.102,2.536,0.009,-0.023,0.025,477.218,7.049,-1.893,0.595,2.531,0.000,"-0.964
"
18.047,0.716,1.095,2.548,0.012,-0.025,0.009,477.557,6.430,-1.708,0.596,2.541,0.000,"-0.952
"
18.304,0.717,1.090,2.560,0.015,-0.026,-0.002,478.207,5.561,-1.439,0.600,2.559,0.000,"-0.940
"
18.555,0.718,1.088,2.567,0.014,-0.024,-0.012,479.369,5.249,-1.349,0.607,2.565,0.000,"-0.933
"
18.818,0.718,1.087,2.572,0.016,-0.025,-0.015,480.196,5.058,-1.295,0.603,2.569,0.000,"-0.928
"
19.074,0.718,1.083,2.580,0.017,-0.022,-0.014,480.211,5.055,-1.287,0.615,2.578,0.000,"-0.920
"
19.330,0.719,1.079,2.590,0.026,-0.023,-0.019,479.957,5.137,-1.313,0.612,2.584,0.000,"-0.910
"
19.593,0.721,1.071,2.604,0.033,-0.026,-0.027,479.059,5.358,-1.343,0.612,2.593,0.000,"-0.896
"
19.860,0.724,1.057,2.622,0.028,-0.024,-0.033,476.757,6.333,-1.539,0.620,2.618,0.000,"-0.878
"
20.116,0.734,1.020,2.663,0.025,-0.029,-0.038,475.616,7.014,-1.680,0.622,2.634,0.000,"-0.837
"
20.369,0.744,0.988,2.691,0.026,-0.029,-0.026,470.337,10.000,-2.621,0.639,2.688,0.000,"-0.809
"
20.638,0.753,0.957,2.714,0.023,-0.030,-0.013,473.912,10.000,-2.678,0.646,2.703,0.000,"-0.786
"
20.894,0.760,0.930,2.736,0.016,-0.031,0.011,475.087,10.000,-2.697,0.651,2.720,0.000,"-0.764
"
21.148,0.767,0.905,2.757,0.006,-0.030,0.039,475.311,10.000,-2.713,0.670,2.752,0.000,"-0.743
"
21.399,0.772,0.886,2.773,0.005,-0.035,0.044,475.969,10.000,-2.623,0.678,2.764,0.000,"-0.727
"
21.651,0.774,0.873,2.788,0.001,-0.034,0.041,476.704,10.000,-2.515,0.698,2.777,0.000,"-0.712
"
21.909,0.773,0.867,2.802,0.002,-0.037,0.036,477.663,9.749,-2.103,0.723,2.798,0.000,"-0.698
"
22.166,0.769,0.867,2.818,-0.002,-0.036,0.037,477.782,9.107,-1.826,0.736,2.810,0.000,"-0.682
"
22.427,0.763,0.873,2.828,0.004,-0.037,0.039,477.166,8.463,-1.468,0.738,2.821,0.000,"-0.672
"
22.677,0.755,0.884,2.837,0.003,-0.036,0.034,478.977,7.045,-0.903,0.731,2.836,0.000,"-0.663
"
22.929,0.752,0.889,2.840,0.006,-0.034,0.035,480.064,6.867,-0.919,0.747,2.839,0.000,"-0.660
"
23.185,0.750,0.892,2.842,0.009,-0.037,0.031,481.620,7.241,-1.233,0.739,2.842,0.000,"-0.658
"
23.436,0.745,0.900,2.847,0.013,-0.037,0.025,481.361,7.108,-1.179,0.750,2.845,0.000,"-0.653
"
23.691,0.733,0.923,2.858,0.019,-0.039,0.004,479.994,5.885,-0.576,0.753,2.855,0.000,"-0.642
"
23.957,0.725,0.938,2.865,0.027,-0.037,-0.002,479.507,5.192,-0.315,0.747,2.863,0.000,"-0.635
"
24.231,0.706,0.996,2.894,0.035,-0.039,-0.024,475.390,1.447,0.650,0.768,2.894,0.000,"-0.606
"
24.482,0.706,1.015,2.910,0.036,-0.040,-0.032,477.008,2.200,-0.005,0.777,2.903,0.000,"-0.590
"
24.746,0.715,1.023,2.924,0.051,-0.041,-0.052,478.105,4.137,-1.364,0.805,2.922,0.000,"-0.576
"
24.998,0.728,1.019,2.934,0.061,-0.041,-0.076,478.204,4.773,-2.002,0.824,2.928,0.000,"-0.566
"
25.260,0.743,1.008,2.941,0.068,-0.046,-0.108,478.783,6.067,-2.910,0.833,2.938,0.000,"-0.559
"
25.531,0.772,0.978,2.949,0.073,-0.048,-0.126,480.096,8.381,-4.037,0.853,2.947,0.000,"-0.551
"
25.791,0.791,0.957,2.952,0.064,-0.047,-0.115,481.342,9.500,-4.501,0.854,2.952,0.000,"-0.548
"
26.052,0.832,0.905,2.956,0.052,-0.045,-0.090,481.318,10.000,-5.294,0.855,2.956,0.000,"-0.544
"
26.303,0.880,0.837,2.961,0.028,-0.041,-0.066,481.316,10.000,-7.349,0.809,2.961,0.000,"-0.539
"
26.553,0.880,0.837,2.961,0.028,-0.041,-0.066,481.677,10.000,-6.492,0.800,2.961,0.000,"-0.539
"
26.811,1.020,0.602,2.988,-0.018,-0.035,0.010,479.081,10.000,-10.000,0.764,2.976,0.000,"-0.512
"
27.073,1.084,0.463,3.021,-0.008,-0.036,0.004,476.799,10.000,-10.000,0.751,2.995,0.000,"-0.479
"
27.325,1.109,0.372,3.048,-0.056,-0.034,0.020,470.662,10.000,-10.000,0.738,3.048,0.000,"-0.452
"
27.577,1.114,0.276,3.085,-0.071,-0.033,0.017,475.787,10.000,-8.640,0.724,3.077,0.000,"-0.415
"
27.832,1.103,0.243,3.099,-0.093,-0.036,0.021,477.311,10.000,-6.073,0.722,3.099,0.000,"-0.401
"
28.094,1.065,0.188,3.127,-0.120,-0.035,0.016,474.747,10.000,-4.089,0.735,3.119,0.000,"-0.373
"
28.348,0.985,0.129,3.159,-0.108,-0.037,0.014,478.074,10.000,-2.902,0.740,3.138,0.000,"-0.341
"
28.599,0.909,0.093,3.177,-0.090,-0.036,0.016,473.676,10.000,6.265,0.741,3.177,0.000,"-0.323
"
28.851,0.734,0.037,3.210,-0.032,-0.037,0.020,473.059,10.000,10.000,0.743,3.209,0.000,"-0.290
"
29.111,0.572,0.004,3.237,0.015,-0.036,0.025,475.964,10.000,10.000,0.741,3.237,0.000,"-0.263
"
29.372,0.347,-0.022,3.279,0.155,-0.036,0.026,475.523,10.000,10.000,0.745,3.268,0.000,"-0.221
"
29.630,0.281,-0.022,3.296,0.247,-0.034,0.026,475.489,10.000,10.000,0.734,3.287,0.000,"-0.204
"
29.882,0.243,-0.014,3.305,0.269,-0.040,0.020,478.213,10.000,10.000,0.742,3.305,0.000,"-0.195
"
30.133,0.248,0.003,3.305,0.256,-0.039,0.024,481.062,10.000,10.000,0.757,3.305,0.000,"-0.195
"
30.386,0.315,0.034,3.298,0.247,-0.041,0.023,483.723,10.000,1.407,0.776,3.298,0.000,"-0.202
"
30.640,0.545,0.107,3.278,0.237,-0.043,0.017,485.156,10.000,-7.631,0.796,3.286,0.000,"-0.222
"
30.910,0.745,0.160,3.262,0.212,-0.044,0.014,485.960,10.000,-10.000,0.815,3.269,0.000,"-0.238
"
31.163,0.924,0.195,3.247,0.117,-0.053,-0.073,487.348,10.000,-10.000,0.859,3.247,0.000,"-0.253
"
31.421,1.306,0.240,3.187,-0.104,-0.037,-0.119,492.695,10.000,-10.000,0.867,3.215,0.000,"-0.313
"
31.692,1.665,0.217,3.096,-0.095,-0.053,-0.082,508.793,10.000,-10.000,0.863,3.096,0.000,"-0.404
"
31.945,1.997,0.103,2.888,-0.129,-0.073,-0.060,518.429,10.000,-10.000,1.025,2.933,0.000,"-0.612
"
32.196,2.115,0.009,2.724,-0.116,-0.082,-0.020,526.003,10.000,-10.000,1.178,2.738,0.000,"-0.776
"
32.450,2.168,-0.076,2.560,-0.110,-0.073,0.004,530.825,10.000,-10.000,1.205,2.622,0.000,"-0.940
"
32.711,2.184,-0.170,2.348,-0.080,-0.062,0.013,541.304,10.000,-10.000,1.123,2.357,0.000,"-1.152
"
32.966,2.172,-0.226,2.213,-0.076,-0.053,0.014,541.478,10.000,-10.000,1.044,2.246,0.000,"-1.287
"
33.224,2.131,-0.290,2.059,-0.083,-0.045,0.014,522.824,10.000,-10.000,0.933,2.066,0.000,"-1.441
"
33.486,2.068,-0.343,1.921,-0.063,-0.034,0.027,521.588,10.000,-10.000,0.872,1.974,0.000,"-1.579
"
33.752,1.988,-0.380,1.804,-0.051,-0.020,0.047,516.468,10.000,-9.103,0.673,1.822,0.000,"-1.696
"
34.002,1.890,-0.398,1.694,-0.028,0.003,0.080,514.138,10.000,-8.446,0.550,1.753,0.000,"-1.806
"
34.271,1.735,-0.381,1.555,-0.008,0.029,0.088,507.982,10.000,-6.813,0.164,1.575,0.000,"-1.945
"
34.525,1.626,-0.337,1.468,-0.005,0.054,0.091,508.111,10.000,-6.264,0.027,1.513,0.000,"-2.032
"
34.784,1.546,-0.287,1.410,0.013,0.080,0.097,505.511,10.000,-3.727,-0.340,1.410,0.000,"-2.090
"
35.039,1.389,-0.142,1.292,0.030,0.138,0.094,503.220,7.876,-2.666,-0.836,1.316,0.000,"-2.208
"
35.295,1.303,-0.037,1.227,0.026,0.164,0.058,503.656,6.273,-1.751,-1.108,1.265,0.000,"-2.273
"
35.549,1.224,0.071,1.170,-0.005,0.185,0.022,502.024,4.231,-0.125,-1.563,1.177,0.000,"-2.330
"
35.818,1.139,0.193,1.118,-0.024,0.205,0.021,501.337,3.232,1.146,-1.746,1.138,0.000,"-2.382
"
36.070,1.047,0.328,1.073,-0.014,0.220,0.028,496.384,2.721,2.977,-2.035,1.076,0.000,"-2.427
"
36.325,0.968,0.444,1.044,-0.003,0.218,0.028,493.592,2.097,3.601,-2.143,1.055,0.000,"-2.456
"
36.580,0.863,0.597,1.021,0.001,0.218,0.022,492.071,-0.068,5.991,-2.194,1.032,0.000,"-2.479
"
36.841,0.784,0.713,1.014,0.002,0.213,0.017,486.532,-3.650,9.671,-2.165,1.014,0.000,"-2.486
"
37.102,0.712,0.822,1.013,0.003,0.214,0.022,484.386,-5.613,10.000,-2.142,1.013,0.000,"-2.487
"
37.364,0.623,0.956,1.018,0.018,0.211,0.002,482.143,-6.903,10.000,-2.119,1.015,0.000,"-2.482
"
37.628,0.525,1.103,1.032,0.031,0.207,-0.024,480.443,-8.203,10.000,-2.085,1.021,0.000,"-2.468
"
37.887,0.447,1.218,1.049,0.042,0.201,-0.053,477.001,-10.000,10.000,-2.039,1.045,0.000,"-2.451
"
38.137,0.360,1.338,1.073,0.025,0.198,-0.070,476.035,-10.000,10.000,-2.001,1.060,0.000,"-2.427
"
38.391,0.281,1.438,1.101,0.023,0.188,-0.072,474.684,-10.000,10.000,-1.960,1.080,0.000,"-2.399
"
38.646,0.214,1.520,1.128,0.020,0.184,-0.027,472.448,-10.000,10.000,-1.843,1.124,0.000,"-2.372
"
38.902,0.130,1.619,1.172,0.019,0.176,0.021,471.015,-10.000,10.000,-1.786,1.151,0.000,"-2.328
"
39.161,0.063,1.701,1.215,0.022,0.172,0.031,469.260,-10.000,10.000,-1.732,1.183,0.000,"-2.285
"
39.412,-0.000,1.782,1.262,0.029,0.161,0.012,466.182,-10.000,10.000,-1.641,1.255,0.000,"-2.238
"
39.663,-0.057,1.856,1.309,0.027,0.145,-0.022,465.104,-10.000,10.000,-1.539,1.295,0.000,"-2.191
"
39.915,-0.119,1.935,1.367,0.019,0.115,-0.066,464.072,-10.000,10.000,-1.369,1.337,0.000,"-2.133
"
40.167,-0.185,2.009,1.433,0.003,0.095,-0.073,461.880,-10.000,10.000,-0.965,1.429,0.000,"-2.067
"
40.422,-0.243,2.066,1.492,-0.013,0.082,-0.055,461.310,-10.000,10.000,-0.802,1.476,0.000,"-2.008
"
40.685,-0.316,2.122,1.554,-0.019,0.068,-0.040,461.793,-10.000,10.000,-0.676,1.521,0.000,"-1.946
"
40.939,-0.379,2.161,1.597,-0.013,0.062,-0.035,465.819,-10.000,10.000,-0.450,1.595,0.000,"-1.903
"
41.191,-0.454,2.199,1.626,-0.007,0.056,-0.032,469.229,-10.000,10.000,-0.389,1.619,0.000,"-1.874
"
41.454,-0.567,2.245,1.617,-0.000,0.044,-0.037,480.661,-10.000,10.000,-0.293,1.626,0.000,"-1.883
"
41.708,-0.631,2.266,1.586,0.001,0.046,-0.036,486.988,-10.000,10.000,-0.246,1.608,0.000,"-1.914
"
41.973,-0.714,2.289,1.530,0.003,0.039,-0.037,497.424,-10.000,10.000,-0.180,1.540,0.000,"-1.970
"
42.226,-0.793,2.304,1.468,-0.001,0.036,-0.036,500.092,-10.000,10.000,-0.141,1.498,0.000,"-2.032
"
42.482,-0.862,2.316,1.410,0.010,0.034,-0.023,501.691,-10.000,10.000,-0.118,1.453,0.000,"-2.090
"
42.736,-0.933,2.327,1.341,0.055,0.036,-0.002,503.523,-10.000,10.000,-0.075,1.358,0.000,"-2.159
"
42.992,-0.988,2.336,1.280,0.073,0.029,0.004,504.484,-10.000,10.000,-0.057,1.307,0.000,"-2.220
"
43.248,-1.040,2.348,1.210,0.070,0.028,0.008,505.847,-10.000,10.000,-0.037,1.252,0.000,"-2.290
"
43.503,-1.084,2.362,1.135,0.065,0.027,0.012,507.241,-10.000,10.000,-0.031,1.195,0.000,"-2.365
"
43.759,-1.134,2.387,1.014,0.057,0.023,-0.002,509.627,-10.000,10.000,0.026,1.073,0.000,"-2.486
"
44.014,-1.163,2.409,0.916,0.044,0.023,-0.015,511.210,-10.000,10.000,0.059,0.943,0.000,"-2.584
"
44.266,-1.183,2.424,0.831,0.038,0.022,-0.035,511.818,-10.000,10.000,0.058,0.877,0.000,"-2.669
"
