Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
0.252,0.007,3.332,0.412,0.018,1.606,-0.030,87.685,0.005,-0.075,"0.032
",0.0,0.0,0.0
0.505,0.007,3.330,0.414,0.024,1.607,-0.031,87.727,-0.037,-0.031,"0.014
",0.0,0.0,0.0
0.756,0.023,3.331,0.431,0.055,1.605,0.020,87.767,-0.629,-0.015,"0.027
",0.0,0.0,0.0
1.008,0.058,3.336,0.483,0.052,1.592,0.020,87.797,-1.626,0.218,"0.141
",0.0,0.0,0.0
1.260,0.115,3.339,0.568,0.055,1.580,-0.023,87.813,-2.975,0.170,"0.218
",0.0,0.0,0.0
1.512,0.182,3.344,0.677,0.046,1.574,-0.047,87.815,-4.147,0.325,"0.339
",0.0,0.0,0.0
1.764,0.233,3.354,0.785,0.045,1.570,-0.081,87.809,-4.633,0.546,"0.439
",0.0,0.0,0.0
2.017,0.257,3.371,0.873,0.043,1.565,-0.088,87.804,-4.487,0.936,"0.492
",0.0,0.0,0.0
2.269,0.248,3.394,0.935,0.043,1.558,-0.093,87.806,-3.614,1.428,"0.547
",0.0,0.0,0.0
2.521,0.207,3.420,0.971,0.052,1.556,-0.078,87.817,-2.311,1.918,"0.571
",0.0,0.0,0.0
2.774,0.143,3.447,0.988,0.058,1.553,-0.060,87.837,-0.819,2.356,"0.610
",0.0,0.0,0.0
3.026,0.066,3.469,0.985,0.066,1.550,-0.038,87.865,0.682,2.636,"0.626
",0.0,0.0,0.0
3.278,-0.012,3.485,0.963,0.068,1.549,-0.021,87.902,1.876,2.771,"0.670
",0.0,0.0,0.0
3.530,-0.079,3.493,0.924,0.068,1.549,-0.006,87.947,2.704,2.812,"0.672
",0.0,0.0,0.0
3.783,-0.129,3.494,0.873,0.065,1.550,0.004,87.999,3.256,2.624,"0.679
",0.0,0.0,0.0
4.035,-0.158,3.489,0.814,0.062,1.543,-0.004,88.057,3.166,2.440,"0.708
",0.0,0.0,0.0
4.288,-0.168,3.480,0.746,0.056,1.545,-0.003,88.119,2.909,2.224,"0.715
",0.0,0.0,0.0
4.540,-0.160,3.472,0.679,0.051,1.543,-0.013,88.184,2.436,2.091,"0.742
",0.0,0.0,0.0
4.792,-0.140,3.464,0.620,0.050,1.541,-0.022,88.254,1.833,1.960,"0.760
",0.0,0.0,0.0
5.088,-0.113,3.457,0.568,0.053,1.540,-0.044,88.329,1.312,1.831,"0.782
",0.0,0.0,0.0
5.340,-0.096,3.453,0.543,0.042,1.538,-0.053,88.384,1.178,1.831,"0.794
",0.0,0.0,0.0
5.593,-0.090,3.450,0.537,0.051,1.535,-0.060,88.433,1.328,1.841,"0.794
",0.0,0.0,0.0
5.846,-0.099,3.447,0.549,0.060,1.533,-0.062,88.474,1.834,1.742,"0.844
",0.0,0.0,0.0
6.098,-0.121,3.441,0.571,0.059,1.537,-0.046,88.509,2.453,1.687,"0.834
",0.0,0.0,0.0
6.350,-0.152,3.432,0.600,0.059,1.537,-0.043,88.540,3.138,1.444,"0.814
",0.0,0.0,0.0
6.602,-0.186,3.422,0.636,0.047,1.535,-0.034,88.567,3.701,1.315,"0.830
",0.0,0.0,0.0
6.855,-0.217,3.415,0.675,0.043,1.538,-0.020,88.591,4.157,1.257,"0.797
",0.0,0.0,0.0
7.107,-0.239,3.413,0.722,0.059,1.538,-0.012,88.612,4.284,1.293,"0.806
",0.0,0.0,0.0
7.359,-0.248,3.413,0.767,0.051,1.538,-0.008,88.630,4.153,1.375,"0.797
",0.0,0.0,0.0
7.612,-0.244,3.413,0.806,0.051,1.535,-0.025,88.650,3.849,1.417,"0.800
",0.0,0.0,0.0
7.864,-0.231,3.417,0.839,0.051,1.543,-0.023,88.670,3.427,1.497,"0.782
",0.0,0.0,0.0
8.116,-0.214,3.421,0.863,0.059,1.544,-0.033,88.693,3.078,1.553,"0.747
",0.0,0.0,0.0
8.368,-0.200,3.425,0.875,0.058,1.546,-0.050,88.720,2.918,1.621,"0.745
",0.0,0.0,0.0
8.621,-0.195,3.428,0.875,0.062,1.549,-0.049,88.752,3.016,1.628,"0.709
",0.0,0.0,0.0
8.873,-0.199,3.429,0.859,0.060,1.550,-0.051,88.789,3.284,1.562,"0.667
",0.0,0.0,0.0
9.126,-0.210,3.424,0.831,0.070,1.558,-0.038,88.833,3.650,1.385,"0.608
",0.0,0.0,0.0
9.377,-0.227,3.416,0.791,0.066,1.561,-0.035,88.882,3.992,1.147,"0.568
",0.0,0.0,0.0
9.630,-0.245,3.403,0.745,0.060,1.564,-0.028,88.936,4.354,0.859,"0.536
",0.0,0.0,0.0
9.881,-0.263,3.388,0.697,0.060,1.567,-0.026,88.993,4.592,0.571,"0.503
",0.0,0.0,0.0
10.133,-0.277,3.373,0.653,0.054,1.565,-0.029,89.051,4.779,0.321,"0.476
",0.0,0.0,0.0
10.386,-0.286,3.357,0.619,0.054,1.568,-0.026,89.110,4.792,0.036,"0.474
",0.0,0.0,0.0
10.638,-0.290,3.341,0.597,0.050,1.568,-0.025,89.163,4.761,-0.190,"0.453
",0.0,0.0,0.0
10.890,-0.291,3.327,0.589,0.054,1.570,-0.035,89.210,4.708,-0.415,"0.441
",0.0,0.0,0.0
11.143,-0.290,3.314,0.595,0.055,1.574,-0.031,89.252,4.656,-0.608,"0.421
",0.0,0.0,0.0
11.395,-0.291,3.305,0.616,0.039,1.572,-0.042,89.287,4.692,-0.636,"0.402
",0.0,0.0,0.0
11.647,-0.291,3.300,0.646,0.051,1.577,-0.029,89.317,4.677,-0.651,"0.373
",0.0,0.0,0.0
