Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
5.050,0.595,1.660,1.729,0.052,0.121,-0.035,437.847,-0.601,-2.015,0.509,1.762,0.000,"-2.271
"
5.303,0.617,1.661,1.598,0.044,0.119,-0.045,439.418,-0.424,-2.030,0.618,1.636,0.000,"-2.402
"
5.556,0.636,1.656,1.447,0.039,0.125,-0.041,441.243,0.832,-2.247,0.758,1.490,0.000,"-2.553
"
5.809,0.650,1.644,1.282,0.040,0.138,-0.016,443.228,1.239,-2.017,0.639,1.330,0.000,"-2.718
"
6.062,0.662,1.635,1.113,0.042,0.130,-0.029,445.322,0.605,-3.459,0.197,1.162,0.000,"-2.887
"
6.315,0.667,1.623,0.942,0.021,0.147,-0.049,447.482,0.765,-2.687,0.309,0.977,0.000,"-3.058
"
6.568,0.662,1.604,0.770,0.036,0.138,-0.041,449.749,1.374,-2.314,0.331,0.806,0.000,"-3.230
"
6.821,0.650,1.580,0.614,0.056,0.151,-0.049,451.704,1.641,-2.205,0.291,0.649,0.000,"-3.386
"
7.074,0.636,1.548,0.493,0.068,0.151,-0.046,453.326,2.703,-2.051,0.272,0.519,0.000,"-3.507
"
7.327,0.624,1.520,0.428,0.034,0.135,-0.006,454.343,2.880,-1.853,0.284,0.437,0.000,"-3.572
"
7.579,0.608,1.520,0.481,0.035,0.130,0.007,453.991,2.261,-1.282,0.269,0.465,0.000,"-3.519
"
7.832,0.595,1.528,0.574,0.074,0.143,-0.030,452.942,1.953,-1.144,0.302,0.549,0.000,"-3.426
"
8.086,0.590,1.536,0.683,0.066,0.145,-0.043,451.644,1.789,-1.415,0.323,0.654,0.000,"-3.317
"
8.339,0.593,1.538,0.799,0.049,0.141,-0.029,450.176,1.747,-1.716,0.282,0.772,0.000,"-3.201
"
8.591,0.600,1.536,0.912,0.025,0.134,-0.038,448.759,1.967,-1.837,0.285,0.886,0.000,"-3.088
"
8.844,0.606,1.529,1.021,0.044,0.139,-0.027,447.427,2.235,-1.980,0.259,0.993,0.000,"-2.979
"
9.096,0.612,1.521,1.117,0.051,0.154,-0.036,446.196,2.462,-1.966,0.266,1.092,0.000,"-2.883
"
9.349,0.616,1.513,1.196,0.049,0.145,-0.031,445.160,2.393,-2.197,0.219,1.175,0.000,"-2.804
"
9.602,0.619,1.507,1.255,0.038,0.144,-0.022,444.324,2.199,-1.918,0.216,1.242,0.000,"-2.745
"
9.855,0.623,1.503,1.300,0.051,0.153,-0.035,443.739,2.284,-2.316,0.302,1.289,0.000,"-2.700
"
10.108,0.626,1.501,1.327,0.009,0.122,0.019,443.354,2.264,-2.242,0.136,1.320,0.000,"-2.673
"
10.360,0.625,1.500,1.335,0.009,0.129,0.025,443.172,2.484,-2.248,0.323,1.334,0.000,"-2.665
"
10.613,0.620,1.502,1.323,0.043,0.161,-0.035,443.272,2.373,-2.134,0.092,1.327,0.000,"-2.677
"
10.866,0.618,1.503,1.289,0.056,0.076,-0.175,443.601,2.497,-1.857,0.168,1.300,0.000,"-2.711
"
11.119,0.610,1.498,1.251,0.061,0.167,-0.043,444.118,2.463,-1.993,0.249,1.259,0.000,"-2.749
"
11.372,0.608,1.489,1.200,0.064,0.171,-0.040,444.674,2.642,-1.830,0.025,1.214,0.000,"-2.800
"
11.625,0.611,1.473,1.139,0.013,0.134,0.015,445.418,3.118,-2.199,0.007,1.154,0.000,"-2.861
"
11.877,0.615,1.455,1.067,0.010,0.151,0.010,446.276,3.472,-2.348,-0.095,1.085,0.000,"-2.933
"
12.130,0.620,1.436,0.986,0.044,0.167,-0.020,447.244,3.609,-2.760,-0.060,1.007,0.000,"-3.014
"
12.382,0.628,1.420,0.902,0.052,0.179,-0.026,448.313,3.768,-2.800,-0.131,0.921,0.000,"-3.098
"
12.635,0.636,1.410,0.812,0.043,0.177,-0.022,449.407,3.810,-3.094,-0.069,0.834,0.000,"-3.188
"
12.888,0.640,1.405,0.724,0.027,0.173,-0.018,450.499,3.881,-2.736,-0.133,0.746,0.000,"-3.276
"
13.141,0.638,1.409,0.646,0.038,0.170,-0.019,451.522,3.848,-2.580,-0.132,0.664,0.000,"-3.354
"
13.394,0.635,1.421,0.583,0.046,0.164,-0.010,452.346,3.460,-2.510,-0.102,0.597,0.000,"-3.417
"
13.646,0.635,1.438,0.546,0.046,0.167,-0.019,452.884,2.899,-2.511,-0.064,0.554,0.000,"-3.454
"
13.899,0.638,1.459,0.533,0.007,0.143,-0.017,453.128,2.533,-2.488,-0.047,0.535,0.000,"-3.467
"
14.151,0.644,1.478,0.548,0.046,0.171,-0.033,453.023,2.050,-2.607,-0.054,0.543,0.000,"-3.452
"
14.404,0.653,1.491,0.590,0.009,0.144,0.025,452.632,2.629,-2.346,0.029,0.574,0.000,"-3.410
"
14.656,0.652,1.495,0.646,0.038,0.166,-0.029,451.952,2.454,-2.256,0.016,0.629,0.000,"-3.354
"
14.909,0.654,1.493,0.719,0.048,0.170,-0.050,451.097,2.491,-2.943,0.048,0.698,0.000,"-3.281
"
15.162,0.649,1.485,0.797,0.024,0.158,-0.026,450.070,2.812,-2.490,0.014,0.780,0.000,"-3.203
"
15.415,0.638,1.474,0.873,0.036,0.157,-0.024,449.112,2.932,-2.309,0.023,0.857,0.000,"-3.127
"
15.668,0.618,1.466,0.941,0.037,0.166,-0.023,448.241,3.563,-1.396,0.006,0.927,0.000,"-3.059
"
15.920,0.594,1.464,1.001,0.049,0.164,-0.020,447.486,3.194,-1.230,0.071,0.988,0.000,"-2.999
"
16.173,0.568,1.468,1.039,0.050,0.159,0.008,446.936,3.005,-0.668,0.147,1.032,0.000,"-2.961
"
16.426,0.544,1.479,1.065,0.064,0.154,-0.026,446.591,2.672,-0.393,0.147,1.060,0.000,"-2.935
"
16.679,0.524,1.493,1.069,0.064,0.152,-0.029,446.475,2.548,-0.169,0.165,1.069,0.000,"-2.931
"
16.932,0.511,1.506,1.058,0.064,0.145,-0.036,446.572,2.270,-0.096,0.164,1.061,0.000,"-2.942
"
17.184,0.506,1.516,1.033,0.068,0.155,-0.044,446.835,2.243,-0.100,0.198,1.040,0.000,"-2.967
"
17.437,0.506,1.518,0.996,0.053,0.137,-0.043,447.265,2.184,-0.174,0.318,1.006,0.000,"-3.004
"
17.690,0.512,1.512,0.952,0.039,0.136,-0.029,447.781,2.539,-0.530,0.270,0.964,0.000,"-3.048
"
17.942,0.518,1.498,0.900,0.047,0.137,-0.036,448.412,2.892,-0.687,0.291,0.913,0.000,"-3.100
"
18.195,0.525,1.479,0.842,0.040,0.131,-0.034,449.102,3.415,-0.799,0.289,0.858,0.000,"-3.158
"
18.448,0.528,1.459,0.782,0.047,0.143,-0.038,449.850,3.882,-0.853,0.262,0.798,0.000,"-3.218
"
18.701,0.527,1.439,0.725,0.036,0.128,-0.026,450.562,4.132,-0.826,0.310,0.741,0.000,"-3.275
"
18.954,0.523,1.424,0.680,0.050,0.137,-0.029,451.174,4.212,-0.655,0.317,0.692,0.000,"-3.320
"
19.206,0.516,1.415,0.647,0.044,0.135,-0.003,451.617,4.287,-0.512,0.307,0.656,0.000,"-3.353
"
19.459,0.514,1.412,0.632,0.063,0.132,-0.024,451.875,4.097,-0.580,0.325,0.635,0.000,"-3.368
"
19.712,0.520,1.415,0.634,0.060,0.143,-0.030,451.921,4.020,-0.822,0.313,0.632,0.000,"-3.366
"
19.965,0.535,1.417,0.650,0.069,0.139,-0.033,451.752,3.614,-1.286,0.285,0.645,0.000,"-3.350
"
20.218,0.554,1.421,0.674,0.044,0.136,-0.011,451.462,3.465,-1.800,0.314,0.668,0.000,"-3.326
"
20.471,0.579,1.428,0.715,0.039,0.129,-0.022,451.014,3.504,-2.222,0.324,0.704,0.000,"-3.285
"
20.724,0.595,1.437,0.761,0.024,0.133,-0.019,450.454,3.085,-2.257,0.323,0.749,0.000,"-3.239
"
20.976,0.600,1.446,0.808,0.031,0.139,-0.036,449.860,2.933,-1.955,0.350,0.797,0.000,"-3.192
"
21.230,0.591,1.454,0.854,0.039,0.133,-0.043,449.293,3.165,-1.432,0.336,0.843,0.000,"-3.146
"
21.483,0.570,1.458,0.878,0.041,0.129,-0.034,448.854,3.029,-0.877,0.388,0.878,0.000,"-3.122
"
